# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
1.000000000000000021e-02	1.993270084676498355e+00	1.997251515588505999e+00	5.994163886679108266e+00	1.997446197907632559e+00	5.994575578396291071e+00	9.990897795994074571e+00	1.998060065812708563e+00	3.996256472819759153e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.396192159787457854e+01
1.355778894472361717e-01	1.993266001064343929e+00	1.997178837901149251e+00	5.993994077098474094e+00	1.996838343218150458e+00	5.992651541282671523e+00	9.987145987349292042e+00	1.991784157069467209e+00	3.976696525400567950e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.392955547038411623e+01
2.611557788944723346e-01	1.993254838349559854e+00	1.996980780994602966e+00	5.993531314234181728e+00	1.995182691434392419e+00	5.987411288124960151e+00	9.976930842863026783e+00	1.974780756072269883e+00	3.923917594714614321e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.384199010678761255e+01
3.867336683417085252e-01	1.993236608570244206e+00	1.996657386747418217e+00	5.992775688777022935e+00	1.992481731532040889e+00	5.978863711747566256e+00	9.960278482697358271e+00	1.947324472201346746e+00	3.839353910190055785e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.370097199246305308e+01
5.123115577889446604e-01	1.993211312264342006e+00	1.996208719360389683e+00	5.991727336382622227e+00	1.988739519234707709e+00	5.967023298510286011e+00	9.937231385929409910e+00	1.909854342413661588e+00	3.725259373433330801e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.350925528752874527e+01
6.378894472361807955e-01	1.993178949906503572e+00	1.995634867828337322e+00	5.990386445046072872e+00	1.983961666946622238e+00	5.951910084226447850e+00	9.907848149165625173e+00	1.862960745134939700e+00	3.584588761994384587e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.327046967024893576e+01
7.634673366834170416e-01	1.993139522057864932e+00	1.994935945939475319e+00	5.988753255129807052e+00	1.978155328734465979e+00	5.933549590167218390e+00	9.872203150663382942e+00	1.807368165325474063e+00	3.420848241272988588e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.298895319929067682e+01
8.890452261306531767e-01	1.993093029388875781e+00	1.994112092237796841e+00	5.986828059289741155e+00	1.971329181213654191e+00	5.911972741742976822e+00	9.830386126821593962e+00	1.743914627962846353e+00	3.237927627562763533e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.266956348622024819e+01
1.014623115577889312e+00	1.993039472685149471e+00	1.993163469972513591e+00	5.984611202371169725e+00	1.963493400428163449e+00	5.887215770310484153e+00	9.782501665516488032e+00	1.673528738375393843e+00	3.039927339602007894e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.231748105926136816e+01
1.140201005025125447e+00	1.992978852849430993e+00	1.992090267037426310e+00	5.982103081282942547e+00	1.954659634822807579e+00	5.859320098621174644e+00	9.728668621539227956e+00	1.597205325966601475e+00	2.830992054680785408e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.193801793680039580e+01
