# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
1.000000000000000021e-02	1.993748692469387906e+00	1.997170197041149065e+00	5.993944207528271839e+00	1.998047991519410038e+00	5.994931940173482410e+00	9.991030987898797733e+00	1.997978147033584895e+00	1.998083792482196586e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.196493595614628447e+01
1.355778894472361717e-01	1.993744064752168255e+00	1.997087063526204354e+00	5.993748777247560611e+00	1.997328395637472775e+00	5.992599657880934849e+00	9.985893190580844347e+00	1.989036868929064505e+00	1.982552080919599335e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.193199009947385036e+01
2.611557788944723346e-01	1.993731421285587446e+00	1.996860516901166838e+00	5.993216203224658756e+00	1.995368598750544287e+00	5.986248446439882187e+00	9.971910431563422605e+00	1.964877863571594885e+00	1.940899415325788357e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.184311289706264603e+01
3.867336683417085252e-01	1.993710773449065998e+00	1.996490610994315684e+00	5.992346602705706182e+00	1.992172131389684520e+00	5.975891647302457699e+00	9.949135187205099484e+00	1.926069866268235620e+00	1.874942256240751615e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.170075907555531813e+01
5.123115577889446604e-01	1.993682121853734834e+00	1.995977429785907198e+00	5.991140155524067978e+00	1.987744744819013754e+00	5.961550983157725803e+00	9.917652618653718832e+00	1.873512575153096327e+00	1.787469336766040140e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.150872996571330376e+01
6.378894472361807955e-01	1.993645467092123758e+00	1.995321089704558126e+00	5.989597110952080250e+00	1.982094393015879641e+00	5.943256472222864240e+00	9.877579818599965478e+00	1.808397000425011614e+00	1.682012157858655987e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.127190350987113732e+01
7.634673366834170416e-01	1.993600809878935287e+00	1.994521739607827415e+00	5.987717787685538084e+00	1.975231206782871229e+00	5.921046307265432240e+00	9.829064780233871090e+00	1.732154634962812523e+00	1.562572529544403954e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.099590979596169404e+01
8.890452261306531767e-01	1.993548151072488173e+00	1.993579560723012678e+00	5.985502573721737107e+00	1.967167460852421224e+00	5.894966702219632815e+00	9.772285108510482488e+00	1.646398973960045309e+00	1.433340404302492432e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.068678893536230845e+01
1.014623115577889312e+00	1.993487491680205004e+00	1.992494766570633402e+00	5.982951926197793036e+00	1.957917534161864426e+00	5.865071707441539495e+00	9.707446494930472625e+00	1.552863213226594263e+00	1.298432135639951301e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.035066526984905622e+01
1.140201005025125447e+00	1.993418832860443857e+00	1.991267602873324494e+00	5.980066371197279018e+00	1.947497863505109672e+00	5.831422994832342610e+00	9.634780980426532082e+00	1.453337896974282728e+00	1.161671984555380455e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.999346452722469181e+01
