# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
1.768090452261306345e+00	1.994403657349850478e+00	1.970808556110871024e+00	5.928857449562490167e+00	1.758447355000048340e+00	5.163293718409038391e+00	3.638529496030084687e+00	8.537050067679557985e-02	2.053971073313917728e+01
1.893668341708542480e+00	1.994192444106158923e+00	1.966872823602388243e+00	5.919245151976467056e+00	1.725556783408467743e+00	5.051689002601581713e+00	3.490896576316729671e+00	5.122449609680636284e-02	2.019967727810859870e+01
2.019246231155778393e+00	1.993966783323969816e+00	1.962676307504704010e+00	5.908994767292319317e+00	1.691071693171253720e+00	4.935234212643677232e+00	3.343534433081580826e+00	2.413773114730650288e-02	1.985961592816481058e+01
2.144824120603014528e+00	1.993726682817327456e+00	1.958220803922227304e+00	5.898110450705653207e+00	1.655107769562289777e+00	4.814397113479141233e+00	3.197326064200890272e+00	3.161036993874210242e-03	1.952004992168140163e+01
2.270402010050250663e+00	1.993472150898252027e+00	1.953508215694258476e+00	5.886596603761415913e+00	1.617783496435789337e+00	4.689650394236887010e+00	3.053028105023274374e+00	-1.261389928330646296e-02	1.918142506676656822e+01
2.395979899497486798e+00	1.993203196376077457e+00	1.948540550843943953e+00	5.874457870668308601e+00	1.579219481949399873e+00	4.561468446537210397e+00	2.911277735159720326e+00	-2.400642465206858506e-02	1.884416085688259201e+01
2.521557788944722933e+00	1.992919828556759088e+00	1.943319920946755319e+00	5.861699134424117830e+00	1.539537791721156568e+00	4.430324286581029725e+00	2.772600958410849969e+00	-3.172760574526174021e-02	1.850867431489540849e+01
2.647135678391959068e+00	1.992622057242130040e+00	1.937848539420677030e+00	5.848325512757475586e+00	1.498861294726236526e+00	4.296686647021275895e+00	2.637421658171660521e+00	-3.638348907530245674e-02	1.817538222026415440e+01
2.772713567839195203e+00	1.992309892729127840e+00	1.932128719740392464e+00	5.834342353891833532e+00	1.457313026869121009e+00	4.161017260175365884e+00	2.506071043151535171e+00	-3.849311643024588836e-02	1.784468918012712990e+01
2.898291457286431339e+00	1.991983345808971961e+00	1.926162873577835333e+00	5.819755232137638679e+00	1.415015576753287263e+00	4.023768349678255696e+00	2.378797256138662775e+00	-3.851284187435115303e-02	1.751696979222030137e+01
3.023869346733667918e+00	1.991642427766310952e+00	1.919953508871571124e+00	5.804569943318894865e+00	1.372090497723132518e+00	3.885380343305730566e+00	2.255775013094145631e+00	-3.685909790453116563e-02	1.719255263617525031e+01
3.149447236180904053e+00	1.991287150378324933e+00	1.913503227827549891e+00	5.788792500040514710e+00	1.328657749780592701e+00	3.746279815512336686e+00	2.137115175346156803e+00	-3.392369844575451182e-02	1.687171192043972212e+01
3.275025125628140188e+00	1.990917525913790120e+00	1.906814724853838294e+00	5.772429126803013233e+00	1.284835174490799092e+00	3.606877664307236664e+00	2.022874148917578996e+00	-3.007872100508652766e-02	1.655466964428117294e+01
3.400603015075376323e+00	1.990533567132108050e+00	1.899890784432026081e+00	5.755486254971316384e+00	1.240738005495671814e+00	3.467567523497216531e+00	1.913062973418260926e+00	-2.567126788880410432e-02	1.624160784105779598e+01
3.526180904522612458e+00	1.990135287282290388e+00	1.892734278928058345e+00	5.737970517604537690e+00	1.196478416759467311e+00	3.328724408105199206e+00	1.807655931191001653e+00	-2.101118526854503857e-02	1.593268765460200953e+01
3.651758793969848593e+00	1.989722700101911768e+00	1.885348166345299559e+00	5.719888744153775129e+00	1.152165110183355878e+00	3.190703587954799136e+00	1.706598494445187741e+00	-1.635657212741216046e-02	1.562807023105691684e+01
3.777336683417084728e+00	1.989295819816019772e+00	1.877735488022702848e+00	5.701247955035094073e+00	1.107902943753481084e+00	3.053839682011059153e+00	1.609814444983001858e+00	-1.190239280957605499e-02	1.532793394081178207e+01
3.902914572864320863e+00	1.988854661136008284e+00	1.869899366281000397e+00	5.682055356084931397e+00	1.063792600934321708e+00	2.918445964084916078e+00	1.517212048824897241e+00	-7.776668336452740270e-03	1.503248332900962225e+01
4.028492462311556999e+00	1.988399239258454854e+00	1.861843002019873294e+00	5.662318332905320162e+00	1.019930301591261967e+00	2.784813868932377812e+00	1.428689237773832055e+00	-4.046668972007218430e-03	1.474194731350911347e+01
4.154070351758793578e+00	1.987929569863917445e+00	1.853569672269101298e+00	5.642044445106339623e+00	9.764075543268532220e-01	2.653212686586728708e+00	1.344137825722762525e+00	-7.346280634707952166e-04	1.445656712581223147e+01
4.279648241206029269e+00	1.987445669115696534e+00	1.845082727696727876e+00	5.621241420453344517e+00	9.333109497472868998e-01	2.523889431923191484e+00	1.263446850627970353e+00	2.160544382232734532e-03	1.417657759394645112e+01
4.405226130653265848e+00	1.986947553658557020e+00	1.836385590077294516e+00	5.599917148926487620e+00	8.907219938411313764e-01	2.397068875934108334e+00	1.186505167666126237e+00	4.641317354247160090e-03	1.390218764745795177e+01
4.530804020100501539e+00	1.986435240617415277e+00	1.827481749723231186e+00	5.578079676700180123e+00	8.487169803527200296e-01	2.272953724948849619e+00	1.113203417163088682e+00	6.695760989110688573e-03	1.363356655049459576e+01
4.656381909547738118e+00	1.985908747595988899e+00	1.818374762882503326e+00	5.555737200050084645e+00	8.073669007682113818e-01	2.151724934024316305e+00	1.043435455429924996e+00	8.292964225677268431e-03	1.337084096497670771e+01
4.781959798994973809e+00	1.985368092675408258e+00	1.809068249105617587e+00	5.532898059195285434e+00	7.667373903032528304e-01	2.033542140916999585e+00	9.770992816753759636e-01	9.391541592561147497e-03	1.311410475546450094e+01
4.907537688442210388e+00	1.984813294412793194e+00	1.799565888585111573e+00	5.509570732083259870e+00	7.268887080866206496e-01	1.918544207385407763e+00	9.140974411817895939e-01	9.959006009336366164e-03	1.286343927774431783e+01
5.033115577889446079e+00	1.984244371839792853e+00	1.789871419470636882e+00	5.485763828125275410e+00	6.878757495731594451e-01	1.806849855024466711e+00	8.543368565676082715e-01	9.995852549172214163e-03	1.261893793315011081e+01
5.158693467336682659e+00	1.983661344461088882e+00	1.779988635162751631e+00	5.461486081889760591e+00	6.497480890902168627e-01	1.698558383367051450e+00	7.977280514763274155e-01	9.555754404707274274e-03	1.238072633985190585e+01
5.284271356783918350e+00	1.983064232252863546e+00	1.769921381588522413e+00	5.436746346761231585e+00	6.125500503228625826e-01	1.593750458572728901e+00	7.441837879717544402e-01	8.753423458519701134e-03	1.214896968092848439e+01
5.409849246231154929e+00	1.982453055661231867e+00	1.759673554462024558e+00	5.411553588572193263e+00	5.763208024724300049e-01	1.492488961635336286e+00	6.936172282417343293e-01	7.754903918669411866e-03	1.192386209496362248e+01
5.535427135678390620e+00	1.981827835600636467e+00	1.749249096532804471e+00	5.385916879215478126e+00	5.410944797782789584e-01	1.394819885660119496e+00	6.459398274932268702e-01	6.750759788822101662e-03	1.170559876406936617e+01
5.661005025125627199e+00	1.981188593452210212e+00	1.738651994825352487e+00	5.359845390244308838e+00	5.069003220718529823e-01	1.300773272373299427e+00	6.010592366743785497e-01	5.919011586219489682e-03	1.149433782122762260e+01
5.786582914572862890e+00	1.980535351062103544e+00	1.727886277872595189e+00	5.333348386467324787e+00	4.737628340330120591e-01	1.210364178623027032e+00	5.588775138928823161e-01	5.389255656048506232e-03	1.129016379760699351e+01
5.912160804020099469e+00	1.979868130739772303e+00	1.716956012946387222e+00	5.306435219545716286e+00	4.417019608389423091e-01	1.123593664205388087e+00	5.192898998326906934e-01	5.219917283222304250e-03	1.109306480539212103e+01
6.037738693467336049e+00	1.979186955256238223e+00	1.705865303287946499e+00	5.279115321599447519e+00	4.107332779336826389e-01	1.040449792901315007e+00	4.821843132780915808e-01	5.396283568347335323e-03	1.090293124782506773e+01
6.163316582914571740e+00	1.978491847842308138e+00	1.694618285341130459e+00	5.251398198829473785e+00	3.808681926993592315e-01	9.609086391413004247e-01	4.474415950300882905e-01	5.849249483073175153e-03	1.071957600836673485e+01
6.288894472361808319e+00	1.977782832186766537e+00	1.683219125991402221e+00	5.223293425162691683e+00	3.521141558766950341e-01	8.849352932284592077e-01	4.149364087412242830e-01	6.486799386957043355e-03	1.054276804057419525e+01
6.414472361809044010e+00	1.977059932434524603e+00	1.671672019813294829e+00	5.194810635926218723e+00	3.244748806604689784e-01	8.124848585516328825e-01	3.845386285237203938e-01	7.225670821292307609e-03	1.037226662673115385e+01
6.540050251256280589e+00	1.976323173184746596e+00	1.659981186329113401e+00	5.165959521557469181e+00	2.979505674836279150e-01	7.435034347141776800e-01	3.561150227410125879e-01	8.011452948606948704e-03	1.020784435895875397e+01
6.665628140703516280e+00	1.975572579488934055e+00	1.648150867281570342e+00	5.136749821356281664e+00	2.725381326001951043e-01	6.779290809959729325e-01	3.295310765881290793e-01	8.821027432580190800e-03	1.004929258574366280e+01
6.791206030150752859e+00	1.974808176848981578e+00	1.636185323922977775e+00	5.107191317285238341e+00	2.482314386804793382e-01	6.156927550600326260e-01	3.046528595817374896e-01	9.648980242109696584e-03	9.896410851621558535e+00
6.916783919597988550e+00	1.974029991215199731e+00	1.624088834323561548e+00	5.077293827824084893e+00	2.250215257411003478e-01	5.567192223137347185e-01	2.813489061902468280e-01	1.048588490917154448e-02	9.748988192517099804e+00
7.042361809045225129e+00	1.973238048984301996e+00	1.611865690701393072e+00	5.047067201884035903e+00	2.028968408457400563e-01	5.009279318389114888e-01	2.594921113825379155e-01	1.129871155810966386e-02	9.606786537195031173e+00
7.167939698492460820e+00	1.972432376997363956e+00	1.599520196776364367e+00	5.016521312787488363e+00	1.818434651292310522e-01	4.482338553140673976e-01	2.389616353595814813e-01	1.202163818477791982e-02	9.469534480548876587e+00
7.293517587939697400e+00	1.971613002537747850e+00	1.587056665150553103e+00	4.985666052318515895e+00	1.618453368165357065e-01	3.985482858628490721e-01	2.196447687003968974e-01	1.256070630585376380e-02	9.336934817692451816e+00
7.419095477386933091e+00	1.970779953328996914e+00	1.574479414717264936e+00	4.954511324849329768e+00	1.428844690284490626e-01	3.517795942712129142e-01	2.014386503217665547e-01	1.281041235657183475e-02	9.208683818873589999e+00
7.544673366834169670e+00	1.969933257532694437e+00	1.561792768100939810e+00	4.923067041547612099e+00	1.249411612865773819e-01	3.078339405155817721e-01	1.842516812389581315e-01	1.267649394715631393e-02	9.084496344169519233e+00
7.670251256281405361e+00	1.969072943746299709e+00	1.549001049130049212e+00	4.891343114669504111e+00	1.079942037505520896e-01	2.666159390290598341e-01	1.680044583098354305e-01	1.209786174652524582e-02	8.964129570381826895e+00
7.795829145728641940e+00	1.968199041000944671e+00	1.536108580345017405e+00	4.859349451942752474e+00	9.202107333978752635e-02	2.280292765953637890e-01	1.526300742823984702e-01	1.106173196535575540e-02	8.847399229471621496e+00
7.921407035175877631e+00	1.967311578759204371e+00	1.523119680543121524e+00	4.827095951044333866e+00	7.699812100976509421e-02	1.919772821938769969e-01	1.380736908115978712e-01	9.608672477691102345e-03	8.734184976839591386e+00
8.046984924623114210e+00	1.966410586912837877e+00	1.510038662362239492e+00	4.794592494176643349e+00	6.290074956821399554e-02	1.583634485181426577e-01	1.242913761502361103e-01	7.827383941267985687e-03	8.624424701629584078e+00
8.172562814070349901e+00	1.965496095780496555e+00	1.496869829905228766e+00	4.761848942746111035e+00	4.970358152916803246e-02	1.270919052497222757e-01	1.112482898847469703e-01	5.841637645001567132e-03	8.518100282740476814e+00
8.298140703517587369e+00	1.964568136105405483e+00	1.483617476406628333e+00	4.728875132147899230e+00	3.738061661221306342e-02	9.806784448683754374e-02	9.891637477732438677e-02	3.793275363996776329e-03	8.415218855900304717e+00
8.423718592964823060e+00	1.963626739053013326e+00	1.470285881943297346e+00	4.695680866660094210e+00	2.590537859991503405e-02	7.119789900199856303e-02	8.727176722450728785e-02	1.825345966580196010e-03	8.315793878449404986e+00
8.549296482412058751e+00	1.962671936208614909e+00	1.456879311190503401e+00	4.662275914450576764e+00	1.525105136803935925e-02	4.639047423639236500e-02	7.629215765066031663e-02	6.849973006231997426e-05	8.219829344834851170e+00
8.674874371859294442e+00	1.961703759574944472e+00	1.443402011224891091e+00	4.628670002699565522e+00	5.390604000436838295e-03	2.355603513496834847e-02	6.595432269735396202e-02	-1.367836120034040311e-03	8.127308899212126292e+00
8.800452261306531909e+00	1.960722241569740509e+00	1.429858209375676426e+00	4.594872812840542942e+00	-3.703095006945725243e-03	2.607349090508548264e-03	5.623202027966839323e-02	-2.399628548144775234e-03	8.038189909601046068e+00
8.926030150753767600e+00	1.959727415023283292e+00	1.416252111125308799e+00	4.560893975922123644e+00	-1.205717436081752900e-02	-1.654031359521485750e-02	4.709439663694909434e-02	-2.969100944325191518e-03	7.952401309807307861e+00
9.051608040201003291e+00	1.958719313175904642e+00	1.402587898060766891e+00	4.526743068093121103e+00	-1.969866722949339954e-02	-3.396902020164493247e-02	3.850501056167222186e-02	-3.044168291715985443e-03	7.869843434168611651e+00
9.177185929648238982e+00	1.957697969675467942e+00	1.388869725876556993e+00	4.492429606212930082e+00	-2.665442889445015368e-02	-4.975805538379018955e-02	3.042153984907048150e-02	-2.618192097724827885e-03	7.790388165238061546e+00
9.302763819095476450e+00	1.956663418574827062e+00	1.375101722430399187e+00	4.457963043589044716e+00	-3.295106447156097990e-02	-6.398383850747632606e-02	2.279620020811927786e-02	-1.711153576554043853e-03	7.713878328246797977e+00
9.428341708542712141e+00	1.955615694329251752e+00	1.361287985852491778e+00	4.423352765843391765e+00	-3.861486631364009769e-02	-7.671987663872954777e-02	1.557687516869849485e-02	-3.723962957485508021e-04	7.640126181945715800e+00
9.553919597989947832e+00	1.954554831793830605e+00	1.347432582709159110e+00	4.388608086908870831e+00	-4.367176064664830132e-02	-8.803675116416739832e-02	8.708922443508208475e-03	1.315916567481917668e-03	7.568911828612035819e+00
9.679497487437183523e+00	1.953480866220849155e+00	1.333539546221605088e+00	4.353738245157346753e+00	-4.814726293900671583e-02	-9.800213586702455348e-02	2.137583170505287164e-03	3.236284823899386945e-03	7.499983126788174914e+00
9.805075376884420990e+00	1.952393833257137556e+00	1.319612874540402325e+00	4.318752399660100494e+00	-5.206644145719068612e-02	-1.066808441149426634e-01	-4.189127150110469149e-03	5.236299294352191741e-03	7.433058994029749122e+00
9.930653266331656681e+00	1.951293768941398499e+00	1.305656529076264727e+00	4.283659626581527213e+00	-5.545388842133882473e-02	-1.141349026333622341e-01	-1.031722252493835409e-02	7.133802766750171019e-03	7.367837713786300036e+00
1.005623115577889237e+01	1.950180709701507364e+00	1.291674432887569557e+00	4.248468915706727245e+00	-5.833369814223907796e-02	-1.204236491476480680e-01	-1.628347967950721439e-02	8.727847413183071473e-03	7.304011078739591767e+00
1.018180904522612984e+01	1.949054692351787077e+00	1.277670469125005592e+00	4.213189167103370991e+00	-6.072945149591738728e-02	-1.256038509857843599e-01	-2.211238727698393997e-02	9.815486274788266796e-03	7.241284125096266955e+00
1.030738693467336553e+01	1.947915754090260965e+00	1.263648479533657998e+00	4.177829187918081111e+00	-6.266420607430693568e-02	-1.297298415515481251e-01	-2.781363311161818078e-02	1.021333663987415014e-02	7.179399077444401200e+00
1.043296482412060122e+01	1.946763932495880756e+00	1.249612263012737312e+00	4.142397689307379949e+00	-6.416049134021449551e-02	-1.328536714168138677e-01	-3.338045848272991334e-02	9.781840600820010043e-03	7.118161104177060494e+00
1.055854271356783691e+01	1.945599265525730592e+00	1.235565574233110420e+00	4.106903283503032576e+00	-6.524030811205433489e-02	-1.350252706528479729e-01	-3.878917867931316182e-02	8.449311564646826839e-03	7.057462677382304150e+00
1.068412060301507438e+01	1.944421791512208397e+00	1.221512122312692128e+00	4.071354481011517201e+00	-6.592513170855517080e-02	-1.362926189356188367e-01	-4.400009507587513552e-02	6.232263321791808516e-03	6.997302812438160657e+00
1.080969849246231007e+01	1.943231549160185256e+00	1.207455569549697794e+00	4.035759687947103380e+00	-6.623591809573173284e-02	-1.367019199293744158e-01	-4.895990760254310958e-02	3.248260796293043432e-03	6.937797321825630803e+00
1.093527638190954576e+01	1.942028577544141044e+00	1.193399530213672621e+00	4.000127203497908290e+00	-6.619311239763697730e-02	-1.362977764840697659e-01	-5.360558284257064404e-02	-2.822754355693972992e-04	6.879176564095874191e+00
1.106085427135678145e+01	1.940812916105278951e+00	1.179347569394158191e+00	3.964465217524127727e+00	-6.581665915845297254e-02	-1.351233632807506968e-01	-5.786945650644725186e-02	-4.048110672073840753e-03	6.821768113405840772e+00
1.118643216080401892e+01	1.939584604648618260e+00	1.165303201906773722e+00	3.928781808287488797e+00	-6.512601377593232876e-02	-1.332205937265322215e-01	-6.168517020388453870e-02	-7.674424102953793063e-03	6.765963413033577289e+00
1.131201005025125461e+01	1.938343683340065127e+00	1.151269891256437194e+00	3.893084940310818531e+00	-6.414015456454526254e-02	-1.306302781354466425e-01	-6.499388728050016495e-02	-1.076434596358665126e-02	6.712169848963243091e+00
1.143758793969849030e+01	1.937090192703463609e+00	1.137251048657375030e+00	3.857382462366491183e+00	-6.287759495032674284e-02	-1.273922705277548695e-01	-6.775012927347281999e-02	-1.295103472123110104e-02	6.660752674254543315e+00
1.156316582914572599e+01	1.935824173617626265e+00	1.123250032109524899e+00	3.821682105592390855e+00	-6.135639534766348935e-02	-1.235456017295282621e-01	-6.992654919085301846e-02	-1.395334927692648899e-02	6.611974415774570346e+00
1.168874371859296346e+01	1.934545667313342321e+00	1.109270145530856455e+00	3.785991481733871566e+00	-5.959417432035450657e-02	-1.191285968449216220e-01	-7.151702811102135515e-02	-1.362550775406199885e-02	6.565941987547710745e+00
1.181432160804019915e+01	1.933254715370368748e+00	1.095314637945101310e+00	3.750318081510115586e+00	-5.760811868441709227e-02	-1.141789755920973870e-01	-7.253765124519015450e-02	-1.199007340195059994e-02	6.522572615901931492e+00
1.193989949748743484e+01	1.931951359714401573e+00	1.081386702724305371e+00	3.714669273103134550e+00	-5.541499226743796386e-02	-1.087339344257024359e-01	-7.302537391183176740e-02	-9.245179757905478898e-03	6.481587855178964297e+00
1.206547738693467231e+01	1.930635642614026093e+00	1.067489476885591371e+00	3.679052300767593486e+00	-5.303114309791888414e-02	-1.028302097995654890e-01	-7.303449293757120764e-02	-5.741444453735245618e-03	6.442540129978419294e+00
1.219105527638190800e+01	1.929307606677651332e+00	1.053626040441446143e+00	3.643474283559494431e+00	-5.047250885716440122e-02	-9.650412233920187266e-02	-7.263134591140964214e-02	-1.930742778410796589e-03	6.404869210792404566e+00
1.231663316582914369e+01	1.927967294850424285e+00	1.039799415802817872e+00	3.607942214181688811e+00	-4.775462048494830830e-02	-8.979160208293224255e-02	-7.188791476095399147e-02	1.703967886637192944e-03	6.367978755392734058e+00
1.244221105527637938e+01	1.926614750411126842e+00	1.026012567234253936e+00	3.572462957944093187e+00	-4.489260388764257370e-02	-8.272819530354777462e-02	-7.087516311033244254e-02	4.723614086644827709e-03	6.331317927374595200e+00
1.256778894472361685e+01	1.925250016969055178e+00	1.012268400360274878e+00	3.537043251836393232e+00	-4.190117975291136887e-02	-7.534905373308410648e-02	-6.965695917260363024e-02	6.797484532354793399e-03	6.294451961039478682e+00
1.269336683417085254e+01	1.923873138460882926e+00	9.985697617221407363e-01	3.501689703710951118e+00	-3.879466152773357324e-02	-6.768890727816431752e-02	-6.828532418306641760e-02	7.745057698715344767e-03	6.257108768603726112e+00
1.281894472361808823e+01	1.922484159147506366e+00	9.849194383841198830e-01	3.466408791573555526e+00	-3.558695166574504104e-02	-5.978202153237270611e-02	-6.679752440974669192e-02	7.549162427986919228e-03	6.219195053925304251e+00
1.294452261306532392e+01	1.921083123610874743e+00	9.713201575883519956e-01	3.431206862979602423e+00	-3.229153629508739465e-02	-5.166214156784494638e-02	-6.521523716698732209e-02	6.341435382438522991e-03	6.180782664531347947e+00
1.307010050251256139e+01	1.919670076750802368e+00	9.577745864573522505e-01	3.396090134533212623e+00	-2.892147849858425768e-02	-4.336242362548520246e-02	-6.354572193616261910e-02	4.366672496972131244e-03	6.142071846178107641e+00
1.319567839195979708e+01	1.918245063781768511e+00	9.442853317431800786e-01	3.361064691486774336e+00	-2.548941043368044279e-02	-3.491535642822616442e-02	-6.178466725190585873e-02	1.935645269336241404e-03	6.103341298167246798e+00
1.332125628140703277e+01	1.916808130229699314e+00	9.308549396222668415e-01	3.326136487438310585e+00	-2.200752454979397477e-02	-2.635267392142319823e-02	-5.992019949775430343e-02	-6.238816088203816539e-04	6.064895277712484933e+00
1.344683417085426846e+01	1.915359321928735037e+00	9.174858955348781375e-01	3.291311344124076665e+00	-1.848756418523506834e-02	-1.770526130556174249e-02	-5.793744936603237305e-02	-3.010091930846937620e-03	6.027016194800014048e+00
1.357241206030150593e+01	1.913898685017987100e+00	9.041806240681539153e-01	3.256594951303716012e+00	-1.494081384440322860e-02	-9.003056274741681395e-03	-5.582307475191861101e-02	-4.979051498056208218e-03	5.989928264020736748e+00
1.369798994974874162e+01	1.912426265938274694e+00	8.909414888816593603e-01	3.221992866735306382e+00	-1.137808946840955862e-02	-2.749474140873827050e-04	-5.356921961764860018e-02	-6.363569984454668302e-03	5.953774795070639669e+00
1.382356783919597731e+01	1.910942111428853396e+00	8.777707926743575362e-01	3.187510516237578972e+00	-7.809729018497120132e-03	8.451328257436920011e-03	-5.117652229754050125e-02	-7.079298991037025375e-03	5.918609198291152396e+00
1.394914572864321300e+01	1.909446268524126689e+00	8.646707771919012187e-01	3.153153193836596646e+00	-4.245583691608050166e-03	1.714928658537524797e-02	-4.865594640967223217e-02	-7.120010213876394427e-03	5.884397985822842791e+00
1.407472361809045047e+01	1.907938784550347933e+00	8.516436232731241507e-01	3.118926061994143240e+00	-6.950100812173651103e-04	2.579379438745667621e-02	-4.602936768034775195e-02	-6.544921046107669317e-03	5.851032965397399366e+00
1.420030150753768616e+01	1.906419707122308571e+00	8.386914509346105051e-01	3.084834151915087475e+00	2.833136415769282705e-03	3.436116233303488504e-02	-4.332899055160237267e-02	-5.461263083190440702e-03	5.818349355086017916e+00
1.432587939698492185e+01	1.904889084140011901e+00	8.258163194921989136e-01	3.050882363930958352e+00	6.330506663485105032e-03	4.282923056926726119e-02	-4.059577622072257919e-02	-4.005163076537737038e-03	5.786146565498659911e+00
1.445145728643215932e+01	1.903346963785340629e+00	8.130202277182837500e-01	3.017075467956990220e+00	9.789261064242382737e-03	5.117744510632959293e-02	-3.787713252884466336e-02	-2.323462507097222383e-03	5.754208770595244715e+00
1.457703517587939501e+01	1.901793394518708213e+00	8.003051140337658076e-01	2.983418104019903705e+00	1.320207081881655080e-02	5.938692304274559991e-02	-3.522414587278140108e-02	-5.584559306755780723e-04	5.722323004630482934e+00
1.470261306532663070e+01	1.900228425075702887e+00	7.876728567334938536e-01	2.949914782853648276e+00	1.656211697439047281e-02	6.744050481836973143e-02	-3.268863096052982559e-02	1.163237617383101365e-03	5.690293293112458350e+00
1.482819095477386639e+01	1.898652104463717460e+00	7.751252742440594146e-01	2.916569886560445024e+00	1.986308710307121972e-02	7.532279183165534187e-02	-3.032024394667437797e-02	2.737276665085313938e-03	5.657950176921359819e+00
1.495376884422110386e+01	1.897064481958574023e+00	7.626641254127782821e-01	2.883387669334366077e+00	2.309916949606364775e-02	8.302016795287335549e-02	-2.816385799780761479e-02	4.084070816080138770e-03	5.625155826972927819e+00
1.507934673366833955e+01	1.895465607101135097e+00	7.502911098267245338e-01	2.850372258244812773e+00	2.626504480383896889e-02	9.052080370689045974e-02	-2.625734723831293568e-02	5.148159437185627352e-03	5.591805635882273862e+00
1.520492462311557524e+01	1.893855529693907691e+00	7.380078681606607738e-01	2.817527654077209398e+00	2.935587510023911217e-02	9.781464218658185439e-02	-2.462987329028003616e-02	5.895869945301441921e-03	5.557827565873620479e+00
1.533050251256281094e+01	1.892234299797636021e+00	7.258159825527358278e-01	2.784857732228298577e+00	3.236729039757979542e-02	1.048933660869347112e-01	-2.330072357076258538e-02	6.312596256999025539e-03	5.523180543749421467e+00
1.545608040201004840e+01	1.890601967727889576e+00	7.137169770068125807e-01	2.752366243653435518e+00	3.529537268959567070e-02	1.117503456139981172e-01	-2.227871438967149106e-02	6.400663560537755113e-03	5.487852855862596968e+00
1.558165829145728409e+01	1.888958584051640077e+00	7.017123178203090728e-01	2.720056815863322708e+00	3.813663764858185590e-02	1.183805674134629088e-01	-2.156214414704522506e-02	6.178165251895993866e-03	5.451860943902167911e+00
1.570723618090451978e+01	1.887304199583830888e+00	6.898034140364329714e-01	2.687932953967657301e+00	4.088801415139683981e-02	1.247805450705449098e-01	-2.113926010079395998e-02	5.678542741177084081e-03	5.415248409450245326e+00
