# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
4.028492462311556999e+00	1.987134167614791780e+00	1.833575270430739090e+00	5.586066768264492666e+00	8.649019375228511608e-01	2.276923463341903542e+00	4.569659489703352118e-01	3.721170586266040695e-03	1.300928872673138059e+01
4.154070351758793578e+00	1.986572431570559072e+00	1.823631857775213749e+00	5.561326147657760899e+00	8.185377711855568172e-01	2.139831122720235346e+00	4.233059449373541838e-01	1.115275501686439907e-02	1.276435803086354426e+01
4.279648241206029269e+00	1.985993718005742537e+00	1.813442556101816816e+00	5.535967330668578157e+00	7.730445745541862923e-01	2.006594997583295292e+00	3.915321392923253319e-01	1.738882963640858356e-02	1.252396414584235274e+01
4.405226130653265848e+00	1.985398050720983409e+00	1.803012319026881416e+00	5.510002069713306305e+00	7.285091272795533035e-01	1.877420804095431217e+00	3.615798718079372698e-01	2.238869754453763974e-02	1.228831094018862835e+01
4.530804020100501539e+00	1.984785454199128329e+00	1.792346188074187330e+00	5.483442320507138312e+00	6.850099719101186979e-01	1.752482358780145466e+00	3.333848497506299302e-01	2.611841635860105010e-02	1.205756955957994947e+01
4.656381909547738118e+00	1.984155953602923184e+00	1.781449288159952626e+00	5.456300231090263075e+00	6.426174460326568028e-01	1.631922733294787209e+00	3.068838219301963655e-01	2.856174131770209887e-02	1.183189121542848277e+01
4.781959798994973809e+00	1.983509574772642781e+00	1.770326823043177455e+00	5.428588130788028820e+00	6.013937684743703160e-01	1.515855546271578369e+00	2.820149251799327073e-01	2.974447763864748392e-02	1.161143324616837802e+01
4.907537688442210388e+00	1.982846344223665236e+00	1.758984070747705575e+00	5.400318519121362293e+00	5.613931752258570773e-01	1.404366368628482631e+00	2.587177346394781696e-01	2.976226701244898826e-02	1.139638847959900048e+01
5.033115577889446079e+00	1.982166289143977078e+00	1.747426378962320337e+00	5.371504054683438945e+00	5.226621006138238990e-01	1.297514220547962616e+00	2.369330585882674645e-01	2.879926701589913263e-02	1.118700536955568836e+01
5.158693467336682659e+00	1.981469437391627508e+00	1.735659160425145897e+00	5.342157543998480307e+00	4.852393991820862507e-01	1.195333140112536441e+00	2.166025317764692371e-01	2.712687656307343625e-02	1.098358808944941956e+01
5.284271356783918350e+00	1.980755817492111159e+00	1.723687888298549131e+00	5.312291930378277627e+00	4.491566037231057851e-01	1.097833805319397449e+00	1.976680754100250126e-01	2.507768431211297375e-02	1.078647180493357993e+01
5.409849246231154929e+00	1.980025458635701341e+00	1.711518091540667807e+00	5.281920282791769949e+00	4.144382149338317056e-01	1.005005192832685079e+00	1.800713030775478729e-01	2.299853314872144991e-02	1.059597707696092606e+01
5.535427135678390620e+00	1.979278390674717336e+00	1.699155350279589527e+00	5.251055784762772127e+00	3.811020182429629144e-01	9.168162583464650739e-01	1.637529558904144700e-01	2.119490836286686691e-02	1.041235566655978850e+01
5.661005025125627199e+00	1.978514644120736188e+00	1.686605291196120460e+00	5.219711723310532570e+00	3.491594234660855278e-01	8.332176248121625495e-01	1.486524443151829578e-01	1.988326454605705840e-02	1.023574441576687555e+01
5.786582914572862890e+00	1.977734250141742978e+00	1.673873582920961001e+00	5.187901477947567841e+00	3.186158230851078854e-01	7.541432660310122271e-01	1.347075584502168411e-01	1.916606570081249433e-02	1.006614202427741844e+01
5.912160804020099469e+00	1.976937240559227815e+00	1.660965931451988231e+00	5.155638509748760256e+00	2.894709651139207307e-01	6.795121742343639415e-01	1.218543853651205683e-01	1.903642005508486210e-02	9.903415626528467186e+00
6.037738693467336049e+00	1.976123647845219766e+00	1.647888075597224722e+00	5.122936350505367109e+00	2.617193366987593528e-01	6.092300012892692962e-01	1.100274460763715073e-01	1.940827865958209136e-02	9.747333136671793241e+00
6.163316582914571740e+00	1.975293505119267490e+00	1.634645782448919116e+00	5.089808591977166508e+00	2.353505548051281204e-01	5.431906640950792120e-01	9.916004080044406310e-02	2.015891375813302216e-02	9.597608053004135442e+00
6.288894472361808319e+00	1.974446846145364809e+00	1.621244842894037586e+00	5.056268875255522488e+00	2.103497605597469677e-01	4.812779056028199109e-01	8.918477324834149511e-02	2.116688783283371747e-02	9.453939891538666984e+00
6.414472361809044010e+00	1.973583705328814553e+00	1.607691067166293619e+00	5.022330880249715079e+00	1.866980140424692181e-01	4.233668037166105069e-01	8.003421458510855124e-02	2.233238150879112913e-02	9.316037066597802507e+00
6.540050251256280589e+00	1.972704117713041549e+00	1.593990280444695040e+00	4.988008315308411156e+00	1.643726865566206563e-01	3.693252211468771029e-01	7.164166440797305191e-02	2.357560251168734980e-02	9.183617888089306902e+00
6.665628140703516280e+00	1.971808118976352331e+00	1.580148318503417970e+00	4.953314906987685617e+00	1.433478476441849003e-01	3.190151900961404330e-01	6.394196695884235560e-02	2.481880136338650983e-02	9.056395150530008209e+00
6.791206030150752859e+00	1.970895745428633328e+00	1.566171023417635144e+00	4.918264389976470419e+00	1.235946443524184868e-01	2.722942264815750302e-01	5.687234249911900241e-02	2.596386565308430455e-02	8.934056237808936984e+00
6.916783919597988550e+00	1.969967034008003326e+00	1.552064239329763451e+00	4.882870497189864878e+00	1.050816704988930816e-01	2.290165692401649744e-01	5.037319392629466264e-02	2.687822335579339444e-02	8.816251427548779773e+00
7.042361809045225129e+00	1.969022022277406636e+00	1.537833808280396175e+00	4.847146950040166047e+00	8.777532392083532697e-02	1.890343411210229085e-01	4.438884669932057631e-02	2.739729388949261463e-02	8.702598586228640798e+00
7.167939698492460820e+00	1.968060748421156525e+00	1.523485566108006450e+00	4.811107448895000971e+00	7.164014993047490565e-02	1.521986282380990985e-01	3.886817729922596026e-02	2.734453135287525163e-02	8.592705250244840443e+00
7.293517587939697400e+00	1.967083251241427577e+00	1.509025338421313700e+00	4.774765663731390219e+00	5.663916942954053124e-02	1.183604765221266536e-01	3.376508440324733212e-02	2.656337838288617276e-02	8.486202362131932020e+00
7.419095477386933091e+00	1.966089570154691213e+00	1.494458936648011660e+00	4.738135224994039163e+00	4.273419036191584280e-02	8.737180405616633283e-02	2.903876048028337237e-02	2.495156552829317850e-02	8.382780052223399281e+00
7.544673366834169670e+00	1.965079745188107241e+00	1.479792154163351858e+00	4.701229714665627668e+00	2.988610140275323179e-02	5.908622908472632024e-02	2.465373144840175487e-02	2.248800023299902390e-02	8.282215676185968434e+00
7.670251256281405361e+00	1.964053816975859235e+00	1.465030762501888573e+00	4.664062657556313773e+00	1.805514699421538125e-02	3.335981423170714111e-02	2.057964851144841040e-02	1.924538803574500981e-02	8.184387234807177336e+00
7.795829145728641940e+00	1.963011826755443723e+00	1.450180507655473239e+00	4.626647512819134889e+00	7.201183041749576776e-03	1.005172812811350701e-02	1.679083764876955834e-02	1.538623866505148784e-02	8.089269834713736174e+00
7.921407035175877631e+00	1.961953816363907421e+00	1.435247106460400213e+00	4.588997665697453598e+00	-2.716087220138886128e-03	-1.097517377937228672e-02	1.326563546611550862e-02	1.114437449308966835e-02	7.996917337481455057e+00
8.046984924623114210e+00	1.960879828234038724e+00	1.420236243076385296e+00	4.551126419510033827e+00	-1.173689749769529951e-02	-2.985384700438924871e-02	9.985561706238429286e-03	6.797182034731990424e-03	7.907434490059342735e+00
8.172562814070349901e+00	1.959789905390508347e+00	1.405153565559869033e+00	4.513046987878816196e+00	-1.990122297183145872e-02	-4.671263179493434503e-02	6.934395510590158143e-03	2.634983277187947538e-03	7.820945982850206590e+00
8.298140703517587369e+00	1.958684091445965114e+00	1.390004682533919400e+00	4.474772487203953375e+00	-2.724860505771750305e-02	-6.167490007626545701e-02	4.097232403412295020e-03	-1.066888826536188445e-03	7.737568099626730422e+00
8.423718592964823060e+00	1.957562430597082681e+00	1.374795159956818225e+00	4.436315929390059587e+00	-3.381799619435264803e-02	-7.485877259064882550e-02	1.459601156605657953e-03	-4.069827809706640098e-03	7.657386524505858105e+00
8.549296482412058751e+00	1.956424967620563171e+00	1.359530517991200504e+00	4.397690214827203015e+00	-3.964762432090428862e-02	-8.637690320247316811e-02	-9.932853546106199492e-04	-6.186536260087805751e-03	7.580441351300891917e+00
8.674874371859294442e+00	1.955271747869090859e+00	1.344216227975425282e+00	4.358908125629605834e+00	-4.477487655883752998e-02	-9.633632733885270916e-02	-3.277082177236468295e-03	-7.289574384677544212e-03	7.506718241014517901e+00
8.800452261306531909e+00	1.954102817267245440e+00	1.328857709498656003e+00	4.319982319134507698e+00	-4.923620149085747993e-02	-1.048383715719510140e-01	-5.408619343120958656e-03	-7.316123619421934648e-03	7.436143529875058000e+00
8.926030150753767600e+00	1.952918222307369778e+00	1.313460327580924236e+00	4.280925321663181293e+00	-5.306702930947624491e-02	-1.119786213910860390e-01	-7.405934206908879221e-03	-6.271237241257407967e-03	7.368581049402747496e+00
9.051608040201003291e+00	1.951718010045391916e+00	1.298029389959267643e+00	4.241749522545580575e+00	-5.630170899968405668e-02	-1.178469442316687349e-01	-9.288019072899559442e-03	-4.230947027172503490e-03	7.303829303218814850e+00
9.177185929648238982e+00	1.950502228096608004e+00	1.282570144480836394e+00	4.202467168409660836e+00	-5.897346162189429086e-02	-1.225275647982798505e-01	-1.107429491285904025e-02	-1.345148950454929824e-03	7.241619070703616323e+00
9.302763819095476450e+00	1.949270924631419266e+00	1.267087776603676552e+00	4.163090357735886649e+00	-6.111434867329706283e-02	-1.260991896200077400e-01	-1.278384333470515208e-02	2.161316890372019534e-03	7.181612994233343983e+00
9.428341708542712141e+00	1.948024148371029662e+00	1.251587407005714025e+00	4.123631035677086665e+00	-6.275525442831332568e-02	-1.286351775939950648e-01	-1.443445036527016105e-02	5.992059409761416738e-03	7.123409768076014004e+00
9.553919597989947832e+00	1.946761948583103807e+00	1.236074089302284573e+00	4.084100989143273353e+00	-6.392588109241092997e-02	-1.302037530033006985e-01	-1.604153613065378500e-02	9.789949390997372547e-03	7.066555806193293598e+00
9.679497487437183523e+00	1.945484375077380701e+00	1.220552807872382184e+00	4.044511842150723346e+00	-6.465475554861772889e-02	-1.308682571427315922e-01	-1.761706260866756357e-02	1.315762300454866550e-02	7.010566572805019270e+00
9.805075376884420990e+00	1.944191478201252377e+00	1.205028475793620935e+00	4.004875051434130917e+00	-6.496924643317024406e-02	-1.306874342660896970e-01	-1.916852510726830064e-02	1.568843574199683955e-02	6.954958235364473218e+00
9.930653266331656681e+00	1.942883308835301914e+00	1.189505932885747574e+00	3.965201902320298011e+00	-6.489559024641972096e-02	-1.297157471042729993e-01	-2.069813938444763080e-02	1.700660294270429224e-02	6.899288270248911559e+00
1.005623115577889237e+01	1.941559918388801265e+00	1.173989943862373320e+00	3.925503504861418413e+00	-6.445892518789755887e-02	-1.280037167273056220e-01	-2.220233275860221747e-02	1.681311933998132571e-02	6.843201511778768342e+00
1.018180904522612984e+01	1.940221358795175544e+00	1.158485196590443467e+00	3.885790790225682745e+00	-6.368333140075897736e-02	-1.255982810712313047e-01	-2.367163210845884061e-02	1.493214072110332982e-02	6.786476241751956628e+00
1.030738693467336553e+01	1.938867682507428247e+00	1.142996300456812220e+00	3.846074507342557958e+00	-6.259187632100410292e-02	-1.225431660617333079e-01	-2.509101342370688784e-02	1.135112518885943687e-02	6.729063559689213214e+00
1.043296482412060122e+01	1.937498942493531606e+00	1.127527784841138692e+00	3.806365219799757504e+00	-6.120666385107418478e-02	-1.188792629782257498e-01	-2.644073730775376233e-02	6.247419303032400971e-03	6.671112702300407094e+00
1.055854271356783691e+01	1.936115192231778748e+00	1.112084097694189033e+00	3.766673302988644778e+00	-5.954888611559083084e-02	-1.146450055486433334e-01	-2.769764531923751480e-02	-5.632482877871723431e-06	6.612975423448262724e+00
1.068412060301507438e+01	1.934716485706107436e+00	1.096669604220494199e+00	3.727008941494473149e+00	-5.763887660885883696e-02	-1.098767402725860098e-01	-2.883683807743431249e-02	-6.858376990106391201e-03	6.555184199472089190e+00
1.080969849246231007e+01	1.933302877401382069e+00	1.081288585664180291e+00	3.687382126727599907e+00	-5.549616360875719162e-02	-1.046090836555182146e-01	-2.983360417648467378e-02	-1.363273354771476348e-02	6.498402004804687770e+00
1.093527638190954576e+01	1.931874422298649252e+00	1.065945238196668088e+00	3.647802654791542309e+00	-5.313952280897154407e-02	-9.887526040446263653e-02	-3.066542668563659868e-02	-1.959644490827436997e-02	6.443345660479512738e+00
1.106085427135678145e+01	1.930431175870357841e+00	1.050643671904832210e+00	3.608280124583512549e+00	-5.058702821012001777e-02	-9.270741717903634160e-02	-3.131386881221085577e-02	-2.405670680780124665e-02	6.390689951349534326e+00
1.118643216080401892e+01	1.928973194075545905e+00	1.035387909878084489e+00	3.568823936122799800e+00	-4.785610040886587729e-02	-8.613690719174110777e-02	-3.176613822170765850e-02	-2.646083994531314362e-02	6.340965054308802529e+00
1.131201005025125461e+01	1.927500533355000156e+00	1.020181887392757059e+00	3.529443289102193848e+00	-4.496355153106610519e-02	-7.919454177860442423e-02	-3.201615382766606621e-02	-2.648742580541483052e-02	6.294464036907199578e+00
1.143758793969849030e+01	1.926013250626383400e+00	1.005029451192051893e+00	3.490147181657407227e+00	-4.192562616867079317e-02	-7.191080597781117356e-02	-3.206498898382789675e-02	-2.410978654050509318e-02	6.251178675805026508e+00
1.156316582914572599e+01	1.924511403279332233e+00	9.899343588597401267e-01	3.450944409349294695e+00	-3.875803779862770776e-02	-6.431603611687806976e-02	-3.192063591364659170e-02	-1.961624540444108916e-02	6.210779216254773694e+00
1.168874371859296346e+01	1.922995049170524995e+00	9.749002782857116856e-01	3.411843564353498337e+00	-3.547600028355016311e-02	-5.644055837353249838e-02	-3.159711875534722270e-02	-1.357871156210025028e-02	6.172646502835203997e+00
1.181432160804019915e+01	1.921464246618725280e+00	9.599307872213792558e-01	3.372853034851975629e+00	-3.209425417644776873e-02	-4.831478819900880683e-02	-3.111306476057134826e-02	-6.771700970550321823e-03	6.135954260585501530e+00
1.193989949748743484e+01	1.919919054399792824e+00	9.450293729228914641e-01	3.333981004620750088e+00	-2.862708767349158440e-02	-3.996929133749999724e-02	-3.048991210301177715e-02	-5.527817419366977126e-05	6.099787862655237092e+00
1.206547738693467231e+01	1.918359531741673285e+00	9.301994318800276274e-01	3.295235452808108700e+00	-2.508835217777214896e-02	-3.143480791271164448e-02	-2.974997720091131226e-02	5.755857172293027575e-03	6.063277136310706972e+00
1.219105527638190800e+01	1.916785738319357835e+00	9.154442696285872705e-01	3.256624153897337948e+00	-2.149147255159110370e-02	-2.274224166267976160e-02	-2.891461713695297336e-02	1.001169160890200832e-02	6.025717522102961965e+00
1.231663316582914369e+01	1.915197734249819650e+00	9.007671006440367556e-01	3.218154677848022338e+00	-1.784945224344917578e-02	-1.392261687927342888e-02	-2.800270185710652601e-02	1.231253959862074580e-02	5.986657281360670879e+00
1.244221105527637938e+01	1.913595580086926207e+00	8.861710483141254091e-01	3.179834390409850275e+00	-1.417487357715314228e-02	-5.007005952190220904e-03	-2.702956038935333538e-02	1.254763866489459583e-02	5.945937217557100141e+00
1.256778894472361685e+01	1.911979336816326924e+00	8.716591449881352371e-01	3.141670453602791735e+00	-1.047989358313559764e-02	3.973569358196378520e-03	-2.600649433428404642e-02	1.088446578614948000e-02	5.903680582634178720e+00
1.269336683417085254e+01	1.910349065850317940e+00	8.572343321003961236e-01	3.103669826357489114e+00	-6.776235835121011651e-03	1.298825966811292636e-02	-2.494087233920297408e-02	7.716710743520409192e-03	5.860241086545513234e+00
1.281894472361808823e+01	1.908704829022686678e+00	8.428994603656596585e-01	3.065839265309639128e+00	-3.075178827795963313e-03	2.200652943190800973e-02	-2.383674372763987942e-02	3.585528423821822842e-03	5.816123689998280888e+00
1.294452261306532392e+01	1.907046688583531324e+00	8.286572900439082012e-01	3.028185325742149825e+00	6.124585075623192919e-04	3.099831480074765125e-02	-2.269584867970963690e-02	-9.090473174631273591e-04	5.771895181680727127e+00
1.307010050251256139e+01	1.905374707194062989e+00	8.145104912721390367e-01	2.990714362668822623e+00	4.276333503060584726e-03	3.993419456691261332e-02	-2.151886360116135946e-02	-5.191267711686237130e-03	5.728099957892149874e+00
1.319567839195979708e+01	1.903688947921386543e+00	8.004616444606624803e-01	2.953432532053317239e+00	7.906597986094832109e-03	4.878557088135598852e-02	-2.030670652755810560e-02	-8.776244881701643005e-03	5.685192341893556822e+00
1.332125628140703277e+01	1.901989474233263033e+00	7.865132407514260349e-01	2.916345792157185368e+00	1.149391733486206969e-02	5.752485640864547778e-02	-1.906173735793283142e-02	-1.131378366391860325e-02	5.643491759863529467e+00
1.344683417085426846e+01	1.900276349992850555e+00	7.726676825358848033e-01	2.879459905010760323e+00	1.502948963730252503e-02	6.612566452861302901e-02	-1.778871686649189862e-02	-1.260802882196298408e-02	5.603162346016956619e+00
1.357241206030150593e+01	1.898549639453432247e+00	7.589272840299244871e-01	2.842780438000742649e+00	1.850506423435392678e-02	7.456299910818817156e-02	-1.649543024587255338e-02	-1.261520359317081126e-02	5.564214790987597858e+00
1.369798994974874162e+01	1.896809407253123858e+00	7.452942719033516239e-01	2.806312765568369283e+00	2.191295894236651789e-02	8.281344025872985903e-02	-1.519292818189232896e-02	-1.142416942736944156e-02	5.526525746316679921e+00
1.382356783919597731e+01	1.895055718409564660e+00	7.317707859614704935e-01	2.770062071012081795e+00	2.524607527628697223e-02	9.085532237982718584e-02	-1.389538447669711602e-02	-9.225751686615926359e-03	5.489868836875917424e+00
1.394914572864321300e+01	1.893288638314597705e+00	7.183588798762791106e-01	2.734033348388720253e+00	2.849791103450761628e-02	9.866890069170171362e-02	-1.261960874626561965e-02	-6.276929255580744604e-03	5.453951140303960443e+00
1.407472361809045047e+01	1.891508232728927430e+00	7.050605219648312660e-01	2.698231404507305253e+00	3.166256965769386617e-02	1.062365023999902874e-01	-1.138428229185670278e-02	-2.865318159262547973e-03	5.418449630807628203e+00
1.420030150753768616e+01	1.889714567776770382e+00	6.918775960123269009e-01	2.662660861009564339e+00	3.473476583686313512e-02	1.135426586444157199e-01	-1.020900339106682944e-02	7.218591003290582547e-04	5.383043304989203470e+00
1.432587939698492185e+01	1.887907709940488621e+00	6.788119021375235151e-01	2.627326156531464285e+00	3.770982691971805356e-02	1.205742134802856164e-01	-9.113235199055855912e-03	4.221696332776468316e-03	5.347438270143200612e+00
1.445145728643215932e+01	1.886087726055212466e+00	6.658651576980801901e-01	2.592231548940083119e+00	4.058368974775982546e-02	1.273204063482040183e-01	-8.115246718585751237e-03	7.411459783629317268e-03	5.311384741854382696e+00
1.457703517587939501e+01	1.884254683303448807e+00	6.530389982334821042e-01	2.557381117640296964e+00	4.335289264882710714e-02	1.337729248158389950e-01	-7.231127191481585316e-03	1.011692407475279012e-02	5.274686413525165207e+00
1.470261306532663070e+01	1.882408649209682094e+00	6.403349784432167402e-01	2.522778765945817625e+00	4.601456240901010547e-02	1.399259248314584925e-01	-6.473939344197725612e-03	1.221483015270702702e-02	5.237203771647694239e+00
1.482819095477386639e+01	1.880549691634961551e+00	6.277545731979250476e-01	2.488428223509298931e+00	4.856639615274761790e-02	1.457760163093307637e-01	-5.853059566091824324e-03	1.363160578309740613e-02	5.198853447021270391e+00
1.495376884422110386e+01	1.878677878771479959e+00	6.152991785812698122e-01	2.454333048806295103e+00	5.100663816850944249e-02	1.513222125608793822e-01	-5.373735214842256108e-03	1.434034313606703456e-02	5.159605564809658595e+00
1.507934673366833955e+01	1.876793279137143555e+00	6.029701129603237675e-01	2.420496631668031640e+00	5.333405182780711490e-02	1.565658428740460406e-01	-5.036872134585046630e-03	1.435736275904084258e-02	5.119480409091807793e+00
1.520492462311557524e+01	1.874895961570134606e+00	5.907686180823092936e-01	2.386922195858039331e+00	5.554788685523098096e-02	1.615104284017397640e-01	-4.839049887538383714e-03	1.373876445925683622e-02	5.078544805339172186e+00
1.533050251256281094e+01	1.872985995223463540e+00	5.786958601955772830e-01	2.353612801687890776e+00	5.764784231457210223e-02	1.661615224190888807e-01	-4.772748496581857500e-03	1.257647694195269256e-02	5.036907750285963381e+00
1.545608040201004840e+01	1.871063449559517977e+00	5.667529311927591573e-01	2.320571348667371581e+00	5.963402577859688164e-02	1.705265169163869554e-01	-4.826758862046119820e-03	1.099274646683902866e-02	4.994714259719425620e+00
1.558165829145728409e+01	1.869128394344600874e+00	5.549408497740723201e-01	2.287800578184607581e+00	6.150690924545672983e-02	1.746144183774615000e-01	-4.986739669243373842e-03	9.131949374112571099e-03	4.952136359631067464e+00
1.570723618090451978e+01	1.867180899643470449e+00	5.432605626288168343e-01	2.255303076211784497e+00	6.326728245087064051e-02	1.784355964204068223e-01	-5.235876906342002736e-03	7.149147835054167101e-03	4.909360688284061247e+00
