# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
5.284271356783918350e+00	1.984470359633067282e+00	1.805911328912400915e+00	5.530539003679337817e+00	7.761337227786738735e-01	2.117329237482127979e+00	1.535814913468291909e+00	7.210417130554758192e-03	1.375740898308445459e+01
5.409849246231154929e+00	1.983951841942063199e+00	1.797184275412449406e+00	5.509345889000115903e+00	7.399043584687530206e-01	2.012463711242020725e+00	1.455658205870543620e+00	8.093342156824301706e-03	1.350660162409277021e+01
5.535427135678390620e+00	1.983421369589429162e+00	1.788297790249941288e+00	5.487757617059963344e+00	7.043282985765175752e-01	1.910105191833333604e+00	1.378780479108629775e+00	8.630586208874866175e-03	1.326132133262668766e+01
5.661005025125627199e+00	1.982878957962946220e+00	1.779254764433249703e+00	5.465780693971930226e+00	6.694437796195815693e-01	1.810336390445031363e+00	1.305118801597886069e+00	9.024487768638757984e-03	1.302183787579926033e+01
5.786582914572862890e+00	1.982324622787855706e+00	1.770058125354093015e+00	5.443421707124111997e+00	6.352856371421388149e-01	1.713227996356126548e+00	1.234603444818019424e+00	9.466370330289278559e-03	1.278838790391263380e+01
5.912160804020099469e+00	1.981758380125811403e+00	1.760710835063350688e+00	5.420687321302367856e+00	6.018853537067485604e-01	1.618839130166468188e+00	1.167158377656976498e+00	1.011132549539463937e-02	1.256115072351711781e+01
6.037738693467336049e+00	1.981180246373810849e+00	1.751215888539802368e+00	5.397584274800968807e+00	5.692711198266477979e-01	1.527217828948886247e+00	1.102701784317013711e+00	1.106039711634473205e-02	1.234023153992347410e+01
6.163316582914571740e+00	1.980590238263108871e+00	1.741576311953377587e+00	5.374119375524849751e+00	5.374679066976030262e-01	1.438401558057862850e+00	1.041146627578199979e+00	1.235426260805494968e-02	1.212565628068305834e+01
6.288894472361808319e+00	1.979988372858102252e+00	1.731795160924477717e+00	5.350299497087055656e+00	5.064975495790104976e-01	1.352417744529970101e+00	9.824012716015569913e-01	1.397900061824437073e-02	1.191737859719841630e+01
6.414472361809044010e+00	1.979374667555200862e+00	1.721875518780927594e+00	5.326131574904988675e+00	4.763788406739964398e-01	1.269284327226984477e+00	9.263701703862832204e-01	1.588082021687225662e-02	1.171529591974525175e+01
6.540050251256280589e+00	1.978749140081675906e+00	1.711820494814086713e+00	5.301622602298933451e+00	4.471276303669735608e-01	1.189010319101488911e+00	8.729546201378358683e-01	1.798411216200341764e-02	1.151926891896299843e+01
6.665628140703516280e+00	1.978111808494481316e+00	1.701633222535632761e+00	5.276779626596368900e+00	4.187569356937827503e-01	1.111596377205098518e+00	8.220535667120830725e-01	2.020680949279178226e-02	1.132913834673023779e+01
6.791206030150752859e+00	1.977462691179064036e+00	1.691316857936518314e+00	5.251609745245422900e+00	3.912770549434169132e-01	1.037035376309279222e+00	7.735644533579616455e-01	2.246887336404917307e-02	1.114473505233571160e+01
6.916783919597988550e+00	1.976801806848146326e+00	1.680874577749559728e+00	5.226120101940871621e+00	3.646956873207325422e-01	9.653129822667896320e-01	7.273840893844111255e-01	2.469291783076839678e-02	1.096588216334128063e+01
7.042361809045225129e+00	1.976129174540490530e+00	1.670309577717111083e+00	5.200317882765896016e+00	3.390180566357610115e-01	8.964082215064349546e-01	6.834095171746504827e-01	2.679922410569491459e-02	1.079239165444603898e+01
7.167939698492460820e+00	1.975444813619643636e+00	1.659625070865240692e+00	5.174210312352856889e+00	3.142470380265725005e-01	8.302940433237375739e-01	6.415388531277259609e-01	2.869943811147178392e-02	1.062405956942724750e+01
7.293517587939697400e+00	1.974748743772660742e+00	1.648824285785797095e+00	5.147804650066180265e+00	2.903832867684578156e-01	7.669378719037537318e-01	6.016720775765230789e-01	3.029345564912573965e-02	1.046066437152249939e+01
7.419095477386933091e+00	1.974040985008810090e+00	1.637910464927732734e+00	5.121108186210430624e+00	2.674253682718290004e-01	7.063021452880239304e-01	5.637117495006965795e-01	3.147251136532951132e-02	1.030197141057285037e+01
7.544673366834169670e+00	1.973321557658255232e+00	1.626886862899007857e+00	5.094128238266540265e+00	2.453698884240931577e-01	6.483448387738479646e-01	5.275636239530911986e-01	3.212904081748089308e-02	1.014774405079231734e+01
7.670251256281405361e+00	1.972590482370719878e+00	1.615756744780383558e+00	5.066872147159074302e+00	2.242116234862482627e-01	5.930199705090547502e-01	4.931371535925040961e-01	3.217144526518544295e-02	9.997759567163170047e+00
7.795829145728641940e+00	1.971847780114133641e+00	1.604523384452358314e+00	5.039347273557364559e+00	2.039436488125047076e-01	5.402780873173385068e-01	4.603458605619071831e-01	3.154025893271979186e-02	9.851826293748326080e+00
7.921407035175877631e+00	1.971093472173257810e+00	1.593190062936491236e+00	5.011560994213200004e+00	1.845574657203591373e-01	4.900667290564400536e-01	4.291075710591814585e-01	3.022179518571154258e-02	9.709798090344644805e+00
8.046984924623114210e+00	1.970327580148288904e+00	1.581760066752296634e+00	4.983520698337721377e+00	1.660431258987004333e-01	4.423308700722112796e-01	3.993445120528168468e-01	2.825607980238693112e-02	9.571582933064423315e+00
8.172562814070349901e+00	1.969550125953448028e+00	1.570236686290878314e+00	4.955233784020045107e+00	1.483893528022834640e-01	3.970133365645345247e-01	3.709832772687703950e-01	2.573738176966896066e-02	9.437143944669628581e+00
8.298140703517587369e+00	1.968761131815548904e+00	1.558623214206418250e+00	4.926707654690066995e+00	1.315836595417785304e-01	3.540551989247717746e-01	3.439546772504451511e-01	2.280739441649888913e-02	9.306492930845529088e+00
8.423718592964823060e+00	1.967960620272546146e+00	1.546922943826611663e+00	4.897949715627777145e+00	1.156124628392219134e-01	3.133961383379603727e-01	3.181934953303386937e-01	1.964260575620940460e-02	9.179677981990666424e+00
8.549296482412058751e+00	1.967148614172066878e+00	1.535139167583083886e+00	4.868967370521354532e+00	1.004611926786264653e-01	2.749747871655107145e-01	2.936381771137152596e-01	1.643829025403040212e-02	9.056767599488386722e+00
8.674874371859294442e+00	1.966325136669922369e+00	1.523275175462802444e+00	4.839768018076168410e+00	8.611439734043593863e-02	2.387290428353347205e-01	2.702304850134923386e-01	1.339173603822985809e-02	8.937833991436386682e+00
8.800452261306531909e+00	1.965490211228603679e+00	1.511334253481445566e+00	4.810359048676749794e+00	7.255584356604727336e-02	2.045963551658787627e-01	2.479151510956557614e-01	1.068688258985277424e-02	8.822937745804233955e+00
8.926030150753767600e+00	1.964643861615755993e+00	1.499319682179651947e+00	4.780747841103694107e+00	5.976861165449313951e-02	1.725139872386540485e-01	2.266395607915829835e-01	8.481723711483122458e-03	8.712115268295313797e+00
9.051608040201003291e+00	1.963786111902638520e+00	1.487234735143033726e+00	4.750941759307311330e+00	4.773518534726276658e-02	1.424192501107924835e-01	2.063534969034759581e-01	6.898925601761755205e-03	8.605369464316277472e+00
9.177185929648238982e+00	1.962916986462563518e+00	1.475082677546799559e+00	4.720948149239813318e+00	3.643753640888125478e-02	1.142497118254518912e-01	1.870089679521930448e-01	6.019381131706487593e-03	8.502663410567407709e+00
9.302763819095476450e+00	1.962036509969319331e+00	1.462866764725780033e+00	4.690774335747653900e+00	2.585720385999665943e-02	8.794338133402269941e-02	1.685601376268845986e-01	5.878030665003186432e-03	8.403916363928660260e+00
9.428341708542712141e+00	1.961144707395577669e+00	1.450590240770617934e+00	4.660427619525580489e+00	1.597536786613644802e-02	6.343886809069225474e-02	1.509633633443716594e-01	6.461268936738900036e-03	8.309001435929717516e+00
9.553919597989947832e+00	1.960241604011280003e+00	1.438256337150840558e+00	4.629915274133840519e+00	6.772918328747734064e-03	4.067551821736019313e-02	1.341773422499198676e-01	7.705564399897351160e-03	8.217744558491887119e+00
9.679497487437183523e+00	1.959327225382009319e+00	1.425868271365480000e+00	4.599244543079881176e+00	-1.769481734529858860e-03	1.959352826555405686e-02	1.181633529889188627e-01	9.497408434170469260e-03	8.129924847781483166e+00
9.805075376884420990e+00	1.958401597367346536e+00	1.413429245621883323e+00	4.568422636965784989e+00	-9.671337896389164621e-03	1.340377218475708029e-04	1.028855718958500698e-01	1.167521726181540431e-02	8.045276968938139817e+00
9.930653266331656681e+00	1.957464746119205401e+00	1.400942445543290837e+00	4.537456730702599472e+00	-1.695227095563141620e-02	-1.776079848583139373e-02	8.831143356065972172e-02	1.403415960023636500e-02	7.963496446084529445e+00
1.005623115577889237e+01	1.956516698080156713e+00	1.388411038905737360e+00	4.506353960792567115e+00	-2.363196831464444911e-02	-3.414775612225352114e-02	7.441199873563121570e-02	1.633494614550910079e-02	7.884248918222703573e+00
1.018180904522612984e+01	1.955557479981732349e+00	1.375838174404775627e+00	4.475121422680238048e+00	-2.973013988470451716e-02	-4.908250496951714614e-02	6.116228791445119800e-02	1.831733256234017310e-02	7.807184052689315479e+00
1.030738693467336553e+01	1.954587118842714188e+00	1.363226980452491244e+00	4.443766168173293174e+00	-3.526647828264149048e-02	-6.261958781287900455e-02	4.854153726178555422e-02	1.971848189084502226e-02	7.731954220525608434e+00
1.043296482412060122e+01	1.953605641967408157e+00	1.350580564005224860e+00	4.412295202933823823e+00	-4.026062306362186705e-02	-7.481241349157560783e-02	3.653333537922658775e-02	2.029550535347341214e-02	7.658237213083959993e+00
1.055854271356783691e+01	1.952613076943901627e+00	1.337902009422389238e+00	4.380715484040742957e+00	-4.473212871982416156e-02	-8.571326236577819779e-02	2.512560493753208252e-02	1.985059397830451697e-02	7.585761378237268815e+00
1.068412060301507438e+01	1.951609451642305260e+00	1.325194377356716524e+00	4.349033917623864376e+00	-4.870043616360995170e-02	-9.537330251390767344e-02	1.431040247447935669e-02	1.825631586327643857e-02	7.514330726283123596e+00
1.080969849246231007e+01	1.950594794212980654e+00	1.312460703676241236e+00	4.317257356570150861e+00	-5.218484740637098496e-02	-1.038426149547411609e-01	4.083522287979742503e-03	1.547802039639179818e-02	7.443846934782631486e+00
1.093527638190954576e+01	1.949569133084751327e+00	1.299703998418277884e+00	4.285392598302479428e+00	-5.520450314049640123e-02	-1.111702261873617203e-01	-5.556094410050772120e-03	1.158997732851741597e-02	7.374324883396117691e+00
1.106085427135678145e+01	1.948532496963099714e+00	1.286927244775614820e+00	4.253446382631244305e+00	-5.777836293173095605e-02	-1.174041463599601598e-01	-1.460712721241671196e-02	6.781982189735804960e-03	7.305898470055587346e+00
1.118643216080401892e+01	1.947484914828349734e+00	1.274133398115114391e+00	4.221425389678980622e+00	-5.992518773246099245e-02	-1.225914114164396856e-01	-2.306678653996275391e-02	1.353753704151337139e-03	7.238814070637732634e+00
1.131201005025125461e+01	1.946426415933834919e+00	1.261325385028859269e+00	4.189336237878148239e+00	-6.166352443297427183e-02	-1.267781276277418212e-01	-3.093181637186636496e-02	-4.304428926685623102e-03	7.173410141481574520e+00
1.143758793969849030e+01	1.945357029804050564e+00	1.248506102417961117e+00	4.157185482042106806e+00	-6.301169217730609451e-02	-1.300095169924707084e-01	-3.819952843634035616e-02	-9.744770545254089963e-03	7.110083106112747409e+00
1.156316582914572599e+01	1.944276786232793874e+00	1.235678416609102825e+00	4.124979611509233202e+00	-6.398777018265751348e-02	-1.323299620877573801e-01	-4.486879988553253706e-02	-1.450657537756926824e-02	7.049241706817613640e+00
1.168874371859296346e+01	1.943185715281290138e+00	1.222845162503853444e+00	4.092725048360075668e+00	-6.460958681629806744e-02	-1.337830490649164483e-01	-5.094096581727942247e-02	-1.816811192276747075e-02	6.991254212523958067e+00
1.181432160804019915e+01	1.942083847276302455e+00	1.210009142760764878e+00	4.060428145707346559e+00	-6.489470970104994907e-02	-1.344116076133209936e-01	-5.642054397417874123e-02	-2.039938178552709938e-02	6.936394892670337597e+00
1.193989949748743484e+01	1.940971212808232371e+00	1.197173127010214611e+00	4.028095186058477495e+00	-6.486043663959321914e-02	-1.342577468576664768e-01	-6.131574137446203082e-02	-2.100809115772456562e-02	6.884797509847478736e+00
1.206547738693467231e+01	1.939847842729202743e+00	1.184339851101939622e+00	3.995732379750406071e+00	-6.452378716859566432e-02	-1.333628863056579295e-01	-6.563871054602286870e-02	-1.997094930052895068e-02	6.836423740260743287e+00
1.219105527638190800e+01	1.938713768151132166e+00	1.171512016385167332e+00	3.963345863456187779e+00	-6.390149457572630309e-02	-1.317677811221910078e-01	-6.940554474262700113e-02	-1.744380487735085195e-02	6.791053022674592654e+00
1.231663316582914369e+01	1.937569020443791867e+00	1.158692289021215016e+00	3.930941698762953074e+00	-6.300999823560678170e-02	-1.295125411692405470e-01	-7.263602474611953463e-02	-1.374712991628437853e-02	6.748297314160708105e+00
1.244221105527637938e+01	1.936413631232853039e+00	1.145883299328414706e+00	3.898525870820674033e+00	-6.186543614433551858e-02	-1.266366434148660514e-01	-7.535315202378999044e-02	-9.327557074248897170e-03	6.707640012724701783e+00
1.256778894472361685e+01	1.935247632397921969e+00	1.133087641159169490e+00	3.866104287061157052e+00	-6.048363755604088676e-02	-1.231789374771015966e-01	-7.758252157197040311e-02	-4.700698532656481972e-03	6.668493765480479674e+00
1.269336683417085254e+01	1.934071056070559402e+00	1.120307871308944048e+00	3.833682775986586133e+00	-5.888011564862941777e-02	-1.191776442263348251e-01	-7.935160057570218861e-02	-3.842081641513437544e-04	6.630268134751271525e+00
1.281894472361808823e+01	1.932883934632293688e+00	1.107546508956942732e+00	3.801267086026916431e+00	-5.707006016916251617e-02	-1.146703475207491441e-01	-8.068898458401399520e-02	3.168014663111054161e-03	6.592436152005338279e+00
1.294452261306532392e+01	1.931686300712615489e+00	1.094806035138218947e+00	3.768862884465359109e+00	-5.506833003179480157e-02	-1.096939792915175432e-01	-8.162370068195924644e-02	5.619979023849249605e-03	6.554589189334770971e+00
1.307010050251256139e+01	1.930478187186966954e+00	1.082088892246930723e+00	3.736475756431132833e+00	-5.288944586263412406e-02	-1.042847983261133565e-01	-8.218461755985805028e-02	6.788212277336120280e-03	6.516472186393760246e+00
1.319567839195979708e+01	1.929259627174715552e+00	1.069397483570427188e+00	3.704111203958627030e+00	-5.054758250596087105e-02	-9.847836321815398031e-02	-8.240000677616665659e-02	6.652972687587600624e-03	6.477995334891074819e+00
1.332125628140703277e+01	1.928030654037118374e+00	1.056734172853839526e+00	3.671774645112070079e+00	-4.805656152470312581e-02	-9.230950005978146022e-02	-8.229727992773930301e-02	5.346624125831734263e-03	6.439222754616634958e+00
1.344683417085426846e+01	1.926791301375274879e+00	1.044101283894816268e+00	3.639471413174750314e+00	-4.542984374468538727e-02	-8.581226554721910205e-02	-8.190290532500324461e-02	3.123463865592769704e-03	6.400342447693526893e+00
1.357241206030150593e+01	1.925541603028068982e+00	1.031501100168038976e+00	3.607206755901807504e+00	-4.268052190673929380e-02	-7.901990625154597936e-02	-8.124248761649499606e-02	3.176497415314304780e-04	6.361624193064667310e+00
1.369798994974874162e+01	1.924281593070102714e+00	1.018935864479112885e+00	3.574985834835564980e+00	-3.982131350312258233e-02	-7.196481487483742667e-02	-8.034097683271834711e-02	-2.703366017193699171e-03	6.323372821156908685e+00
1.382356783919597731e+01	1.923011305809615434e+00	1.006407778647430584e+00	3.542813724682337462e+00	-3.686455388469746935e-02	-6.467848436664079548e-02	-7.922296119124276614e-02	-5.583119321072526307e-03	6.285883690375729138e+00
1.394914572864321300e+01	1.921730775786396839e+00	9.939190032175769796e-01	3.510695412749638145e+00	-3.382218973286767183e-02	-5.719146081733634396e-02	-7.791299167923146363e-02	-8.012926781550137184e-03	6.249405622742625788e+00
1.407472361809045047e+01	1.920440037769687525e+00	9.814716571988303384e-01	3.478635798442647253e+00	-3.070577299529873849e-02	-4.953329607331392187e-02	-7.643588610114419868e-02	-9.757983388262910993e-03	6.214114554853145123e+00
1.420030150753768616e+01	1.919139126756073122e+00	9.690678178323028913e-01	3.446639692818806555e+00	-2.752645538692043148e-02	-4.173250103402956906e-02	-7.481696544169740004e-02	-1.067156136073986114e-02	6.180099154183794852e+00
1.432587939698492185e+01	1.917828077967363321e+00	9.567095203852429286e-01	3.414711818199354543e+00	-2.429498355762703399e-02	-3.381650059276436471e-02	-7.308218498410516684e-02	-1.069781386355952990e-02	6.147357933553905696e+00
1.445145728643215932e+01	1.916506926848469572e+00	9.443987579720185543e-01	3.382856807836622348e+00	-2.102169502550852234e-02	-2.581159117112944920e-02	-7.125813521800974937e-02	-9.864947049719829594e-03	6.115806124192742388e+00
1.457703517587939501e+01	1.915175709065265464e+00	9.321374814012803878e-01	3.351079205635867364e+00	-1.771651496942478615e-02	-1.774290177176245792e-02	-6.937190160080013157e-02	-8.271289802928781867e-03	6.085289787957496976e+00
1.470261306532663070e+01	1.913834460502445989e+00	9.199275990487950638e-01	3.319383465930412225e+00	-1.438895396739619040e-02	-9.634359434021105839e-03	-6.745078618267226489e-02	-6.067089575701969072e-03	6.055604336321861680e+00
1.482819095477386639e+01	1.912483217261372381e+00	9.077709767554326126e-01	3.287773953308846586e+00	-1.104810675777520221e-02	-1.508659923603964011e-03	-6.552190666396368046e-02	-3.434765036111355006e-03	6.026514708944197274e+00
1.495376884422110386e+01	1.911122015657911843e+00	8.956694377497789183e-01	3.256254942493034488e+00	-7.702652088657844023e-03	6.612755581156178411e-03	-6.361169863580294626e-02	-5.699437691194244541e-04	5.997774856988301373e+00
1.507934673366833955e+01	1.909750892220268392e+00	8.836247625948372431e-01	3.224830618265651871e+00	-4.360853707714033682e-03	1.470971712592404612e-02	-6.174535394386578002e-02	2.334993049495314582e-03	5.969144775604596553e+00
1.520492462311557524e+01	1.908369883686805490e+00	8.716386891582770247e-01	3.193505075445979280e+00	-1.030562529787113542e-03	2.276333535563974941e-02	-5.994623205969588919e-02	5.103842435691061281e-03	5.940404031492909631e+00
1.533050251256281094e+01	1.906979027003861571e+00	8.597129126056809456e-01	3.162282318912662316e+00	2.280779996477966254e-03	3.075600315330914020e-02	-5.823528211954339534e-02	7.585668666661818035e-03	5.911361428219110259e+00
1.545608040201004840e+01	1.905578359323557791e+00	8.478490854162364920e-01	3.131166263672156003e+00	5.566137318800771887e-03	3.867138918827776883e-02	-5.663051122771745743e-02	9.660316831726365253e-03	5.881861040523038042e+00
1.558165829145728409e+01	1.904167918001599125e+00	8.360488174203154488e-01	3.100160734971561638e+00	8.818872021793362423e-03	4.649442315149938942e-02	-5.514653022530028453e-02	1.124100925611055263e-02	5.851785244597579094e+00
1.570723618090451978e+01	1.902747740595066350e+00	8.243136758583747836e-01	3.069269468454550509e+00	1.203273890951707219e-02	5.421127259544601673e-02	-5.379420199543393649e-02	1.227483451374842237e-02	5.821055528931269762e+00
