# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
1.000000000000000021e-02	1.990706975770476728e+00	1.997462443325027204e+00	5.994493954178906847e+00	1.996028103175894630e+00	5.992471502317853194e+00	9.991691438154168381e+00	1.999422855356178141e+00	5.995577361523239723e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.595785463380174463e+01
1.355778894472361717e-01	1.990703731813163735e+00	1.997405586006821387e+00	5.994362460395254999e+00	1.995580495100810259e+00	5.991103058065266218e+00	9.989370446332571873e+00	1.995997132515803019e+00	5.982467713279078225e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.593699062350876972e+01
2.611557788944723346e-01	1.990694853450113655e+00	1.997250636840459670e+00	5.994004102026880609e+00	1.994361135397915596e+00	5.987375297546030595e+00	9.983048511633866084e+00	1.986688799557910778e+00	5.946881491600555236e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.588030482805373111e+01
3.867336683417085252e-01	1.990680354002687835e+00	1.996997622761109703e+00	5.993418937407146707e+00	1.992371356294118545e+00	5.981292602417997983e+00	9.972734856832358830e+00	1.971574047884296021e+00	5.889206715841440065e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.578827649344115258e+01
5.123115577889446604e-01	1.990660233922495026e+00	1.996646583038447442e+00	5.992607047703481626e+00	1.989613328942971826e+00	5.972862112974367754e+00	9.958444503908559398e+00	1.950776066339651615e+00	5.810068439228548876e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.566167831605852712e+01
6.378894472361807955e-01	1.990634493533370630e+00	1.996197572081861660e+00	5.991568545315123728e+00	1.986090060246072708e+00	5.962093715575790931e+00	9.940198231696649955e+00	1.924463287804547118e+00	5.710316617120166249e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.550156252337357898e+01
7.634673366834170416e-01	1.990603133198262098e+00	1.995650659461450704e+00	5.990303573951495153e+00	1.981805387156994724e+00	5.949000021524525117e+00	9.918022511743158631e+00	1.892847010571970578e+00	5.591009799156791082e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.530924209676464898e+01
8.890452261306531767e-01	1.990566153344671685e+00	1.995005929893333363e+00	5.988812308608199686e+00	1.976763969409674804e+00	5.933596340124654311e+00	9.891949426795449085e+00	1.856178446250241532e+00	5.453395131985343092e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.508626770641156867e+01
1.014623115577889312e+00	1.990523554471191225e+00	1.994263483216359489e+00	5.987094955521666151e+00	1.970971280702034978e+00	5.915900646048001477e+00	9.862016572401250514e+00	1.814745257203964401e+00	5.298885256459067605e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.483440100602353340e+01
1.140201005025125447e+00	1.990475337149711921e+00	1.993423434363462032e+00	5.985151752112084722e+00	1.964433598362094191e+00	5.895933541121530119e+00	9.828266942153664587e+00	1.768867656221861484e+00	5.129032756726175535e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.455558501821058570e+01
