# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
2.772713567839195203e+00	1.991547766073785253e+00	1.946889761983352729e+00	5.873370938427504129e+00	1.584631056513734482e+00	4.620398863876783224e+00	4.677186590677206546e+00	-2.741300910435854471e-02	2.066661196844800585e+01
2.898291457286431339e+00	1.991291806869337488e+00	1.942286047784095526e+00	5.862308615282052493e+00	1.550717222830369613e+00	4.510883557402705080e+00	4.522605483027965612e+00	-4.570432678906734963e-02	2.033438840640745937e+01
3.023869346733667918e+00	1.991024567610307994e+00	1.937490650112682733e+00	5.850783607837698241e+00	1.516039246914771210e+00	4.399369665245586702e+00	4.368846869819845047e+00	-5.839652968556453133e-02	2.000515807785532729e+01
3.149447236180904053e+00	1.990746055530707048e+00	1.932505116054465066e+00	5.838799368189046213e+00	1.480674574518038966e+00	4.286137245943545615e+00	4.216329754189411361e+00	-6.630646500883155547e-02	1.967888564941638307e+01
3.275025125628140188e+00	1.990456278167536341e+00	1.927331050130676626e+00	5.826359476390226000e+00	1.444700575086020011e+00	4.171462657451471934e+00	4.065429995264811858e+00	-7.021623448127993494e-02	1.935552379800946454e+01
3.400603015075376323e+00	1.990155243360325343e+00	1.921970113325525809e+00	5.813467638265688464e+00	1.408194263991077166e+00	4.055617486960436224e+00	3.916482085002293889e+00	-7.086704947593459869e-02	1.903501978142941198e+01
3.526180904522612458e+00	1.989842959250635923e+00	1.916424022082694689e+00	5.800127683153239566e+00	1.371232035679976979e+00	3.938867558140156877e+00	3.769781257438951094e+00	-6.895028997094512779e-02	1.871732522577470803e+01
3.651758793969848593e+00	1.989519434281559862e+00	1.910694547272238086e+00	5.786343561581673178e+00	1.333889408932965148e+00	3.821472018935064163e+00	3.625585833652206436e+00	-6.509688637656742272e-02	1.840240791827913824e+01
3.777336683417084728e+00	1.989184677197191276e+00	1.904783513128902372e+00	5.772119342885389415e+00	1.296240785288337749e+00	3.703682512082702161e+00	3.484119714600564244e+00	-5.986712249551624787e-02	1.809026342268757404e+01
3.902914572864320863e+00	1.988838697042081938e+00	1.898692796162909202e+00	5.757459212758459621e+00	1.258359221543631445e+00	3.585742429615564220e+00	3.345574943712231963e+00	-5.374324939801123496e-02	1.778092405143686960e+01
4.028492462311556999e+00	1.988481503160677732e+00	1.892424324044262862e+00	5.742367470750636471e+00	1.220316217100600786e+00	3.467886251762339000e+00	3.210114271316117041e+00	-4.712687325646711112e-02	1.747446316487816631e+01
4.154070351758793578e+00	1.988113105196739117e+00	1.885980074461670375e+00	5.726848527707849357e+00	1.182181516777955910e+00	3.350338969888097207e+00	3.077873663502485702e+00	-4.034205192792614941e-02	1.717099380560687294e+01
4.279648241206029269e+00	1.987733513092740267e+00	1.879362073957170143e+00	5.710906903159752801e+00	1.144022929574843195e+00	3.233315592409184980e+00	2.948964708492597619e+00	-3.364366042867675960e-02	1.687066206025761161e+01
4.405226130653265848e+00	1.987342737089250466e+00	1.872572396737591349e+00	5.694547222656971108e+00	1.105906163730550062e+00	3.117020731989709859e+00	2.823476883845073004e+00	-2.722922375087792266e-02	1.657363691229826941e+01
4.530804020100501539e+00	1.986940787724298163e+00	1.865613163463970769e+00	5.677774215060661156e+00	1.067894678293083155e+00	3.001648271772823673e+00	2.701479657633451215e+00	-2.125145719104435532e-02	1.628009931675724431e+01
4.656381909547738118e+00	1.986527675832718609e+00	1.858486540020078959e+00	5.660592709787072074e+00	1.030049551282103515e+00	2.887381107920442336e+00	2.583024405955673952e+00	-1.582851665410006312e-02	1.599023347414399154e+01
4.781959798994973809e+00	1.986103412545477731e+00	1.851194736261209339e+00	5.643007634009808093e+00	9.924293644111148449e-01	2.774390965327213632e+00	2.468146137704934961e+00	-1.104958481532192227e-02	1.570422266544443701e+01
4.907537688442210388e+00	1.985668009288985791e+00	1.843740004744396366e+00	5.625024009822497284e+00	9.550901042204664737e-01	2.662838283035031228e+00	2.356865025410374237e+00	-6.974804832922898434e-03	1.542225063168882748e+01
5.033115577889446079e+00	1.985221477784385291e+00	1.836124639441241824e+00	5.606646951364609777e+00	9.180850793673294152e-01	2.552872165599095577e+00	2.249187748129541475e+00	-3.630386136135294647e-03	1.514450767555006827e+01
5.158693467336682659e+00	1.984763830046828215e+00	1.828350974434529874e+00	5.587881661913150388e+00	8.814648537216729363e-01	2.444630396440649278e+00	2.145108658806326396e+00	-1.001444750817244303e-03	1.487119893061233888e+01
5.284271356783918350e+00	1.984295078384730404e+00	1.820421382599817894e+00	5.568733430943002993e+00	8.452771948288608783e-01	2.338239509060196397e+00	2.044610794112854624e+00	9.737411353032116414e-04	1.460255113106476621e+01
5.409849246231154929e+00	1.983815235399009946e+00	1.812338274273194383e+00	5.549207631158640019e+00	8.095670372198936482e-01	2.233814911872996856e+00	1.947666749422844568e+00	2.404313763989328768e-03	1.433881415311056884e+01
5.535427135678390620e+00	1.983324313982309128e+00	1.804104095906399419e+00	5.529309715499997502e+00	7.743764599797269277e-01	2.131461062360963776e+00	1.854239445015634979e+00	3.439662044886723693e-03	1.408025475478991950e+01
5.661005025125627199e+00	1.982822327318195965e+00	1.795721328710499165e+00	5.509045214125220191e+00	7.397446779224300384e-01	2.031271686206747251e+00	1.764282811664279693e+00	4.254057398877819987e-03	1.382714210334624916e+01
5.786582914572862890e+00	1.982309288880353737e+00	1.787192487289308351e+00	5.488419731373053168e+00	7.057080456691546821e-01	1.933330037082331865e+00	1.677742424231100982e+00	5.025243306986147858e-03	1.357972725783228896e+01
5.912160804020099469e+00	1.981785212431746546e+00	1.778520118263749561e+00	5.467438942707579130e+00	6.723000738807567433e-01	1.837709192801419311e+00	1.594556110682742833e+00	5.911284582324150862e-03	1.333822093535032138e+01
6.037738693467336049e+00	1.981250112023771104e+00	1.769706798888338373e+00	5.446108591648047614e+00	6.395514568612296058e-01	1.744472383608623556e+00	1.514654561082458883e+00	7.030923195841001089e-03	1.310277482730831089e+01
6.163316582914571740e+00	1.980704001995393204e+00	1.760755135660971860e+00	5.424434486686472212e+00	6.074901107205393780e-01	1.653673348465365400e+00	1.437961956814128417e+00	8.451955650479767851e-03	1.287347099599334932e+01
6.288894472361808319e+00	1.980146896972263315e+00	1.751667762927196836e+00	5.402422498195669220e+00	5.761412212656650267e-01	1.565356715299489387e+00	1.364396634879179171e+00	1.018988164682837864e-02	1.265032161118629261e+01
6.414472361809044010e+00	1.979578811865817523e+00	1.742447341480120482e+00	5.380078555330404910e+00	5.455273007762363457e-01	1.479558401310252735e+00	1.293871796025452880e+00	1.221602128334189560e-02	1.243327822807162697e+01
6.540050251256280589e+00	1.978999761872360930e+00	1.733096557157123296e+00	5.357408642924262665e+00	5.156682528156942835e-01	1.396306029560193007e+00	1.226296259197317884e+00	1.447155670040666323e-02	1.222224706022735852e+01
6.665628140703516280e+00	1.978409762472134625e+00	1.723618119434514373e+00	5.334418798384808369e+00	4.865814442299563058e-01	1.315619358238438563e+00	1.161575258793208443e+00	1.688253430778876435e-02	1.201710527586084964e+01
6.791206030150752859e+00	1.977808829428366222e+00	1.714014760021264738e+00	5.311115108589643974e+00	4.582817834926333767e-01	1.237510719144462978e+00	1.099611275852706793e+00	1.937125846802482260e-02	1.181771373499710442e+01
6.916783919597988550e+00	1.977196978786303516e+00	1.704289231452936315e+00	5.287503706785827262e+00	4.307818045685156694e-01	1.161985462115580958e+00	1.040304889831727753e+00	2.186148346629953471e-02	1.162392355700719015e+01
7.042361809045225129e+00	1.976574226872231277e+00	1.694444305686908514e+00	5.263590769495165134e+00	4.040917554847525683e-01	1.089042402304033264e+00	9.835556342112294903e-01	2.427752538136679697e-02	1.143557661943568782e+01
7.167939698492460820e+00	1.975940590292472265e+00	1.684482772699995579e+00	5.239382513427812249e+00	3.782196908215073039e-01	1.018674267399078071e+00	9.292628368854144449e-01	2.653979852030703690e-02	1.125250247004658810e+01
7.293517587939697400e+00	1.975296085932372492e+00	1.674407439089520500e+00	5.214885192406545578e+00	3.531715673603206262e-01	9.508681420846244459e-01	8.773264251023624727e-01	2.856048572496987584e-02	1.107451533770071705e+01
7.419095477386933091e+00	1.974640730955269374e+00	1.664221126678898210e+00	5.190105094304088951e+00	3.289513421585592567e-01	8.856059072224142792e-01	8.276476746807013285e-01	3.024276605189004860e-02	1.090141464205182054e+01
7.544673366834169670e+00	1.973974542801445020e+00	1.653926671128765014e+00	5.165048537995752476e+00	3.055610723516463678e-01	8.228646714531813178e-01	7.801298843005193273e-01	3.148551951210154520e-02	1.073299089954341135e+01
7.670251256281405361e+00	1.973297539187061966e+00	1.643526920554664983e+00	5.139721870329645448e+00	2.830010160208824566e-01	7.626171931123996162e-01	7.346789578669339349e-01	3.219337280681026231e-02	1.056903686987840096e+01
7.795829145728641940e+00	1.972609738103084487e+00	1.633024734152282775e+00	5.114131463116642351e+00	2.612697335030782497e-01	7.048322905618074063e-01	6.912038812512197872e-01	3.229009479362663498e-02	1.040936193548174060e+01
7.921407035175877631e+00	1.971911157814185689e+00	1.622422980831198958e+00	5.088283710142221139e+00	2.403641885585792448e-01	6.494752392416959230e-01	6.496170840543562530e-01	3.173225840461205843e-02	1.025380661904684843e+01
8.046984924623114210e+00	1.971201816857633515e+00	1.611724537858105322e+00	5.062185024202269013e+00	2.202798488561110990e-01	5.965081539507017805e-01	6.098346822530673617e-01	3.051998211899971045e-02	1.010225404609688660e+01
8.172562814070349901e+00	1.970481734042169641e+00	1.600932289510413220e+00	5.035841834164846986e+00	2.010107852758918345e-01	5.458903550584925934e-01	5.717766034171257727e-01	2.870233717624019049e-02	9.954635938645180815e+00
8.298140703517587369e+00	1.969750928446865945e+00	1.590049125741144653e+00	5.009260582059868128e+00	1.825497695762213213e-01	4.975787175511651728e-01	5.353666022660287238e-01	2.637631429387156390e-02	9.810932039935167381e+00
8.423718592964823060e+00	1.969009419419968321e+00	1.579077940855983853e+00	4.982447720198587504e+00	1.648883700129834817e-01	4.515280019985717930e-01	5.005321802246684992e-01	2.367965992828232474e-02	9.671163292639045395e+00
8.549296482412058751e+00	1.968257226577726726e+00	1.568021632203337123e+00	4.955409708324712170e+00	1.480170445457979211e-01	4.076911667162437802e-01	4.672044278705223541e-01	2.077904040331212537e-02	9.535380246641651070e+00
8.674874371859294442e+00	1.967494369803208798e+00	1.556883098878218075e+00	4.928153010798896005e+00	1.319252313086837491e-01	3.660196605716039553e-01	4.353178132890040408e-01	1.785563348277367096e-02	9.403648818132387177e+00
8.800452261306531909e+00	1.966720869245099479e+00	1.545665240440754040e+00	4.900684093818314047e+00	1.166014360667070315e-01	3.264636960541099087e-01	4.048099419906218133e-01	1.509031539535019006e-02	9.276035593010957925e+00
8.926030150753767600e+00	1.965936745316483991e+00	1.534370955650082857e+00	4.873009422672944346e+00	1.020333164229379752e-01	2.889725023916110969e-01	3.756213149282017771e-01	1.265020071894886432e-02	9.152594458101210861e+00
9.051608040201003291e+00	1.965142018693619708e+00	1.523003141214371858e+00	4.845135459040094794e+00	8.820776258186670271e-02	2.534945586502461712e-01	3.476951101569130675e-01	1.067760404542018350e-02	9.033355654382532407e+00
9.177185929648238982e+00	1.964336710314691592e+00	1.511564690557675839e+00	4.817068658318686580e+00	7.511097451599457742e-02	2.199778069025510596e-01	3.209770108210118211e-01	9.281761756719877215e-03	8.918317613187332071e+00
9.302763819095476450e+00	1.963520841378551429e+00	1.500058492604308791e+00	4.788815467004702064e+00	6.272853542138927263e-02	1.883698456880220640e-01	2.954150975820049596e-01	8.533080137046534022e-03	8.807441359816026605e+00
9.428341708542712141e+00	1.962694433343448175e+00	1.488487430581388882e+00	4.760382320109142640e+00	5.104548138538377716e-02	1.586181041221794430e-01	2.709598175939458842e-01	8.459381996970929615e-03	8.700646969132460384e+00
9.553919597989947832e+00	1.961857507925738542e+00	1.476854380840172842e+00	4.731775638619789781e+00	4.004636722510131197e-02	1.306699971341696853e-01	2.475640350481371488e-01	9.043633567230778547e-03	8.597811560360341332e+00
9.679497487437183523e+00	1.961010087098587595e+00	1.465162211696778183e+00	4.703001827007955882e+00	2.971532848895278370e-02	1.044730624290939325e-01	2.251831605894127619e-01	1.022289153641416266e-02	8.498768568847193450e+00
9.805075376884420990e+00	1.960152193090653805e+00	1.453413782292855227e+00	4.674067270781396388e+00	2.003613964449883419e-02	7.997507987939998786e-02	2.037753490397394007e-01	1.188860664259911576e-02	8.403308421371143311e+00
9.930653266331656681e+00	1.959283848384761439e+00	1.441611941476744985e+00	4.644978334084420624e+00	1.099226850498574368e-02	5.712417414964614942e-02	1.833017473779674222e-01	1.388881811696695764e-02	8.311181132095493140e+00
1.005623115577889237e+01	1.958405075716559418e+00	1.429759526705624895e+00	4.615741357346220930e+00	2.566926973316947629e-03	3.586890145037827798e-02	1.637267683606056234e-01	1.603303738056790009e-02	8.222101593933274444e+00
1.018180904522612984e+01	1.957515898073165062e+00	1.417859362969121850e+00	4.586362654978345610e+00	-5.256881793880704805e-03	1.615832139933030820e-02	1.450183600669078532e-01	1.810064655981082418e-02	8.135758362252801135e+00
1.030738693467336553e+01	1.956616338691797852e+00	1.405914261734835025e+00	4.556848513122173649e+00	-1.249631967817411288e-02	-2.057944958894861003e-03	1.271482385179283359e-01	1.985338212015604412e-02	8.051826469549821397e+00
1.043296482412060122e+01	1.955706421058397426e+00	1.393927019916183063e+00	4.527205187447190582e+00	-1.916867320473879949e-02	-1.882966986073847729e-02	1.100920497862515612e-01	2.105195924288037410e-02	7.969984294385425549e+00
1.055854271356783691e+01	1.954786168906229804e+00	1.381900418862967772e+00	4.497438901000771594e+00	-2.529131630294921898e-02	-3.420598509336929965e-02	9.382942999283479246e-02	2.147620007540478396e-02	7.889933817441889374e+00
1.068412060301507438e+01	1.953855606214481178e+00	1.369837223375004243e+00	4.467555842110161102e+00	-3.088167605073799393e-02	-4.823535862003493213e-02	7.834393641891566895e-02	2.094727370334130076e-02	7.811422847151130888e+00
1.080969849246231007e+01	1.952914757206838603e+00	1.357740180739154479e+00	4.437562162337208349e+00	-3.595720122097322696e-02	-6.096558032702289326e-02	6.362283056096929013e-02	1.934995954389029035e-02	7.734267108840064964e+00
1.093527638190954576e+01	1.951963646350058035e+00	1.345612019790051850e+00	4.407463974486398151e+00	-4.053533344047267895e-02	-7.244375564318304705e-02	4.965670398195958651e-02	1.665232088566060212e-02	7.658369576410471780e+00
1.106085427135678145e+01	1.951002298352519926e+00	1.333455449994800368e+00	4.377267350666627088e+00	-4.463348076729876934e-02	-8.271630578142774581e-02	3.643894964351122173e-02	1.291991802362698824e-02	7.583734180132358560e+00
1.118643216080401892e+01	1.950030738162774391e+00	1.321273160561882598e+00	4.346978320407142604e+00	-4.826899348959585306e-02	-9.182897336391689092e-02	2.396509416048337934e-02	8.321780787568568497e-03	7.510471127226338695e+00
1.131201005025125461e+01	1.949048990968072381e+00	1.309067819574494029e+00	4.316602868827947859e+00	-5.145914194932623559e-02	-9.982683221881660796e-02	1.223201901033746028e-02	3.125857733427275190e-03	7.438791581946135878e+00
1.143758793969849030e+01	1.948057082192885092e+00	1.296842073148490870e+00	4.286146934864966340e+00	-5.422109619672985797e-02	-1.067543001764858918e-01	1.237109939888178696e-03	-2.317407031616689362e-03	7.368990396741397220e+00
1.156316582914572599e+01	1.947055037497413599e+00	1.284598544615111582e+00	4.255616409550169621e+00	-5.657190728601927537e-02	-1.126551537462398139e-01	-9.022617576217337870e-03	-7.603366023615497002e-03	7.301416947030602067e+00
1.168874371859296346e+01	1.946042882776083394e+00	1.272339833728606040e+00	4.225017134346816583e+00	-5.852849002957630220e-02	-1.175725436207760710e-01	-1.855136403680718304e-02	-1.231164103486338118e-02	7.236435812129482947e+00
1.181432160804019915e+01	1.945020644156033596e+00	1.260068515898881358e+00	4.194354899539906256e+00	-6.010760703654979831e-02	-1.215490100329010142e-01	-2.735530952413411931e-02	-1.605124809129122865e-02	7.174380884909945522e+00
1.193989949748743484e+01	1.943988347995586397e+00	1.247787141449239856e+00	4.163635442681872689e+00	-6.132585387207756950e-02	-1.246264970771273767e-01	-3.544324635803092899e-02	-1.850713827002448131e-02	7.115508196549438225e+00
1.206547738693467231e+01	1.942946020882713842e+00	1.235498234899278236e+00	4.132864447093520077e+00	-6.219964518515205820e-02	-1.268463652055143998e-01	-4.282704103474684748e-02	-1.948172109895809911e-02	7.059953930351140272e+00
1.219105527638190800e+01	1.941893689633487963e+00	1.223204294272966175e+00	4.102047540420106664e+00	-6.274520166620189965e-02	-1.282494012111276283e-01	-4.952189883855370733e-02	-1.892466231365465268e-02	7.007704360297023705e+00
1.231663316582914369e+01	1.940831381290522462e+00	1.210907790431922093e+00	4.071190293242470837e+00	-6.297853770953452945e-02	-1.288758251218885820e-01	-5.554642052018994580e-02	-1.694521576438296276e-02	6.958583465848918514e+00
1.244221105527637938e+01	1.939759123121404638e+00	1.198611166433871222e+00	4.040298217743028886e+00	-6.291544967064546801e-02	-1.287652935404941246e-01	-6.092245771752752281e-02	-1.380364317328259920e-02	6.912261663196354711e+00
1.256778894472361685e+01	1.938676942617113097e+00	1.186316836916240014e+00	4.009376766426400174e+00	-6.257150462380092759e-02	-1.279568990806037587e-01	-6.567479054460252652e-02	-9.881623349568394166e-03	6.868285728361177789e+00
1.269336683417085254e+01	1.937584867490430574e+00	1.174027187504836922e+00	3.978431330894430129e+00	-6.196202954100923921e-02	-1.264891656638032491e-01	-6.983066518701692982e-02	-5.635315378042184478e-03	6.826126210119825899e+00
1.281894472361808823e+01	1.936482925674341660e+00	1.161744574247530748e+00	3.947467240675253564e+00	-6.110210082926247760e-02	-1.244000395541629694e-01	-7.341923983793459396e-02	-1.538046494370549433e-03	6.785235313881395669e+00
1.294452261306532392e+01	1.935371145320424091e+00	1.149471323072829065e+00	3.916489762106073691e+00	-6.000653417853737265e-02	-1.217268761159720769e-01	-7.647099275578089772e-02	1.978402149498223461e-03	6.745106229598533787e+00
1.307010050251256139e+01	1.934249554797226933e+00	1.137209729273230163e+00	3.885504097269247836e+00	-5.868987468824824610e-02	-1.185064223839610853e-01	-7.901714608598801870e-02	4.574775223468653847e-03	6.705324713404976045e+00
1.319567839195979708e+01	1.933118182688642994e+00	1.124962057013211947e+00	3.854515382981231753e+00	-5.716638725445186836e-02	-1.147747956328344088e-01	-8.108915349718871790e-02	6.040158525956674379e-03	6.665605444824568515e+00
1.332125628140703277e+01	1.931977057792268360e+00	1.112730538861690155e+00	3.823528689833913585e+00	-5.545004721389801272e-02	-1.105674582231675473e-01	-8.271828941424298753e-02	6.308293611785132510e-03	6.625808785248349153e+00
1.344683417085426846e+01	1.930826209117755043e+00	1.100517375348774252e+00	3.792549021287819233e+00	-5.355453125382729496e-02	-1.059191890828556359e-01	-8.393536399320510044e-02	5.453716748202748835e-03	6.585937238172664188e+00
1.357241206030150593e+01	1.929665665885150982e+00	1.088324734546619821e+00	3.761581312816641987e+00	-5.149320860806860800e-02	-1.008640522567014058e-01	-8.477057262720190389e-02	3.670402324522743006e-03	6.546114282080962354e+00
1.369798994974874162e+01	1.928495457523236922e+00	1.076154751674166077e+00	3.730630431102509359e+00	-4.927913257033175037e-02	-9.543536302087253509e-02	-8.525347346552830663e-02	1.237975735776986747e-03	6.506550646978957353e+00
1.382356783919597731e+01	1.927315613667847316e+00	1.064009528725531117e+00	3.699701173281367161e+00	-4.692503236451182891e-02	-8.966565211355681519e-02	-8.541307282860222116e-02	-1.518331317485495727e-03	6.467504227050588916e+00
1.394914572864321300e+01	1.926126164160188781e+00	1.051891134121819338e+00	3.668798266237851990e+00	-4.444330541920329947e-02	-8.358662867787648720e-02	-8.527798785781932900e-02	-4.267927501099356806e-03	6.429239715063862270e+00
1.407472361809045047e+01	1.924927139045147007e+00	1.039801602386080548e+00	3.637926365948962015e+00	-4.184601009939580701e-02	-7.722914254787356658e-02	-8.487664915279899414e-02	-6.710295952540771755e-03	6.391993009627580768e+00
1.420030150753768616e+01	1.923718568569583010e+00	1.027742933841156114e+00	3.607090056875836837e+00	-3.914485895242618418e-02	-7.062314653299729683e-02	-8.423750390402019728e-02	-8.602163031992503608e-03	6.355943886865139447e+00
1.432587939698492185e+01	1.922500483180628272e+00	1.015717094330114145e+00	3.576293851402918111e+00	-3.635121252766441297e-02	-6.379765937090917105e-02	-8.338918200159640970e-02	-9.774651563929188589e-03	6.321198723449561463e+00
1.445145728643215932e+01	1.921272913523963899e+00	1.003726014958988610e+00	3.545542189323741322e+00	-3.347607383011198812e-02	-5.678073002253292839e-02	-8.236059322586206100e-02	-1.014022586995953767e-02	6.287783494858226518e+00
1.457703517587939501e+01	1.920035890442097326e+00	9.917715918615045423e-01	3.514839437372604625e+00	-3.053008346709904300e-02	-4.959940397701364384e-02	-8.118093201273093862e-02	-9.690473922126345563e-03	6.255646026297237761e+00
1.470261306532663070e+01	1.918789444972629266e+00	9.798556859854723466e-01	3.484189888801304313e+00	-2.752351554463866590e-02	-4.227969221763844959e-02	-7.987957636109314918e-02	-8.486613699132228295e-03	6.224665621936903648e+00
1.482819095477386639e+01	1.917533608346512208e+00	9.679801229005198238e-01	3.453597763000146870e+00	-2.446627436578602266e-02	-3.484654347277321013e-02	-7.848587809125916193e-02	-6.645050794343955632e-03	6.194667747523016743e+00
1.495376884422110386e+01	1.916268411986304709e+00	9.561466926268197275e-01	3.423067205162413806e+00	-2.136789197766551102e-02	-2.732382033862816237e-02	-7.702885183392227386e-02	-4.320393135575082040e-03	6.165441352489748006e+00
1.507934673366833955e+01	1.914993887504414793e+00	9.443571494844700265e-01	3.392602285991435984e+00	-1.823752660676706411e-02	-1.973427981330044823e-02	-7.553677896614548193e-02	-1.688113323486054550e-03	6.136756624270621963e+00
1.520492462311557524e+01	1.913710066701339585e+00	9.326132119631582729e-01	3.362207001449428745e+00	-1.508396201382376269e-02	-1.209955872439612105e-02	-7.403674958910971826e-02	1.071380514977014623e-03	6.108381390301574676e+00
1.533050251256281094e+01	1.912416981563895169e+00	9.209165626117570280e-01	3.331885272547222776e+00	-1.191560779021749727e-02	-4.440164466054976646e-03	-7.255417019661462852e-02	3.786062711315445108e-03	6.080094936981303988e+00
1.545608040201004840e+01	1.911114664263442009e+00	9.092688479474720920e-01	3.301640945174032282e+00	-8.740500607588285245e-03	3.224528613996012396e-03	-7.111226680009363754e-02	6.302392694757773424e-03	6.051698611286017382e+00
1.558165829145728409e+01	1.909803147154103042e+00	8.976716783841646174e-01	3.271477789966351413e+00	-5.566306421340937866e-03	1.087627691979585823e-02	-6.973161306010114413e-02	8.492148837428039818e-03	6.023023121780401112e+00
1.570723618090451978e+01	1.908482462770974664e+00	8.861266281794678568e-01	3.241399502215118744e+00	-2.400323617249638768e-03	1.849795923724780952e-02	-6.842971070072305373e-02	1.025636430183579466e-02	5.993932882386672212e+00
