# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
6.414472361809044010e+00	1.975150568245923832e+00	1.641887944971714530e+00	5.114766683440842066e+00	2.590674455141812604e-01	6.274590147722172162e-01	1.978007776531911788e-01	2.236972642372981809e-02	9.838502161021800418e+00
6.540050251256280589e+00	1.974347332845864056e+00	1.629243379583668050e+00	5.083337469348071735e+00	2.341651716543121931e-01	5.643064264463384383e-01	1.808890705310001179e-01	2.382955063888065120e-02	9.690118401048135155e+00
6.665628140703516280e+00	1.973529059536310415e+00	1.616457457615908311e+00	5.051541102236549285e+00	2.104739836322584434e-01	5.047689998605869866e-01	1.651518144912358654e-01	2.530984556937301150e-02	9.547232262942221936e+00
6.791206030150752859e+00	1.972695778619053542e+00	1.603535159750927308e+00	5.019389148702706471e+00	1.879786649991160574e-01	4.487472018619739211e-01	1.505053389254279450e-01	2.672697951900026084e-02	9.409578272378205099e+00
6.916783919597988550e+00	1.971847520924722597e+00	1.590481478132717230e+00	4.986893198190132104e+00	1.666611621085279105e-01	3.961360780070502519e-01	1.368687134487839852e-01	2.797841228639845121e-02	9.276866563098332463e+00
7.042361809045225129e+00	1.970984317810188902e+00	1.577301413033549871e+00	4.954064855300439163e+00	1.465008698180646218e-01	3.468262749564319791e-01	1.241645683518595167e-01	2.893556662110729691e-02	9.148777865891643657e+00
7.167939698492460820e+00	1.970106201155921388e+00	1.563999969562020365e+00	4.920915732215841665e+00	1.274749107099782952e-01	3.007050089925050740e-01	1.123198254242251809e-01	2.944978380368784912e-02	9.024971431864178939e+00
7.293517587939697400e+00	1.969213203363306075e+00	1.550582154415393932e+00	4.887457441240377953e+00	1.095584063219018217e-01	2.576569777254815174e-01	1.012662988492346455e-01	2.937108206354681686e-02	8.905105563979242689e+00
7.419095477386933091e+00	1.968305357351925133e+00	1.537052972679191942e+00	4.853701587466439094e+00	9.272473904312425463e-02	2.175652127003341041e-01	9.094112935476413029e-02	2.857473428317535910e-02	8.788865732878955228e+00
7.544673366834169670e+00	1.967382696556792210e+00	1.523417424676797749e+00	4.819659761572854251e+00	7.694580349560253829e-02	1.803118712423849301e-01	8.128702175462948487e-02	2.698820755795133461e-02	8.675992786857012362e+00
7.670251256281405361e+00	1.966445254925554220e+00	1.509680502871769914e+00	4.785343532760529150e+00	6.219224637995966753e-02	1.457789664734095436e-01	7.225226694200566346e-02	2.461121829712757669e-02	8.566303988650355805e+00
7.795829145728641940e+00	1.965493066915646958e+00	1.495847188825397023e+00	4.750764441831218043e+00	4.843369392451025296e-02	1.138490349840897142e-01	6.379054393998231931e-02	2.152402580614758837e-02	8.459701996226991483e+00
7.921407035175877631e+00	1.964526167491421171e+00	1.481922450211912379e+00	4.715933994414731600e+00	3.563896622914274753e-02	8.440574215467128161e-02	5.586051452060192268e-02	1.788251936536225384e-02	8.356170354387842281e+00
8.046984924623114210e+00	1.963544592121220678e+00	1.467911237893649190e+00	4.680863654349486147e+00	2.377627794501233072e-02	5.733442556754834996e-02	4.842524026596838060e-02	1.390196139855809712e-02	8.255757389541443558e+00
8.172562814070349901e+00	1.962548376774431169e+00	1.453818483058287425e+00	4.645564837221009213e+00	1.281342487493144881e-02	3.252257734957145902e-02	4.145146761863841706e-02	9.833520510743661014e-03	8.158552687407613746e+00
8.298140703517587369e+00	1.961537557918486385e+00	1.439649094420206721e+00	4.610048904062599817e+00	2.717956217591636654e-03	9.860266617180904816e-03	3.490883851686343853e-02	5.938523367376498385e-03	8.064661141120303967e+00
8.423718592964823060e+00	1.960512172515839202e+00	1.425407955487832057e+00	4.574327155222085217e+00	-6.542667689085139918e-03	-1.075949652372421017e-02	2.876909125670720074e-02	2.464737266241016043e-03	7.974178947535895290e+00
8.549296482412058751e+00	1.959472258020897195e+00	1.411099921898716580e+00	4.538410824398185106e+00	-1.500093214444179687e-02	-2.944045374377780855e-02	2.300531762801705585e-02	-3.725752635456439565e-04	7.887174360794049655e+00
8.674874371859294442e+00	1.958417852376920010e+00	1.396729818823978730e+00	4.502311072849732199e+00	-2.268913928142758663e-02	-4.628284615842045285e-02	1.759133821705641601e-02	-2.403962912857261509e-03	7.803674133914982214e+00
8.800452261306531909e+00	1.957348994012884535e+00	1.382302438443575365e+00	4.466038983780607374e+00	-2.963929347083984339e-02	-6.138321488385094921e-02	1.250124869348544915e-02	-3.514155922470047974e-03	7.723655000653391944e+00
8.926030150753767600e+00	1.956265721840311222e+00	1.367822537493757595e+00	4.429605556902918018e+00	-3.588300061685203296e-02	-7.483425233653949460e-02	7.709176857328622033e-03	-3.647074477844421299e-03	7.647038665663079549e+00
9.051608040201003291e+00	1.955168075250059312e+00	1.353294834887928788e+00	4.393021703180670201e+00	-4.145138093008805119e-02	-8.672470201207831131e-02	3.189274253978843354e-03	-2.809105490322970269e-03	7.573688699140148195e+00
9.177185929648238982e+00	1.954056094109084318e+00	1.338724009411984772e+00	4.356298239755789226e+00	-4.637499467515250606e-02	-9.713930435675317832e-02	-1.084051748960061226e-03	-1.071640530679010724e-03	7.503408351965314083e+00
9.302763819095476450e+00	1.952929818757166647e+00	1.324114697495097248e+00	4.319445885058060597e+00	-5.068378030821730357e-02	-1.061587862104618196e-01	-5.135678513353053934e-03	1.427185169989354276e-03	7.435939341448281503e+00
9.428341708542712141e+00	1.951789290003602240e+00	1.309471491056767745e+00	4.282475254100273077e+00	-5.440700434725204149e-02	-1.138598911447821632e-01	-8.989113617625646771e-03	4.482723737096340651e-03	7.370962749788080082e+00
9.553919597989947832e+00	1.950634549123863026e+00	1.294798935430848230e+00	4.245396853959475081e+00	-5.757322225305053220e-02	-1.203154478407570532e-01	-1.266569611243924948e-02	7.827992951800690977e-03	7.308103965259740598e+00
9.679497487437183523e+00	1.949465637856224731e+00	1.280101527367114800e+00	4.208221079445012336e+00	-6.021024954361196141e-02	-1.255944734466899193e-01	-1.618372108037951021e-02	1.114399549666832655e-02	7.246943796094337920e+00
9.805075376884420990e+00	1.948282598398364263e+00	1.265383713110841191e+00	4.170958208953708279e+00	-6.234514231797363970e-02	-1.297623086305107476e-01	-1.955756850138519465e-02	1.407787429926695907e-02	7.187037375312311127e+00
9.930653266331656681e+00	1.947085473403922240e+00	1.250649886560716295e+00	4.133618400512232505e+00	-6.400418632850399248e-02	-1.328807808015476377e-01	-2.279692600313978565e-02	1.626945586692315690e-02	7.127941323210602143e+00
1.005623115577889237e+01	1.945874305979038654e+00	1.235904387505317947e+00	4.096211688006471618e+00	-6.521289371319465011e-02	-1.350083917340502981e-01	-2.590619703151674988e-02	1.738517189772432331e-02	7.069248070909790904e+00
1.018180904522612984e+01	1.944649139678856553e+00	1.221151499938252449e+00	4.058747977597414902e+00	-6.599600648180412032e-02	-1.362005255934987114e-01	-2.888417976985547045e-02	1.715666371768251666e-02	7.010624569087047675e+00
1.030738693467336553e+01	1.943410018503995751e+00	1.206395450451952067e+00	4.021237044322817589e+00	-6.637750584193526093e-02	-1.365096731626041227e-01	-3.172408676253028054e-02	1.541984711118882245e-02	6.951851094622884197e+00
1.043296482412060122e+01	1.942156986896997894e+00	1.191640406710013478e+00	3.983688528883649660e+00	-6.638062645329380340e-02	-1.359856679034493199e-01	-3.441395054134068626e-02	1.214908696642517591e-02	6.892854764559001701e+00
1.055854271356783691e+01	1.940890089738741997e+00	1.176890475997863117e+00	3.946111934614123573e+00	-6.602787471041585143e-02	-1.346759293914170652e-01	-3.693742767362350604e-02	7.480606694568602173e-03	6.833731875269840828e+00
1.068412060301507438e+01	1.939609372344833549e+00	1.162149703851419469e+00	3.908516624633793679e+00	-6.534105017587857334e-02	-1.326257096293154414e-01	-3.927497494072750006e-02	1.719518145954652185e-03	6.774753484230080502e+00
1.080969849246231007e+01	1.938314880461961431e+00	1.147422072763342182e+00	3.870911819180091751e+00	-6.434126931711200981e-02	-1.298783378072329575e-01	-4.140533049524364184e-02	-4.673946232951298012e-03	6.716349888552856306e+00
1.093527638190954576e+01	1.937006660264235736e+00	1.132711500966340878e+00	3.833306593119354844e+00	-6.304899073995809400e-02	-1.264754592217141038e-01	-4.330719452710005829e-02	-1.112120011050102622e-02	6.659071909750658769e+00
1.106085427135678145e+01	1.935684758349488721e+00	1.118021841292947904e+00	3.795709873634273812e+00	-6.148404116049878410e-02	-1.224572643086237062e-01	-4.496097337848757591e-02	-1.698406648841716687e-02	6.603530127940682171e+00
1.118643216080401892e+01	1.934349221735557789e+00	1.103356880111051597e+00	3.758130438085454550e+00	-5.966564141267274857e-02	-1.178627040741392906e-01	-4.635043314648815832e-02	-2.164058370447892107e-02	6.550317177594284779e+00
1.131201005025125461e+01	1.933000097856538702e+00	1.088720336334420447e+00	3.720576912044613049e+00	-5.761243185198158118e-02	-1.127296886192513115e-01	-4.746410750040572918e-02	-2.456873825979904655e-02	6.499922380004134581e+00
1.143758793969849030e+01	1.931637434559013933e+00	1.074115860507348641e+00	3.683057767496748180e+00	-5.534249658418829987e-02	-1.070952659319676231e-01	-4.829632173938667311e-02	-2.542551869195580974e-02	6.452651459615613483e+00
1.156316582914572599e+01	1.930261280098258148e+00	1.059547033962494611e+00	3.645581321208487324e+00	-5.287338602129933174e-02	-1.009957786515070233e-01	-4.884773053228053802e-02	-2.410700011598529771e-02	6.408565739948167916e+00
1.168874371859296346e+01	1.928871683134417703e+00	1.045017368050902729e+00	3.608155733259629461e+00	-5.022213734414850139e-02	-9.446699707096002652e-02	-4.912531702621603796e-02	-2.077635937976212224e-02	6.367453973623863561e+00
1.181432160804019915e+01	1.927468692728666833e+00	1.030530303443128348e+00	3.570789005734773536e+00	-4.740529253042888302e-02	-8.754422721901829185e-02	-4.914186019517544773e-02	-1.585130756596456192e-02	6.328845314395982413e+00
1.193989949748743484e+01	1.926052358339341630e+00	1.016089209500326440e+00	3.533488981571792031e+00	-4.443891368781939522e-02	-8.026239342743692051e-02	-4.891493766324429143e-02	-9.949925917329729627e-03	6.292064378715629402e+00
1.206547738693467231e+01	1.924622729818050937e+00	1.001697383714097667e+00	3.496263343563783987e+00	-4.133859551276183181e-02	-7.265609533070543913e-02	-4.846558431981358439e-02	-3.802672264619428363e-03	6.256320509668032770e+00
1.219105527638190800e+01	1.923179857405765025e+00	9.873580512138340204e-01	3.459119613511019597e+00	-3.811947477527225653e-02	-6.475963974258047706e-02	-4.781676511782038952e-02	1.854013974586705667e-03	6.220815656469531163e+00
1.231663316582914369e+01	1.921723791728881858e+00	9.730743643402457455e-01	3.422065151519307680e+00	-3.479623680780250666e-02	-5.660704829911621105e-02	-4.699183790788898779e-02	6.382876832732580809e-03	6.184851061406360095e+00
1.244221105527637938e+01	1.920254583795275360e+00	9.588494022837091846e-01	3.385107155441100080e+00	-3.138311905055121698e-02	-4.823204214245351701e-02	-4.601317657932885857e-02	9.330736598629551376e-03	6.147913540346379158e+00
1.256778894472361685e+01	1.918772284990320376e+00	9.446861707860235713e-01	3.348252660455570240e+00	-2.789391177575856542e-02	-3.966800524112430032e-02	-4.490109734649861545e-02	1.047921402691316152e-02	6.109727315895445265e+00
1.269336683417085254e+01	1.917276947072897642e+00	9.305876019041271485e-01	3.311508538783853428e+00	-2.434195617853731827e-02	-3.094792820262095429e-02	-4.367318630328249213e-02	9.855395912786392779e-03	6.070265412989224174e+00
1.281894472361808823e+01	1.915768622171381885e+00	9.165565538342776986e-01	3.274881499535517548e+00	-2.074014008088130578e-02	-2.210433463759775910e-02	-4.234407141675710501e-02	7.704986405349784594e-03	6.029723115811290945e+00
1.294452261306532392e+01	1.914247362779609274e+00	9.025958107951810305e-01	3.238378088682337896e+00	-1.710089154796760186e-02	-1.316919229022304495e-02	-4.092562514847290778e-02	4.437133604719196815e-03	5.988462686875183572e+00
1.307010050251256139e+01	1.912713221752825765e+00	8.887080829685034544e-01	3.202004689155356854e+00	-1.343617076113396737e-02	-4.173811265372314762e-03	-3.942753279287496138e-02	5.536887418320365429e-04	5.946942167799137202e+00
1.319567839195979708e+01	1.911166252303619473e+00	8.748960064951928350e-01	3.165767521061195300e+00	-9.757460529482368458e-03	4.851268229595727573e-03	-3.785812276650268177e-02	-3.424004477262139554e-03	5.905641460316355840e+00
1.332125628140703277e+01	1.909606507997835489e+00	8.611621435259952939e-01	3.129672642013542561e+00	-6.075755851536024377e-03	1.387639614372691496e-02	-3.622533242203976322e-02	-7.019853826622899848e-03	5.864996747580899950e+00
1.344683417085426846e+01	1.908034042750472059e+00	8.475089823245461895e-01	3.093725947575729496e+00	-2.401552959483217210e-03	2.287293830299467340e-02	-3.453767771974072115e-02	-9.851907056416423641e-03	5.825350773218102240e+00
1.357241206030150593e+01	1.906448910821563647e+00	8.339389374213878048e-01	3.057933171810281792e+00	1.255161708935097990e-03	3.181340500725521325e-02	-3.280510593639256872e-02	-1.166187109663046478e-02	5.786922609736399714e+00
1.369798994974874162e+01	1.904851166812046248e+00	8.204543498172595095e-01	3.022299887931338525e+00	4.884922161973965365e-03	4.067157987869706587e-02	-3.103963421900396424e-02	-1.232519266369224743e-02	5.749797079718619308e+00
1.382356783919597731e+01	1.903240865659606484e+00	8.070574872339889572e-01	2.986831509055823730e+00	8.478792684756448345e-03	4.942264630517920199e-02	-2.925570869353566472e-02	-1.184423615688151576e-02	5.713931356088936653e+00
1.394914572864321300e+01	1.901618062634520712e+00	7.937505444113119868e-01	2.951533289049267150e+00	1.202837641873124967e-02	5.804330880284445937e-02	-2.747025415123850733e-02	-1.032872966333382020e-02	5.679174597502103516e+00
1.407472361809045047e+01	1.899982813335474585e+00	7.805356434479419070e-01	2.916410323462188536e+00	1.552582228070362343e-02	6.651190662308639756e-02	-2.570241855444269433e-02	-7.968361915372586951e-03	5.645295728679579739e+00
1.420030150753768616e+01	1.898335173685372412e+00	7.674148341852055077e-01	2.881467550552978985e+00	1.896382984220260082e-02	7.480851695814839941e-02	-2.397304612617751421e-02	-5.002345608316281951e-03	5.612014513489413936e+00
1.432587939698492185e+01	1.896675199927133404e+00	7.543900946315684752e-01	2.846709752393232318e+00	2.233565182733442470e-02	8.291504516684572446e-02	-2.230393520681469080e-02	-1.690099444274836783e-03	5.579031709295025010e+00
1.445145728643215932e+01	1.895002948619473715e+00	7.414633314263738839e-01	2.812141556051543922e+00	2.563509393172382772e-02	9.081529955637598905e-02	-2.071695123473019789e-02	1.713865295154767343e-03	5.546055143645916452e+00
1.457703517587939501e+01	1.893318476632678715e+00	7.286363803411307627e-01	2.777767434851796668e+00	2.885651171600512807e-02	9.849504842592464449e-02	-1.923307113938616322e-02	4.979047426448114134e-03	5.512819828254597709e+00
1.470261306532663070e+01	1.891621841144362159e+00	7.159110068166854024e-01	2.743591709702020154e+00	3.199480438379530278e-02	1.059420573085399220e-01	-1.787143401658456213e-02	7.911539337190636942e-03	5.479101524676009305e+00
1.482819095477386639e+01	1.889913099635215366e+00	7.032889065346383806e-01	2.709618550489968580e+00	3.504540531526634251e-02	1.131461046424633854e-01	-1.664846564824925754e-02	1.036069811123712693e-02	5.444724299080539787e+00
1.495376884422110386e+01	1.888192309884745512e+00	6.907717060213699467e-01	2.675851977541601201e+00	3.800426929231423556e-02	1.200989744612504517e-01	-1.557713293916417746e-02	1.222126242837909618e-02	5.409563366690496977e+00
1.507934673366833955e+01	1.886459529967006166e+00	6.783609632830616132e-01	2.642295863138716783e+00	4.086785641877747205e-02	1.267944251095027841e-01	-1.466637034688725305e-02	1.343254835292693496e-02	5.373544815923103180e+00
1.520492462311557524e+01	1.884714818246314483e+00	6.660581684701120109e-01	2.608953933092059252e+00	4.363311280799001685e-02	1.332281334602640477e-01	-1.392070533458657049e-02	1.397615836870215802e-02	5.336643619110856385e+00
1.533050251256281094e+01	1.882958233372963974e+00	6.538647445693777094e-01	2.575829768366295625e+00	4.629744817887287978e-02	1.393976146202162147e-01	-1.334009492445554883e-02	1.387308862178617333e-02	5.298880802805056689e+00
1.545608040201004840e+01	1.881189834278927053e+00	6.417820481226798046e-01	2.542926806753305957e+00	4.885871056946982510e-02	1.453021176463543951e-01	-1.291997140534699266e-02	1.318042332706241028e-02	5.260319969292452491e+00
1.558165829145728409e+01	1.879409680173549146e+00	6.298113699700508272e-01	2.510248344590347180e+00	5.131515844194987214e-02	1.509424983473220960e-01	-1.265148274129730861e-02	1.198718835509579063e-02	5.221062757137017840e+00
1.570723618090451978e+01	1.877617830539237032e+00	6.179539360162148443e-01	2.477797538519682874e+00	5.366543051430700678e-02	1.563210707876326044e-01	-1.252190267579826946e-02	1.040859449557999736e-02	5.181242498196856339e+00
