# q (inverse Anstrom)	f(q): 1s	f(q): 2s	f(q): 2p	f(q): 3s	f(q): 3p	f(q): 3d	f(q): 4s	f(q): total
2.395979899497486798e+00	1.990191893297182490e+00	1.849510631156262130e+00	5.584771321724116611e+00	6.875136463851460045e-01	6.264419671733012507e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.073842945973600749e+01
2.521557788944722933e+00	1.989444433256221778e+00	1.834270364085665905e+00	5.542871278136988877e+00	6.102511695119733348e-01	5.280558663761591998e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.050489311136700898e+01
2.647135678391959068e+00	1.988659278708044154e+00	1.818398849037739184e+00	5.499269128609141966e+00	5.372465567867191760e-01	4.395550270498385093e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.028312884019148399e+01
2.772713567839195203e+00	1.987836501034579539e+00	1.801916295376128074e+00	5.454024015331691899e+00	4.687272097174602359e-01	3.605343622820992855e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.007303838374195948e+01
2.898291457286431339e+00	1.986976174974185660e+00	1.784843491008331728e+00	5.407196549638631389e+00	4.048354126448173163e-01	2.904749342383512456e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.874326562504318616e+00
3.023869346733667918e+00	1.986078378605896200e+00	1.767201753422979138e+00	5.358848649176143120e+00	3.456379197467460695e-01	2.287801526694454857e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.686546853621210929e+00
3.149447236180904053e+00	1.985143193332988831e+00	1.749012880211783694e+00	5.309043374950948468e+00	2.911359331458538979e-01	1.748079522572350830e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.509143333898808947e+00
3.275025125628140188e+00	1.984170703865874907e+00	1.730299099255068196e+00	5.257844768940003632e+00	2.412750702083204246e-01	1.278985049760772430e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.341488147245344820e+00
3.400603015075376323e+00	1.983160998204322345e+00	1.711083018746680118e+00	5.205317692917181382e+00	1.959549840999235681e-01	8.739723943046354138e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.182913933398571871e+00
3.526180904522612458e+00	1.982114167619012601e+00	1.691387577230197836e+00	5.151527669122351050e+00	1.550383701951947857e-01	5.267315488566312598e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.032740939052420259e+00
3.651758793969848593e+00	1.981030306632445726e+00	1.671235993813596110e+00	5.096540723365063030e+00	1.183591593021155602e-01	2.313260678487798205e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.890298789898100296e+00
3.777336683417084728e+00	1.979909512999193488e+00	1.650651718724057915e+00	5.040423231118993819e+00	8.572976467048935845e-02	-1.771125500567088560e-03	0.000000000000000000e+00	0.000000000000000000e+00	8.754943102012166634e+00
3.902914572864320863e+00	1.978751887685517907e+00	1.629658384358479539e+00	4.983241767125161203e+00	5.694731161939246139e-02	-2.253211315735046544e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.626067237631200868e+00
4.028492462311556999e+00	1.977557534848350507e+00	1.608279756978428399e+00	4.925062958981873962e+00	3.179883488912945561e-02	-3.958951328857108348e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.503109572409210060e+00
4.154070351758793578e+00	1.976326561813650073e+00	1.586539689191005076e+00	4.865953345157993937e+00	1.006547826658972696e-02	-5.332840351178537441e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.385556670917452493e+00
4.279648241206029269e+00	1.975059079054143796e+00	1.564462073349267346e+00	4.805979237823729378e+00	-8.474227415686298726e-03	-6.408335536013390343e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.272942807451320490e+00
4.405226130653265848e+00	1.973755200166460222e+00	1.542070795997665167e+00	4.745206590850328254e+00	-2.404189907275453356e-02	-7.214433319735692740e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.164846354744341284e+00
4.530804020100501539e+00	1.972415041847660699e+00	1.519389693479413106e+00	4.683700873286942290e+00	-3.685751695780250387e-02	-7.776438957756022508e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.060883702078655233e+00
4.656381909547738118e+00	1.971038723871184395e+00	1.496442508813913719e+00	4.621526948580162220e+00	-4.713817596371458474e-02	-8.116847527468588896e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.960701530026859096e+00
4.781959798994973809e+00	1.969626369062206006e+00	1.473252849943362586e+00	4.558748959759451935e+00	-5.509722464342385606e-02	-8.256254676336796661e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.863968407358228774e+00
4.907537688442210388e+00	1.968178103272428148e+00	1.449844149438524799e+00	4.495430220770330720e+00	-6.094365084349220169e-02	-8.214209771456204567e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.770366724923229995e+00
5.033115577889446079e+00	1.966694055354301085e+00	1.426239625744497364e+00	4.431633114097020432e+00	-6.488158853855471864e-02	-8.009930759433500636e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.679585899062930210e+00
5.158693467336682659e+00	1.965174357134699790e+00	1.402462246038071125e+00	4.367418994777481522e+00	-6.710984336594720545e-02	-7.662819443571237954e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.591317560148592491e+00
5.284271356783918350e+00	1.963619143388049659e+00	1.378534690759165349e+00	4.302848100876732751e+00	-6.782136238589542288e-02	-7.192744171965272104e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.505253130918400295e+00
5.409849246231154929e+00	1.962028551808920662e+00	1.354479319869793086e+00	4.237979470449137587e+00	-6.720260428391477969e-02	-6.620087366007491869e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.421083864183861678e+00
5.535427135678390620e+00	1.960402722984100343e+00	1.330318140885138112e+00	4.172870864987211270e+00	-6.543279701796991810e-02	-5.965581008575581573e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.338503121752723679e+00
5.661005025125627199e+00	1.958741800364148133e+00	1.306072778712664473e+00	4.107578699323476634e+00	-6.268309833384742846e-02	-5.249969827681241069e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.257210481789629242e+00
5.786582914572862890e+00	1.957045930234453168e+00	1.281764447326786849e+00	4.042157977923238832e+00	-5.911569847926106264e-02	-4.493549115545184686e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.176917165849765468e+00
5.912160804020099469e+00	1.955315261685793615e+00	1.257413923298485781e+00	3.976662237479752005e+00	-5.488292214540954617e-02	-3.715625043263953015e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.097352249885982012e+00
6.037738693467336049e+00	1.953549946584419494e+00	1.233041521191469592e+00	3.911143495699309192e+00	-5.012639699556117878e-02	-2.933944463289013191e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.018269121846747005e+00
6.163316582914571740e+00	1.951750139541659657e+00	1.208667070829021473e+00	3.845652206142219143e+00	-4.497635851898883902e-02	-2.164141862251134710e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.939451639371400304e+00
6.288894472361808319e+00	1.949915997883073571e+00	1.184309896428593634e+00	3.780237218966469914e+00	-3.955115537649625534e-02	-1.419253802915808847e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.860719419872483016e+00
6.414472361809044010e+00	1.948047681617151028e+00	1.159988797594526000e+00	3.714945747404109433e+00	-3.395700647088639029e-02	-7.093534013013868059e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.781931686131886572e+00
6.540050251256280589e+00	1.946145353403575529e+00	1.135722032152976624e+00	3.649823339785875920e+00	-2.828804185470289514e-02	-4.135512470798328425e-04	0.000000000000000000e+00	0.000000000000000000e+00	6.702989132240645631e+00
6.665628140703516280e+00	1.944209178521059789e+00	1.111527300807304108e+00	3.584913856917389285e+00	-2.262663600473185932e-02	5.809699452164617146e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.623833399693186408e+00
6.791206030150752859e+00	1.942239324834770686e+00	1.087421733586683814e+00	3.520259454600116023e+00	-1.704401615430358244e-02	1.156747334699623556e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.544443970214262940e+00
6.916783919597988550e+00	1.940235962763344091e+00	1.063421878055749392e+00	3.455900571082293204e+00	-1.160110282943925715e-02	1.687525951650666739e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.464832568588454897e+00
7.042361809045225129e+00	1.938199265245514225e+00	1.039543689248456415e+00	3.391875919218872326e+00	-6.349517169940441762e-03	2.176612277787678268e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.385035479320779750e+00
7.167939698492460820e+00	1.936129407706357552e+00	1.015802521285211535e+00	3.328222483115240937e+00	-1.332672596171185792e-03	2.628272045486520353e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.305104459965503949e+00
7.293517587939697400e+00	1.934026568023173631e+00	9.922131206285647043e-01	3.264975519026825257e+00	3.413140934216025123e-03	3.046878461953780870e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.225097133232318392e+00
7.419095477386933091e+00	1.931890926491004912e+00	9.687896209294403205e-01	3.202168560285581833e+00	7.857771960788162077e-03	3.436095080705974664e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.145067830473875503e+00
7.544673366834169670e+00	1.929722665787813485e+00	9.455455394129324009e-01	3.139833426024619456e+00	1.197640405781932350e-02	3.798179947092964609e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.065059834754113588e+00
7.670251256281405361e+00	1.927521970939327201e+00	9.224937747501550378e-01	3.078000233473738412e+00	1.574899702798202364e-02	4.133486893897370118e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.985099845130176455e+00
7.795829145728641940e+00	1.925289029283559827e+00	8.996466063604362517e-01	3.016697413601244548e+00	1.916000889832234627e-02	4.440221984046181791e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.905195277984025104e+00
7.921407035175877631e+00	1.923024030435029452e+00	8.770156950863331469e-01	2.955951729880986534e+00	2.219840230505623624e-02	4.714490271266019716e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.825334760420065372e+00
8.046984924623114210e+00	1.920727166248674678e+00	8.546120851824298148e-01	2.895788299967896773e+00	2.485790391733270349e-02	4.950641949927987728e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.745491874815614075e+00
8.172562814070349901e+00	1.918398630783489711e+00	8.324462075577152564e-01	2.836230620070435471e+00	2.713745192859504454e-02	5.141898727568038757e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.665631897615916124e+00
8.298140703517587369e+00	1.916038620265884784e+00	8.105278842104418624e-01	2.777300591813915531e+00	2.904173820901669381e-02	5.281211886945255674e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.585720953368711328e+00
8.423718592964823060e+00	1.913647333052789890e+00	7.888663337937682485e-01	2.719018551394762451e+00	3.058173212144186734e-02	5.362274511955923695e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.505736695482322141e+00
8.549296482412058751e+00	1.911224969594506939e+00	7.674701782501356373e-01	2.661403300832183572e+00	3.177506527312285584e-02	5.380584247008139698e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.425679356420030963e+00
8.674874371859294442e+00	1.908771732397327892e+00	7.463474504522241704e-01	2.604472141130321106e+00	3.264616255652517257e-02	5.334433411941653241e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.345581820655814553e+00
8.800452261306531909e+00	1.906287825985931272e+00	7.255056027884430048e-01	2.548240907170781000e+00	3.322602523366887523e-02	5.225694756288382786e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.265517308741707758e+00
8.926030150753767600e+00	1.903773456865563096e+00	7.049515166312239067e-01	2.492724004162233165e+00	3.355160534684509255e-02	5.060277970408076642e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.185603362709945152e+00
9.051608040201003291e+00	1.901228833484024161e+00	6.846915126268811047e-01	2.437934445480645529e+00	3.366475441770105936e-02	4.848157351379030200e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.106001119523041254e+00
9.177185929648238982e+00	1.898654166193465942e+00	6.647313617464715163e-01	2.383883891740475658e+00	3.361077862207898642e-02	4.602915286997841943e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.026909351172471396e+00
9.302763819095476450e+00	1.896049667212012624e+00	6.450762970378952632e-01	2.330582690943811652e+00	3.343668158819056851e-02	4.340806501089072844e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.948553401792800344e+00
9.428341708542712141e+00	1.893415550585224150e+00	6.257310260204321795e-01	2.278039919560959525e+00	3.318921831658722121e-02	4.079417429164401004e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.871169888774846690e+00
9.553919597989947832e+00	1.890752032147404726e+00	6.066997436639740560e-01	2.226263424402292745e+00	3.291291344674203423e-02	3.836063338804105577e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.794988747048454236e+00
9.679497487437183523e+00	1.888059329482773885e+00	5.879861458963928644e-01	2.175259865147343152e+00	3.264820944269847952e-02	3.626120474382331371e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.720214754713031979e+00
9.805075376884420990e+00	1.885337661886512750e+00	5.695934435837567422e-01	2.125034757402972208e+00	3.242990259416735077e-02	3.461519374481528827e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.647010959212224179e+00
9.930653266331656681e+00	1.882587250325693962e+00	5.515243769294534415e-01	2.075592516168208057e+00	3.228599709250057348e-02	3.349619349726476458e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.575486334013121770e+00
1.005623115577889237e+01	1.879808317400111006e+00	5.337812302397098030e-01	2.026936499588761098e+00	3.223706282066682305e-02	3.292639418717652894e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.505689504236426224e+00
1.018180904522612984e+01	1.877001087303015181e+00	5.163658470044890647e-01	1.979069052889549152e+00	3.229612651599268747e-02	3.287741924038283664e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.437609532953429081e+00
1.030738693467336553e+01	1.874165785781775506e+00	4.992796452442783139e-01	1.931991552378586885e+00	3.246906615040130728e-02	3.327763674251373038e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.371183686297555937e+00
1.043296482412060122e+01	1.871302640098469583e+00	4.825236330748715607e-01	1.885704449420513296e+00	3.275542303602331506e-02	3.402484024284387759e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.306310985872721098e+00
1.055854271356783691e+01	1.868411878990420938e+00	4.660984244438824975e-01	1.840207314282736872e+00	3.314950308829398701e-02	3.500230474799972263e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.242869425553333684e+00
1.068412060301507438e+01	1.865493732630691959e+00	4.500042549943676362e-01	1.795498879761788125e+00	3.364161385226168560e-02	3.609568350960251637e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.180734164748711734e+00
1.080969849246231007e+01	1.862548432588542857e+00	4.342409980126329949e-01	1.751577084501904968e+00	3.421928052667039949e-02	3.720813052532154219e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.119793926155073116e+00
1.093527638190954576e+01	1.859576211789873312e+00	4.188081804189883739e-01	1.708439115922258278e+00	3.486830221442346889e-02	3.827142397742186453e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.059963234322965242e+00
1.106085427135678145e+01	1.856577304477649681e+00	4.037049987619452107e-01	1.666081452673531915e+00	3.557354566027810111e-02	3.925163613737695650e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.001188937710781879e+00
1.118643216080401892e+01	1.853551946172338871e+00	3.889303351780652451e-01	1.624499906548771744e+00	3.631942185891844782e-02	4.014887715630887505e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.943450486914402919e+00
1.131201005025125461e+01	1.850500373632349760e+00	3.744827732814181576e-01	1.583689663777652079e+00	3.709004360595460209e-02	4.099163200471397234e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.886754486302088196e+00
1.143758793969849030e+01	1.847422824814503706e+00	3.603606139483276349e-01	1.543645325637443610e+00	3.786911149212958405e-02	4.182702593553275922e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.831124901827937634e+00
1.156316582914572599e+01	1.844319538834534145e+00	3.465618909648374157e-01	1.504360948318166580e+00	3.863961512265128712e-02	4.270886423545505045e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.776590857475644825e+00
1.168874371859296346e+01	1.841190755927636369e+00	3.330843865060463260e-01	1.465830081983526822e+00	3.938346054733510987e-02	4.368544320617773202e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.723174128170722241e+00
1.181432160804019915e+01	1.838036717409069265e+00	3.199256464181974291e-01	1.428045808973432251e+00	4.008114164145520214e-02	4.478894381009451003e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.670878258252248560e+00
1.193989949748743484e+01	1.834857665634826551e+00	3.070829952761089943e-01	1.391000781098004069e+00	4.071156280788668785e-02	4.602777823411446229e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.619680783050941209e+00
1.206547738693467231e+01	1.831653843962383510e+00	2.945535511902453996e-01	1.354687255977190752e+00	4.125209559563249029e-02	4.738267549492423958e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.569529422220376169e+00
1.219105527638190800e+01	1.828425496711530762e+00	2.823342403394015765e-01	1.319097132384224880e+00	4.167891711047384817e-02	4.880668183992133147e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.520342468385551982e+00
1.231663316582914369e+01	1.825172869125305741e+00	2.704218112066401059e-01	1.284221984555283802e+00	4.196763880213263964e-02	5.022871340852541611e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.472013017097887566e+00
1.244221105527637938e+01	1.821896207331032080e+00	2.588128484977658683e-01	1.250053095431849393e+00	4.209419576839253802e-02	5.155989865882251028e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.424416245687862848e+00
1.256778894472361685e+01	1.818595758301474241e+00	2.475037867232343647e-01	1.216581488806279143e+00	4.203593383948592971e-02	5.270171621914696014e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.377418683889620521e+00
1.269336683417085254e+01	1.815271769816122038e+00	2.364909234259843507e-01	1.183797960345116529e+00	4.177280787917841964e-02	5.355486686326602769e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.330888328329667747e+00
1.281894472361808823e+01	1.811924490422607725e+00	2.257704320392442121e-01	1.151693107468564792e+00	4.128859193009284251e-02	5.402788874808111402e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.284704510608590144e+00
1.294452261306532392e+01	1.808554169398272515e+00	2.153383743598909494e-01	1.120257358068344367e+00	4.057200046171957619e-02	5.404469231856318112e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.238766594606790505e+00
1.307010050251256139e+01	1.805161056711886758e+00	2.051907126244372770e-01	1.089480998049854765e+00	3.961762910151176570e-02	5.355041251913114642e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.193000809006821594e+00
1.319567839195979708e+01	1.801745402985532873e+00	1.953233211761825627e-01	1.059354197688062049e+00	3.842664083815010290e-02	5.251521429079799436e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.147364776978725409e+00
1.332125628140703277e+01	1.798307459456664592e+00	1.857319977134834765e-01	1.029867036789931189e+00	3.700714710557160420e-02	5.093591634701934850e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.101849557412670766e+00
1.344683417085426846e+01	1.794847477940344271e+00	1.764124741104937388e-01	1.001009528659397407e+00	3.537425943021783870e-02	4.883550229736451087e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.056479242437817767e+00
1.357241206030150593e+01	1.791365710791675614e+00	1.673604268030593756e-01	9.727716428638698565e-01	3.354981356690076716e-02	4.626075976165206632e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.011308353787157444e+00
1.369798994974874162e+01	1.787862410868430008e+00	1.585714867337694178e-01	9.451433268040407842e-01	3.156179173113040498e-02	4.327842341888263333e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.966417439556253033e+00
1.382356783919597731e+01	1.784337831493883586e+00	1.500412488514227261e-01	9.181145260913481376e-01	2.944348768800989988e-02	3.997029324082258805e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.921907387365487274e+00
1.394914572864321300e+01	1.780792226419870561e+00	1.417652811614016350e-01	8.916752037397905895e-01	2.723247279187403919e-02	3.642784914647392847e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.877893033259411038e+00
1.407472361809045047e+01	1.777225849790055046e+00	1.337391333246225056e-01	8.658153581809080457e-01	2.496942802355235982e-02	3.274688220370249037e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.834496651522840249e+00
1.420030150753768616e+01	1.773638956103440467e+00	1.259583448038831821e-01	8.405250401126677096e-01	2.269690777646916902e-02	2.902260745955426505e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.791841856256014776e+00
1.432587939698492185e+01	1.770031800178112347e+00	1.184184525575245478e-01	8.157943681946677739e-01	2.045809633659105911e-02	2.534561861506939157e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.750048335881965400e+00
1.445145728643215932e+01	1.766404637115230658e+00	1.111149982813978143e-01	7.916135436035925954e-01	1.829560888558921100e-02	2.179890363693135977e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.709227691522742010e+00
1.457703517587939501e+01	1.762757722263273319e+00	1.040435352011496173e-01	7.679728634641546092e-01	1.625037692051875191e-02	1.845598525198417078e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.669480483101080548e+00
1.470261306532663070e+01	1.759091311182541473e+00	9.719963441782981939e-02	7.448627331719017697e-01	1.436064481569096843e-02	1.538010744821460829e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.630894431036178815e+00
1.482819095477386639e+01	1.755405659609933222e+00	9.057889081078462912e-02	7.222736776252954849e-01	1.266109136404108132e-02	1.262428192561878583e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.593543601335673188e+00
1.495376884422110386e+01	1.751701023423987369e+00	8.417692850271614458e-02	7.001963513853465271e-01	1.118207881246324233e-02	1.023195012116609112e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.557488332245679175e+00
1.507934673366833955e+01	1.747977658610213370e+00	7.798940589267878976e-02	6.786215477819034225e-01	9.949023110033766368e-03	8.238006171544466974e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.522775641566374016e+00
1.520492462311557524e+01	1.744235821226703731e+00	7.201202026363909270e-02	6.575402069864368926e-01	8.981873408686787130e-03	6.669950466085754204e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.489439872351552285e+00
1.533050251256281094e+01	1.740475767370040616e+00	6.624051197205403640e-02	6.369434230718891143e-01	8.294686507569992012e-03	5.548982497574153801e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.457503371419127891e+00
1.545608040201004840e+01	1.736697753141503986e+00	6.067066822771909756e-02	6.168224500808667798e-01	7.895282789101933096e-03	4.890878432073732240e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.426977032671265633e+00
1.558165829145728409e+01	1.732902034613582387e+00	5.529832647290659764e-02	5.971687071242178790e-01	7.784973842959210834e-03	4.706526103080372302e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.397860568156746197e+00
1.570723618090451978e+01	1.729088867796793050e+00	5.011937737055846553e-02	5.779737825328323808e-01	7.958357772315316839e-03	5.002013019083815723e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.370142398491582814e+00
1.583281407035175548e+01	1.725258508606821506e+00	4.512976741201052411e-02	5.592294370863990505e-01	8.403185316080788794e-03	5.778194259677302616e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.343799092680989293e+00
