# q (inverse Angstrom) 1s2 2s2 2p3 total
3.526180904522612458e+00	1.926023336435268130e+00	6.984913616157915062e-01	9.630323709945154409e-01	3.587547069045575299e+00
3.651758793969848593e+00	1.920973408203946242e+00	6.497346691259380247e-01	9.008177019951347786e-01	3.471525779325019379e+00
3.777336683417084728e+00	1.915768921531485924e+00	6.029701303754989583e-01	8.418997991337735520e-01	3.360638851040758546e+00
3.902914572864320863e+00	1.910412018752338792e+00	5.582355934138123477e-01	7.862048630195218601e-01	3.254852475185673111e+00
4.028492462311556999e+00	1.904904891934931621e+00	5.155508043595412593e-01	7.336403646330771355e-01	3.154096060927550127e+00
4.154070351758793578e+00	1.899249780892207529e+00	4.749192727980839357e-01	6.840984896818058658e-01	3.058267543372097386e+00
4.279648241206029269e+00	1.893448971167882799e+00	4.363301357866753438e-01	6.374594147917109765e-01	2.967238521746269342e+00
4.405226130653265848e+00	1.887504792001530207e+00	3.997599932033920056e-01	5.935944119730247603e-01	2.880859197177946918e+00
4.530804020100501539e+00	1.881419614275581020e+00	3.651746906862597952e-01	5.523687613390487749e-01	2.798963066300889313e+00
4.656381909547738118e+00	1.875195848447319902e+00	3.325310297509271873e-01	5.136444399415243112e-01	2.721371318139771400e+00
4.781959798994973809e+00	1.868835942468914491e+00	3.017783878998147040e-01	4.772825490158208450e-01	2.647896879384550317e+00
4.907537688442210388e+00	1.862342379698487038e+00	2.728602346686757052e-01	4.431454439340056783e-01	2.578348058301168422e+00
5.033115577889446079e+00	1.855717676805204608e+00	2.457155325953837843e-01	4.110985404986591263e-01	2.512531749899247657e+00
5.158693467336682659e+00	1.848964381671297508e+00	2.202800150101194843e-01	3.810117864157089862e-01	2.450256183097125895e+00
5.284271356783918350e+00	1.842085071293881882e+00	1.964873352861594702e-01	3.527608054006657334e-01	2.391333211980707141e+00
5.409849246231154929e+00	1.835082349689393544e+00	1.742700846991205865e-01	3.262277402968570827e-01	2.335580174685371269e+00
5.535427135678390620e+00	1.827958845803382193e+00	1.535606782698204775e-01	3.013018375457903741e-01	2.282821361618993183e+00
5.661005025125627199e+00	1.820717211428338533e+00	1.342921098818695980e-01	2.778798254460093098e-01	2.232889146756217524e+00
5.786582914572862890e+00	1.813360119132165993e+00	1.163985795691762637e-01	2.558661408548121297e-01	2.185624839556154164e+00
5.912160804020099469e+00	1.805890260199824127e+00	9.981599719307082674e-02	2.351730526176879221e-01	2.140879310010582959e+00
6.037738693467336049e+00	1.798310342590588418e+00	8.448236783609840150e-02	2.157207158694355031e-01	2.098513426296122475e+00
6.163316582914571740e+00	1.790623088913297023e+00	7.033806521226278197e-02	1.974371717492801048e-01	2.058398325874839951e+00
6.288894472361808319e+00	1.782831234421853539e+00	5.732600031993149992e-02	1.802582855139366613e-01	2.020415520255721464e+00
6.414472361809044010e+00	1.774937525033182251e+00	4.539169352040989258e-02	1.641275966710725454e-01	1.984456815224664661e+00
6.540050251256280589e+00	1.766944715369720864e+00	3.448325926080048065e-02	1.489960416805684862e-01	1.950424016311089748e+00
6.665628140703516280e+00	1.758855566828459338e+00	2.455131378149674054e-02	1.348215062324350788e-01	1.918228386842391275e+00
6.791206030150752859e+00	1.750672845678423739e+00	1.554881731642358995e-02	1.215681718140512874e-01	1.887789834808898615e+00
6.916783919597988550e+00	1.742399321188414341e+00	7.430863422499402009e-03	1.092056398938985456e-01	1.859035824504812195e+00
7.042361809045225129e+00	1.734037763786704600e+00	1.544290436309826242e-04	9.770784405023887065e-02	1.831900036880574456e+00
7.167939698492460820e+00	1.725590943254314613e+00	-6.321900413002867238e-03	8.705179131365296807e-02	1.806320834154964805e+00
7.293517587939697400e+00	1.717061626953358289e+00	-1.203821646578507286e-02	7.721620320464726850e-02	1.782239613692220503e+00
7.419095477386933091e+00	1.708452578091886886e+00	-1.703356917529634182e-02	6.818014859870513700e-02	1.759599157515295609e+00
7.544673366834169670e+00	1.699766554026524545e+00	-2.134623162120564618e-02	5.992176986032950181e-02	1.738342092265648509e+00
7.670251256281405361e+00	1.691006304604120380e+00	-2.501393532011979975e-02	5.241719804391913040e-02	1.718409567327919829e+00
7.795829145728641940e+00	1.682174570543514047e+00	-2.807406662308644524e-02	4.563973265499716991e-02	1.699740236575424612e+00
7.921407035175877631e+00	1.673274081858441731e+00	-3.056381647563043147e-02	3.955932981677443006e-02	1.682269595199585854e+00
8.046984924623114210e+00	1.664307556322491832e+00	-3.252027849247087626e-02	3.414240544869803773e-02	1.665929683278718931e+00
8.172562814070349901e+00	1.655277697976937024e+00	-3.398049291778872105e-02	2.935192422314610722e-02	1.650649129282294458e+00
8.298140703517587369e+00	1.646187195682170534e+00	-3.498143654479948794e-02	2.514771728825243580e-02	1.636353476425623343e+00
8.423718592964823060e+00	1.637038721713384382e+00	-3.555996092225315736e-02	2.148695684848293472e-02	1.622965717639614169e+00
8.549296482412058751e+00	1.627834930401037550e+00	-3.575268309404525113e-02	1.832471556417402184e-02	1.610406962871166137e+00
8.674874371859294442e+00	1.618578456816574862e+00	-3.559583466726238404e-02	1.561455194657777705e-02	1.598597174095890194e+00
8.800452261306531909e+00	1.609271915503772243e+00	-3.512507619688561705e-02	1.330908520645061009e-02	1.587455924513337280e+00
8.926030150753767600e+00	1.599917899256003695e+00	-3.437528475922731891e-02	1.136054834854751880e-02	1.576903162845323836e+00
9.051608040201003291e+00	1.590518977939636480e+00	-3.338032322346080188e-02	9.721330435121916178e-03	1.566859985151297652e+00
9.177185929648238982e+00	1.581077697363698187e+00	-3.217280017938781156e-02	8.344532825693997541e-03	1.557249430010004376e+00
9.302763819095476450e+00	1.571596578195872063e+00	-3.078382977682674049e-02	7.184567068757354187e-03	1.547997315487802616e+00
9.428341708542712141e+00	1.562078114924810190e+00	-2.924280088338370234e-02	6.197813916021231023e-03	1.539033127957447844e+00
9.553919597989947832e+00	1.552524774868687674e+00	-2.757716494540683391e-02	5.343346078102946539e-03	1.530290956001383762e+00
9.679497487437183523e+00	1.542938997229851283e+00	-2.581225168745879608e-02	4.583695993117804617e-03	1.521710441535510272e+00
9.805075376884420990e+00	1.533323192195352291e+00	-2.397112124096345206e-02	3.885628860934404842e-03	1.513237699815323190e+00
9.930653266331656681e+00	1.523679740083103917e+00	-2.207446038844212630e-02	3.220864940741944779e-03	1.504826144635403651e+00
1.005623115577889237e+01	1.514010990533327217e+00	-2.014052930208699854e-02	2.566686819454939116e-03	1.496437148050695054e+00
1.018180904522612984e+01	1.504319261744918812e+00	-1.818516343500440127e-02	1.906368520492058172e-03	1.488040466830406583e+00
1.030738693467336553e+01	1.494606839756305705e+00	-1.622183312392330712e-02	1.229373628328735580e-03	1.479614380260711126e+00
1.043296482412060122e+01	1.484875977770312216e+00	-1.426176106147971322e-02	5.312872167864537759e-04	1.471145503925618936e+00
1.055854271356783691e+01	1.475128895522519246e+00	-1.231409521111132867e-02	-1.865315738089752767e-04	1.462628268737598880e+00
1.068412060301507438e+01	1.465367778692554968e+00	-1.038613211239610215e-02	-9.175662411762664341e-04	1.454064080338982601e+00
1.080969849246231007e+01	1.455594778357711228e+00	-8.483583016161920162e-03	-1.650997547933597334e-03	1.445460197793615897e+00
1.093527638190954576e+01	1.445812010488255250e+00	-6.610873050323398843e-03	-2.372747804906292363e-03	1.436828389633025616e+00
1.106085427135678145e+01	1.436021555483760981e+00	-4.771461784585906939e-03	-3.066655518571427281e-03	1.428183438180603559e+00
1.118643216080401892e+01	1.426225457749762171e+00	-2.968172241120047364e-03	-3.715716406261458053e-03	1.419541569102380496e+00
1.131201005025125461e+01	1.416425725314001127e+00	-1.203514659432683301e-03	-4.303327875396723880e-03	1.410918882779171657e+00
1.143758793969849030e+01	1.406624329481515057e+00	5.200088002240324091e-04	-4.814479691779529474e-03	1.402329858589959510e+00
1.156316582914572599e+01	1.396823204527787743e+00	2.199631741507289233e-03	-5.236842052184169545e-03	1.393785994217110913e+00
1.168874371859296346e+01	1.387024247429169188e+00	3.832095860318318961e-03	-5.561711881362069697e-03	1.385294631408125587e+00
1.181432160804019915e+01	1.377229317629747651e+00	5.413478571916408542e-03	-5.784787376878845408e-03	1.376858008824785262e+00
1.193989949748743484e+01	1.367440236843844747e+00	6.939084527979301649e-03	-5.906748560752920520e-03	1.368472572811071153e+00
1.206547738693467231e+01	1.357658788893289614e+00	8.403407160944707105e-03	-5.933627363969077445e-03	1.360128568690265105e+00
1.219105527638190800e+01	1.347886719578616832e+00	9.800163626154606220e-03	-5.876954644184029242e-03	1.351809928560587348e+00
1.231663316582914369e+01	1.338125736583319236e+00	1.112240351157059610e-02	-5.753674091338195108e-03	1.343494466003551713e+00
1.244221105527637938e+01	1.328377509410287427e+00	1.236268853259687300e-02	-5.585815134527166367e-03	1.335154382808357187e+00
1.256778894472361685e+01	1.318643669349549574e+00	1.351333721489967991e-02	-5.399919812653926343e-03	1.326757086751795267e+00
1.269336683417085254e+01	1.308925809476432889e+00	1.456672539065905284e-02	-5.226223153703388885e-03	1.318266311713388372e+00
1.281894472361808823e+01	1.299225484679254583e+00	1.551563030709887311e-02	-5.097593725684758902e-03	1.309643521260668741e+00
1.294452261306532392e+01	1.289544211715653255e+00	1.635360339986657863e-02	-5.048251079076346293e-03	1.300849564036443473e+00
1.307010050251256139e+01	1.279883469296671628e+00	1.707535446206855101e-02	-5.112289697610043412e-03	1.291846534061130036e+00
1.319567839195979708e+01	1.270244698197704469e+00	1.767712819683151318e-02	-5.322054184112390805e-03	1.282599772210423650e+00
1.332125628140703277e+01	1.260629301395413071e+00	1.815705313329932583e-02	-5.706426620662154170e-03	1.273079927908050246e+00
1.344683417085426846e+01	1.251038644229737207e+00	1.851544275913314525e-02	-6.289102871981864726e-03	1.263264984116888590e+00
1.357241206030150593e+01	1.241474054590112397e+00	1.875502959857460947e-02	-7.086948334315455560e-03	1.253142135854371508e+00
1.369798994974874162e+01	1.231936823125022729e+00	1.888111492536732883e-02	-8.108533492118411359e-03	1.242709404558271613e+00
1.382356783919597731e+01	1.222428203474016595e+00	1.890161986977220709e-02	-9.352953954664408945e-03	1.231976869389124429e+00
1.394914572864321300e+01	1.212949412521326265e+00	1.882702781440821760e-02	-1.080903697991580058e-02	1.220967403355818659e+00
1.407472361809045047e+01	1.203501630670229305e+00	1.867021305116418201e-02	-1.245502582222811697e-02	1.209716817899165520e+00
1.420030150753768616e+01	1.194086002137311642e+00	1.844615648382601919e-02	-1.425881405267265083e-02	1.198273344568465015e+00
1.432587939698492185e+01	1.184703635265782484e+00	1.817155542041529181e-02	-1.617877442060486684e-02	1.186696416265593079e+00
1.445145728643215932e+01	1.175355602857021120e+00	1.786434084758257990e-02	-1.816519171059019153e-02	1.175054751994013325e+00
1.457703517587939501e+01	1.166042942519527337e+00	1.754312160766706430e-02	-2.016226806146029921e-02	1.163423796065734095e+00
1.470261306532663070e+01	1.156766657034465240e+00	1.722658017371135261e-02	-2.211062484497448855e-02	1.151882612363201996e+00
1.482819095477386639e+01	1.147527714737000881e+00	1.693284881371809672e-02	-2.395018072954291366e-02	1.140510382821176005e+00
1.495376884422110386e+01	1.138327049912642330e+00	1.667889747292916960e-02	-2.562324491241052549e-02	1.129382702473161082e+00
1.507934673366833955e+01	1.129165563207801704e+00	1.647996538492473365e-02	-2.707763202200562380e-02	1.118567896570720865e+00
1.520492462311557524e+01	1.120044122053810876e+00	1.634906706935946447e-02	-2.826958520537986921e-02	1.108123603917790634e+00
1.533050251256281094e+01	1.110963561103633257e+00	1.629659995163807232e-02	-2.916629023689796749e-02	1.098093870818373397e+00
1.545608040201004840e+01	1.101924682680528012e+00	1.633007547489841518e-02	-2.974777878999219222e-02	1.088506979365434280e+00
1.558165829145728409e+01	1.092928257237929079e+00	1.645398855864102852e-02	-3.000805422525824190e-02	1.079374191571311759e+00
1.570723618090451978e+01	1.083975023829820028e+00	1.666983203344111347e-02	-2.995532703493507254e-02	1.070689528828326020e+00
1.583281407035175548e+01	1.075065690590893741e+00	1.697625381101333306e-02	-2.961131562947222351e-02	1.062430628772434993e+00
1.595839195979899294e+01	1.066200935225799062e+00	1.736934567466464491e-02	-2.900964530309727354e-02	1.054560635597366458e+00
1.608396984924623041e+01	1.057381405506789385e+00	1.784304436115550715e-02	-2.819345607139142271e-02	1.047030993796553400e+00
1.620954773869346610e+01	1.048607719779100833e+00	1.838961867893817645e-02	-2.721239997769440283e-02	1.039784938480344589e+00
1.633512562814070179e+01	1.039880467473398351e+00	1.900021130234055833e-02	-2.611926224965191098e-02	1.032761416526086995e+00
1.646070351758793748e+01	1.031200209624644204e+00	1.966540098358449812e-02	-2.496647194796568908e-02	1.025899138660263166e+00
1.658628140703517673e+01	1.022567479396751189e+00	2.037575043927217569e-02	-2.380277288186029988e-02	1.019140456954162888e+00
1.671185929648241242e+01	1.013982782612403488e+00	2.112230709892424715e-02	-2.267030434272305703e-02	1.012434785368604651e+00
1.683743718592964811e+01	1.005446598287428772e+00	2.189702805503702943e-02	-2.160229677104858956e-02	1.005741329571417264e+00
1.696301507537688380e+01	9.969593791691333529e-01	2.269310655440668484e-02	-2.062152574979123423e-02	9.990309599737488000e-01
1.708859296482411949e+01	9.885215522780117503e-01	2.350518470824830217e-02	-1.973959640087356512e-02	9.922871405853865845e-01
1.721417085427135518e+01	9.801335194522633465e-01	2.432944517578646340e-02	-1.895705757511589873e-02	9.855059070529339493e-01
1.733974874371859087e+01	9.717956578945592394e-01	2.516358276428597857e-02	-1.826427873833301810e-02	9.786949619205121964e-01
1.746532663316582656e+01	9.635083207205158429e-01	2.600666458635582726e-02	-1.764296814948718151e-02	9.718720171573844713e-01
1.759090452261306581e+01	9.552718375083444347e-01	2.685889409807663830e-02	-1.706817264575669416e-02	9.650625589606643961e-01
1.771648241206030150e+01	9.470865148491617314e-01	2.772129960029331638e-02	-1.651057866314960959e-02	9.582972357863054347e-01
1.784206030150753719e+01	9.389526368974560055e-01	2.859537135227059601e-02	-1.593893053243378849e-02	9.516090777172928616e-01
1.796763819095477288e+01	9.308704659212214683e-01	2.948267320418225881e-02	-1.532239348042736295e-02	9.450307456449763555e-01
1.809321608040200857e+01	9.228402428512826328e-01	3.038445463033280156e-02	-1.463271195042614888e-02	9.385919855311892768e-01
1.821879396984924426e+01	9.148621878293476950e-01	3.130128739443942959e-02	-1.384604512989652883e-02	9.323174300938905645e-01
1.834437185929647995e+01	9.069365007543405133e-01	3.223274805922320824e-02	-1.294439719006251419e-02	9.262248516235012108e-01
1.846994974874371920e+01	8.990633618265765348e-01	3.317716349229101608e-02	-1.191659626187082516e-02	9.203239290569967812e-01
1.859552763819095489e+01	8.912429320893620055e-01	3.413143178232060093e-02	-1.075881070025490500e-02	9.146155531714277309e-01
1.872110552763819058e+01	8.834753539676039047e-01	3.509092593148810391e-02	-9.474621495872557336e-03	9.090916584032194825e-01
1.884668341708542627e+01	8.757607518030430249e-01	3.604948267568747894e-02	-8.074694260131298762e-03	9.037355402185992537e-01
1.897226130653266196e+01	8.680992323857225079e-01	3.699947410138701431e-02	-6.576112199729476290e-03	8.985225942873801275e-01
1.909783919597989765e+01	8.604908854813287933e-01	3.793195561417371520e-02	-5.001442696666790269e-03	8.934213983988357199e-01
1.922341708542713334e+01	8.529357843540505968e-01	3.883688043770579246e-02	-3.377614836901972339e-03	8.883950499548544100e-01
1.934899497487436903e+01	8.454339862846124154e-01	3.970336828159063552e-02	-1.734684233980380652e-03	8.834026703322226393e-01
1.947457286432160828e+01	8.379855330831613713e-01	4.052001414588864842e-02	-1.045558412722993863e-04	8.784009913877777187e-01
1.960015075376884397e+01	8.305904515966888724e-01	4.127522240517323554e-02	1.480273590236756221e-03	8.733459475920988258e-01
1.972572864321607966e+01	8.232487542106895484e-01	4.195755126814924851e-02	2.987902818588873081e-03	8.681942082974276609e-01
1.985130653266331535e+01	8.159604393447691395e-01	4.255605333966857445e-02	4.388104377482877731e-03	8.629045970619205752e-01
1.997688442211055104e+01	8.087254919419306631e-01	4.306059920162346594e-02	5.653266353000975346e-03	8.574393574965550879e-01
2.010246231155778673e+01	8.015438839512716296e-01	4.346217255145275182e-02	6.759180259385344849e-03	8.517652367621098008e-01
2.022804020100502242e+01	7.944155748038518317e-01	4.375312736792154322e-02	7.685665777911223663e-03	8.458543679496846046e-01
2.035361809045226167e+01	7.873405118814896797e-01	4.392739969860511018e-02	8.417029251162930215e-03	8.396849408312577756e-01
2.047919597989949736e+01	7.803186309782691454e-01	4.398066888030476018e-02	8.942357067095384540e-03	8.332416569256692052e-01
2.060477386934673305e+01	7.733498567545422642e-01	4.391046522507104782e-02	9.255647860413999256e-03	8.265159698400272870e-01
2.073035175879396874e+01	7.664341031832326845e-01	4.371622335690543426e-02	9.355789414325849443e-03	8.195061159544638762e-01
2.085592964824120443e+01	7.595712739882518605e-01	4.339928240548541344e-02	9.246387926586517592e-03	8.122169443203237638e-01
2.098150753768844012e+01	7.527612630748521383e-01	4.296283610039412781e-02	8.935459498948349413e-03	8.046595586741945860e-01
2.110708542713567581e+01	7.460039549517564206e-01	4.241183741613499536e-02	8.434996720296582956e-03	7.968507890881879607e-01
2.123266331658291151e+01	7.392992251449096441e-01	4.175286375394632321e-02	7.760427169155739192e-03	7.888125160680116155e-01
2.135824120603015075e+01	7.326469406027129594e-01	4.099394967594541250e-02	6.929985370133759197e-03	7.805708756487921285e-01
2.148381909547738644e+01	7.260469600926113820e-01	4.014439490227653812e-02	5.964024697961687639e-03	7.721553796928495306e-01
2.160939698492462213e+01	7.194991345889126810e-01	3.921455562423354496e-02	4.884300180684879658e-03	7.635979903938311386e-01
2.173497487437185782e+01	7.130033076517329205e-01	3.821562717024626354e-02	3.713256230341255033e-03	7.549321910523204560e-01
2.186055276381909351e+01	7.065593157969674021e-01	3.715942569764919129e-02	2.473354177032447820e-03	7.461920956716490139e-01
2.198613065326632920e+01	7.001669888571991907e-01	3.605817590000013478e-02	1.186472460619649892e-03	7.374116372178189938e-01
2.211170854271356490e+01	6.938261503334659519e-01	3.492431076470358525e-02	-1.265928289426112728e-04	7.286238682692269819e-01
2.223728643216080414e+01	6.875366177378181565e-01	3.377028825298724474e-02	-1.446507470533113212e-03	7.198603985202722821e-01
2.236286432160803983e+01	6.812982029266058115e-01	3.260842848078068096e-02	-2.755649414727437494e-03	7.111509819926591369e-01
2.248844221105527552e+01	6.751107124244440927e-01	3.145077363819501204e-02	-4.038231958857556488e-03	7.025232541037815803e-01
2.261402010050251121e+01	6.689739477388185751e-01	3.030897157959277707e-02	-5.280312821003906899e-03	6.940026064974074149e-01
2.273959798994974690e+01	6.628877056652919819e-01	2.919418281937389767e-02	-6.469711110725544570e-03	6.856121773739403125e-01
2.286517587939698259e+01	6.568517785832936884e-01	2.811700963860359892e-02	-7.595859861151018494e-03	6.773729283607463625e-01
2.299075376884421829e+01	6.508659547424716640e-01	2.708744518188933512e-02	-8.649623292038999267e-03	6.693037766323219895e-01
2.311633165829145398e+01	6.449300185396014129e-01	2.611483981732877838e-02	-9.623105153199269096e-03	6.614217532037308667e-01
2.324190954773869322e+01	6.390437507860510236e-01	2.520788163843376214e-02	-1.050946798294579571e-02	6.537421644415389865e-01
2.336748743718592891e+01	6.332069289658128763e-01	2.437458778231941722e-02	-1.130277427449491792e-02	6.462787424736373687e-01
2.349306532663316460e+01	6.274193274841136647e-01	2.362230318949664482e-02	-1.199785125134802087e-02	6.390437794222623147e-01
2.361864321608040029e+01	6.216807179066327071e-01	2.295770350119091460e-02	-1.259017322700891305e-02	6.320482481808146202e-01
2.374422110552763598e+01	6.159908691893553057e-01	2.238679894888965030e-02	-1.307575107782399035e-02	6.253019170604209309e-01
2.386979899497487168e+01	6.103495478991024514e-01	2.191493631670788506e-02	-1.345101818612286573e-02	6.188134660296875644e-01
2.399537688442210737e+01	6.047565184247840619e-01	2.154679634185779902e-02	-1.371270631800441085e-02	6.125906084486375525e-01
2.412095477386934661e+01	5.992115431794279301e-01	2.128638426562307756e-02	-1.385771224832559913e-02	6.066402151967255074e-01
2.424653266331658230e+01	5.937143827930484452e-01	2.113701166828317254e-02	-1.388296466424198197e-02	6.009684297970896427e-01
2.437211055276381799e+01	5.882647962964220323e-01	2.110126822959446091e-02	-1.378530869517998955e-02	5.955807558308364724e-01
2.449768844221105368e+01	5.828625412958460261e-01	2.118098265954428128e-02	-1.356143020514638704e-02	5.904820937502438527e-01
2.462326633165828937e+01	5.775073741389665782e-01	2.137717273846254096e-02	-1.320784228824299980e-02	5.856767045891860812e-01
2.474884422110552507e+01	5.721990500717625272e-01	2.168998517205067769e-02	-1.272095180792215570e-02	5.811680834358909920e-01
2.487442211055276076e+01	5.669373233867879280e-01	2.211862677021384990e-02	-1.209721502488205619e-02	5.769587351321197044e-01
2.500000000000000000e+01	5.617219475627753811e-01	2.266128925017710238e-02	-1.133338002664695775e-02	5.730498567863054893e-01
