# q (inverse Angstrom) 1s2 2s2 2p6 3s2 3p6 3d10 4s2 4p6 total
1.000000000000000021e-02	1.991838473801738951e+00	1.997057812659420728e+00	5.994996109347889401e+00	1.996617024440044519e+00	5.993696770289077769e+00	9.991092843012715718e+00	1.998734594204910175e+00	5.994815412678720534e+00	3.595884904043452224e+01
1.355778894472361717e-01	1.991834846743750331e+00	1.996993765613286342e+00	5.994847264309926871e+00	1.996097867782441471e+00	5.992084999898144915e+00	9.988190148736970642e+00	1.993979205765440854e+00	5.973906731035510731e+00	3.592793482988547282e+01
2.611557788944723346e-01	1.991824926277494967e+00	1.996819225576274670e+00	5.994441626268590007e+00	1.994683690905322271e+00	5.987694755687357429e+00	9.980285013709378816e+00	1.981076135315292808e+00	5.917322017914377952e+00	3.584414739165409003e+01
3.867336683417085252e-01	1.991808725082925502e+00	1.996534225807712115e+00	5.993779267111436049e+00	1.992376295523416552e+00	5.980532184264731654e+00	9.967392409181174528e+00	1.960181043963381109e+00	5.826147331488560788e+00	3.570875148242333808e+01
5.123115577889446604e-01	1.991786243647012178e+00	1.996138816169906960e+00	5.992860290962768843e+00	1.989178617894592715e+00	5.970607301100692155e+00	9.949536707299348137e+00	1.931544195982787704e+00	5.702109152051384022e+00	3.552376132510848805e+01
6.378894472361807955e-01	1.991757482358043951e+00	1.995633065767883130e+00	5.991684842074779915e+00	1.985094723110176318e+00	5.957933967043358869e+00	9.926751583795402567e+00	1.895504928190949068e+00	5.547509685021819514e+00	3.529187027736241333e+01
7.634673366834170416e-01	1.991722441664034671e+00	1.995017062961395249e+00	5.990253104884835089e+00	1.980129795997388920e+00	5.942529852420301850e+00	9.899079878839492252e+00	1.852484259964745084e+00	5.365143082463426971e+00	3.501635947919562142e+01
8.890452261306531767e-01	1.991681122096862877e+00	1.994290915341123904e+00	5.988565303971838283e+00	1.974290129523795567e+00	5.924416391340730392e+00	9.866573420788926185e+00	1.802975902991513335e+00	5.158197708733513132e+00	3.470099089478829768e+01
1.014623115577889312e+00	1.991633524278472622e+00	1.993454749694601125e+00	5.986621703987923482e+00	1.967583110753305053e+00	5.903618726415722051e+00	9.829292814176199045e+00	1.747535977332981716e+00	4.930150114924937377e+00	3.434989072156413670e+01
1.140201005025125447e+00	1.991579648922959800e+00	1.992508711964932955e+00	5.984422609574573393e+00	1.960017204404360447e+00	5.880165644132396174e+00	9.787307193502412517e+00	1.686771772634297006e+00	4.684656441037426511e+00	3.396742922617336546e+01
1.265778894472361582e+00	1.991519496837404590e+00	1.991452967202957947e+00	5.981968365265096566e+00	1.951601934068428967e+00	5.854089501153858954e+00	9.740693944632786483e+00	1.621329909222724908e+00	4.425446575017274675e+00	3.355810269340052798e+01
1.391356783919597717e+00	1.991453068922230285e+00	1.990287699513052733e+00	5.979259355374010987e+00	1.942347861154713140e+00	5.825426141852805273e+00	9.689538395803582560e+00	1.551884253625957166e+00	4.156225649493307195e+00	3.312642242573966200e+01
1.516934673366834074e+00	1.991380366171371818e+00	1.989013111992660843e+00	5.976296003873597051e+00	1.932266561634608193e+00	5.794214807421179003e+00	9.633933480439475616e+00	1.479123927907552316e+00	3.880586463382406759e+00	3.267681472282284716e+01
1.642512562814070209e+00	1.991301389672349487e+00	1.987629426665610266e+00	5.973078774257738033e+00	1.921370600666664430e+00	5.760498036930691512e+00	9.573979374145547894e+00	1.403741724196895690e+00	3.601935299314783734e+00	3.221353462585027927e+01
1.768090452261306345e+00	1.991216140606288265e+00	1.986136884409258396e+00	5.969608169393156416e+00	1.909673505189652509e+00	5.724321560749185522e+00	9.509783108376756999e+00	1.326423197508428631e+00	3.323432485198653197e+00	3.174059505143138438e+01
1.893668341708542480e+00	1.991124620247917143e+00	1.984535744875513874e+00	5.965884731358153559e+00	1.897189734577726661e+00	5.685734186745537322e+00	9.441458163399367720e+00	1.247836664367209192e+00	3.047948016460119369e+00	3.126171186203154662e+01
2.019246231155778393e+00	1.991026829965547140e+00	1.982826286405773519e+00	5.961909041268923737e+00	1.883934649457609023e+00	5.644787679740899122e+00	9.369124043242734956e+00	1.168624284941505609e+00	2.778031685504758208e+00	3.078026450052774976e+01
2.144824120603014528e+00	1.990922771221037779e+00	1.981008805939827200e+00	5.957681719093566919e+00	1.869924478793139277e+00	5.601536634686489435e+00	9.292905835396085834e+00	1.089394355243989310e+00	2.515896498785073820e+00	3.029927109915921335e+01
2.270402010050250663e+00	1.990812445569759337e+00	1.979083618918773713e+00	5.953203423453884646e+00	1.855176285347452270e+00	5.556038344067669499e+00	9.212933758033740261e+00	1.010714886089404629e+00	2.263413713996124343e+00	2.982137647547680359e+01
2.395979899497486798e+00	1.990695854660542219e+00	1.977051059182007409e+00	5.948474851415080700e+00	1.839707929637411921e+00	5.508352660050793936e+00	9.129342697554513109e+00	9.331084990164359994e-01	2.022117591420744986e+00	2.934885114293752650e+01
2.521557788944722933e+00	1.990573000235628554e+00	1.974911478858323299e+00	5.943496738263474022e+00	1.823538032498754680e+00	5.458541851902976916e+00	9.042271739197667912e+00	8.570486278887411435e-01	1.793217897685152940e+00	2.888359936653072069e+01
2.647135678391959068e+00	1.990443884130612684e+00	1.972665248251204151e+00	5.938269857272347352e+00	1.806685936383643165e+00	5.406670459225743741e+00	8.951863693450352599e+00	7.829569794272408512e-01	1.577618289150393815e+00	2.842717434729153680e+01
2.772713567839195203e+00	1.990308508274380772e+00	1.970312755718345299e+00	5.932795019456065688e+00	1.789171665515021825e+00	5.352805141551265855e+00	8.858264620891533880e+00	7.112021770150366295e-01	1.375938892520704560e+00	2.798079878094235085e+01
2.898291457286431339e+00	1.990166874689046406e+00	1.967854407545486684e+00	5.927073073312583595e+00	1.771015885024268766e+00	5.297014524854721351e+00	8.761623358026987773e+00	6.420994898281023877e-01	1.188541648694159791e+00	2.754538926197535531e+01
3.023869346733667918e+00	1.990018985489882875e+00	1.965290627814613611e+00	5.921104904554489679e+00	1.752239859200175776e+00	5.239369045538182945e+00	8.662091046560934871e+00	5.759115333892710353e-01	1.015557253474460131e+00	2.712158325602201003e+01
3.149447236180904053e+00	1.989864842885249008e+00	1.962621858266601071e+00	5.914891435828740107e+00	1.732865408978239374e+00	5.179940792440463682e+00	8.559820668424798384e+00	5.128498174713096436e-01	8.569127840798395068e-01	2.670976760837524111e+01
3.275025125628140188e+00	1.989704449176515677e+00	1.959848558158368004e+00	5.908433626425210861e+00	1.712914868799644719e+00	5.118803347423559913e+00	8.454966588744408540e+00	4.530770121787965343e-01	7.123593214195743650e-01	2.631010777232607722e+01
3.400603015075376323e+00	1.989537806757985861e+00	1.956971204114622331e+00	5.901732471974253436e+00	1.692411042969154344e+00	5.056031625079852709e+00	8.347684108776368461e+00	3.967098022382103961e-01	5.814990529262137331e-01	2.592257711483666327e+01
3.526180904522612458e+00	1.989364918116812930e+00	1.953990289974267380e+00	5.894789004133383692e+00	1.671377161640407838e+00	4.991701712095161447e+00	8.238129030684438803e+00	3.438222022394679112e-01	4.638114669251349742e-01	2.554698578580907409e+01
3.651758793969848593e+00	1.989185785832915387e+00	1.950906326631560495e+00	5.887604290263302786e+00	1.649836836555899966e+00	4.925890706791205886e+00	8.126457235860044648e+00	2.944492110669290619e-01	3.586783326097795488e-01	2.518300872561163928e+01
3.777336683417084728e+00	1.989000412578887600e+00	1.947719841872094682e+00	5.880179433093396746e+00	1.627814016667156416e+00	4.858676559357192559e+00	8.012824278319598648e+00	2.485906913785588812e-01	2.654072106956101851e-01	2.483021244396249472e+01
3.902914572864320863e+00	1.988808801119907210e+00	1.944431380203696769e+00	5.872515570376905636e+00	1.605332943758398079e+00	4.790137913264224778e+00	7.897384994537466341e+00	2.062153691745239326e-01	1.832532723969082233e-01	2.448808024483203027e+01
4.028492462311556999e+00	1.988610954313642765e+00	1.941041502682326891e+00	5.864613874535950622e+00	1.582418108194270978e+00	4.720353948338209094e+00	7.780293130898884968e+00	1.672648587678219612e-01	1.114392318527382825e-01	2.415603560958384222e+01
4.154070351758793578e+00	1.988406875110151573e+00	1.937550786733069463e+00	5.856475552296582343e+00	1.559094204909099446e+00	4.649404225947097125e+00	7.661700989784069549e+00	1.316576294386534451e-01	4.917323002834768364e-02	2.383346349424707000e+01
4.279648241206029269e+00	1.988196566551780453e+00	1.933959825966308665e+00	5.848101844314064657e+00	1.535386089751550553e+00	4.577368536736767801e+00	7.541759095124541012e+00	9.929284140015516569e-02	-4.335447654637710445e-03	2.351972935219053440e+01
4.405226130653265848e+00	1.987980031773060707e+00	1.930269229989180158e+00	5.839494024788591808e+00	1.511318736294682052e+00	4.504326751326932055e+00	7.420615878106945118e+00	7.005399016199194417e-02	-4.986288156404208166e-02	2.321419576087733816e+01
4.530804020100501539e+00	1.987757274000600427e+00	1.926479624212401820e+00	5.830653401071608677e+00	1.486917193217047295e+00	4.430358674354136994e+00	7.298417383539701042e+00	4.381230973261617673e-02	-8.815925386032619215e-02	2.291623660626778758e+01
4.656381909547738118e+00	1.987528296552971918e+00	1.922591649652572787e+00	5.821581313262987223e+00	1.462206542355941385e+00	4.355543902223636188e+00	7.175306997244507379e+00	2.042989617128945432e-02	-1.199397446607534945e-01	2.262524885280315345e+01
4.781959798994973809e+00	1.987293102840599790e+00	1.918605962730050907e+00	5.812279133799215458e+00	1.437211857528969405e+00	4.279961684905635444e+00	7.051425194689364240e+00	-2.374763599028238800e-04	-1.458774686936150367e-01	2.234066199144031728e+01
4.907537688442210388e+00	1.987051696365641495e+00	1.914523235062504547e+00	5.802748267032855622e+00	1.411958164214983880e+00	4.203690792084447736e+00	6.926909310942571452e+00	-1.833786480513227915e-02	-1.665982961249962702e-01	2.206194530477287685e+01
5.033115577889446079e+00	1.986804080721868315e+00	1.910344153254246446e+00	5.792990148803466077e+00	1.386470400180066953e+00	4.126809383941639098e+00	6.801893331899158568e+00	-3.402100000334871976e-02	-1.826773866771489174e-01	2.178861311211994689e+01
5.158693467336682659e+00	1.986550259594540790e+00	1.906069418681453964e+00	5.783006246000197415e+00	1.360773377128685402e+00	4.049394886826331863e+00	6.676507706612330395e+00	-4.743646265461642919e-02	-1.946372734679073235e-01	2.152022815872101447e+01
5.284271356783918350e+00	1.986290236760282824e+00	1.901699747273383645e+00	5.772798056116316801e+00	1.334891743454443391e+00	3.971523874037919732e+00	6.550879180453298645e+00	-5.873218412947855266e-02	-2.029473567486863028e-01	2.125640329721747790e+01
5.409849246231154929e+00	1.986024016086952226e+00	1.897235869289690235e+00	5.762367106795857730e+00	1.308849948159039212e+00	3.893271951918324092e+00	6.425130648723252236e+00	-6.805325669830072921e-02	-2.080246981823280772e-01	2.099680158609248792e+01
5.535427135678390620e+00	1.985751601533505717e+00	1.892678529093960726e+00	5.751714955372627891e+00	1.282672206002113624e+00	3.814713651423157881e+00	6.299381030251209879e+00	-7.554103157248899525e-02	-2.102360315924131084e-01	2.074113491051167557e+01
5.661005025125627199e+00	1.985472997149865915e+00	1.888028484923573558e+00	5.740843188401835384e+00	1.256382463938730876e+00	3.735922325313544068e+00	6.173745160430937240e+00	-8.133247793057549191e-02	-2.099009150545876334e-01	2.048916122717332300e+01
5.786582914572862890e+00	1.985188207076779898e+00	1.883286508656001335e+00	5.729753421184521578e+00	1.230004368895236677e+00	3.656970051083300977e+00	6.048333703078828449e+00	-8.555977191789645997e-02	-2.072959343046966718e-01	2.024068055375207464e+01
5.912160804020099469e+00	1.984897235545678651e+00	1.878453385571663636e+00	5.718447297285076836e+00	1.203561236928263778e+00	3.577927539709660376e+00	5.923253080432270501e+00	-8.835008152970587336e-02	-2.026598272562671887e-01	1.999552986668664190e+01
6.037738693467336049e+00	1.984600086878530956e+00	1.873529914113457373e+00	5.706926488042064705e+00	1.177076023805722294e+00	3.498864050289947514e+00	5.798605420554329370e+00	-8.982551137924023321e-02	-1.961993395449939392e-01	1.975357713275981908e+01
