# q (inverse Angstrom) 1s2 2s2 2p6 3s1 total
1.000000000000000021e-02	1.997406987127902767e+00	1.998152879193866749e+00	5.994569037069271467e+00	9.989788652474774766e-01	1.098910776863851879e+01
1.355778894472361717e-01	1.997364626617246008e+00	1.997010311079651101e+00	5.990714801029619174e+00	9.828991738370683739e-01	1.096798891256358566e+01
2.611557788944723346e-01	1.997249180899233423e+00	1.993900405460619973e+00	5.980229386934874825e+00	9.404529500681033660e-01	1.091183192336283092e+01
3.867336683417085252e-01	1.997060673915735496e+00	1.988833863131617585e+00	5.963163395165248737e+00	8.752382289883315902e-01	1.082429616120093385e+01
5.123115577889446604e-01	1.996799138720645850e+00	1.981828071988034567e+00	5.939598819385484951e+00	7.924846236398860322e-01	1.071071065373405062e+01
6.378894472361807955e-01	1.996464621076172952e+00	1.972906984572389000e+00	5.909648143153365396e+00	6.982894360083085061e-01	1.057730918481023608e+01
7.634673366834170416e-01	1.996057179481327548e+00	1.962100949425211960e+00	5.873453110085243623e+00	5.988234525403296482e-01	1.043043469153211333e+01
8.890452261306531767e-01	1.995576885155118996e+00	1.949446498878430356e+00	5.831183193609563276e+00	4.996568028181769816e-01	1.027586338046128844e+01
1.014623115577889312e+00	1.995023822009184489e+00	1.934986095827439634e+00	5.783033796132668769e+00	4.053003487652216963e-01	1.011834406273451492e+01
1.140201005025125447e+00	1.994398086614012966e+00	1.918767842468365181e+00	5.729224211929394350e+00	3.189918645633810224e-01	9.961382005575154963e+00
1.265778894472361582e+00	1.993699788159630781e+00	1.900845154388784541e+00	5.669995391536682305e+00	2.427003709990070424e-01	9.807240705084105059e+00
1.391356783919597717e+00	1.992929048411019810e+00	1.881276403743054049e+00	5.605607547795863788e+00	1.772879040414236940e-01	9.657100903991363339e+00
1.516934673366834074e+00	1.992086001658385452e+00	1.860124535522339251e+00	5.536337644938595481e+00	1.227569262241383491e-01	9.511305108343458770e+00
1.642512562814070209e+00	1.991170794662332932e+00	1.837456661141209979e+00	5.462476812268359794e+00	7.851828939476367120e-02	9.369622557466666279e+00
1.768090452261306345e+00	1.990183586594016951e+00	1.813343633705722935e+00	5.384327723119343823e+00	4.363176502027329290e-02	9.231486708439355482e+00
1.893668341708542480e+00	1.989124548970310435e+00	1.787859609402167038e+00	5.302201977977621716e+00	1.699197901013295778e-02	9.096178115360231686e+00
2.019246231155778393e+00	1.987993865584039010e+00	1.761081599452565261e+00	5.216417528052294195e+00	-2.547827136206163440e-03	8.962945165952691084e+00
2.144824120603014528e+00	1.986791732429347368e+00	1.733089017025345679e+00	5.127296172332523660e+00	-1.610662929204114552e-02	8.831070292495175167e+00
2.270402010050250663e+00	1.985518357622237717e+00	1.703963223371358193e+00	5.035161157416094824e+00	-2.474449893766552527e-02	8.699898239472025452e+00
2.395979899497486798e+00	1.984173961316357371e+00	1.673787077281630120e+00	4.940334905305109103e+00	-2.945070248532075455e-02	8.568845241417776037e+00
2.521557788944722933e+00	1.982758775614080315e+00	1.642644491739838619e+00	4.843136890088234559e+00	-3.113578692895338854e-02	8.437404370513199581e+00
2.647135678391959068e+00	1.981273044472959377e+00	1.610620001375989263e+00	4.743881680109645949e+00	-3.061970318195892868e-02	8.305155022776634866e+00
2.772713567839195203e+00	1.979717023607617588e+00	1.577798344025209687e+00	4.642877157988909431e+00	-2.861596420877881783e-02	8.171776561412958273e+00
2.898291457286431339e+00	1.978090980387143816e+00	1.544264059364195640e+00	4.540422926811370274e+00	-2.571747896041579051e-02	8.037060487602293080e+00
3.023869346733667918e+00	1.976395193728072375e+00	1.510101107244949725e+00	4.436808907040645344e+00	-2.239116148298449585e-02	7.900914046530683521e+00
3.149447236180904053e+00	1.974629953983026098e+00	1.475392507978288581e+00	4.332314125277793693e+00	-1.898551549726542817e-02	7.763351071741842802e+00
3.275025125628140188e+00	1.972795562825099269e+00	1.440220006445048107e+00	4.227205692947743287e+00	-1.574975584903417006e-02	7.624471506368855955e+00
3.400603015075376323e+00	1.970892333128061003e+00	1.404663761537560340e+00	4.121737970355066949e+00	-1.285751556815482866e-02	7.484436549452533782e+00
3.526180904522612458e+00	1.968920588842479891e+00	1.368802062063792846e+00	4.016151909323055769e+00	-1.042577875786043946e-02	7.343448781471468401e+00
3.651758793969848593e+00	1.966880664867838524e+00	1.332711069886975519e+00	3.910674565802541913e+00	-8.522047573890819891e-03	7.201744252983464989e+00
3.777336683417084728e+00	1.964772906920743800e+00	1.296464590729353494e+00	3.805518772388607029e+00	-7.159226083012842565e-03	7.059597043955691653e+00
3.902914572864320863e+00	1.962597671399320287e+00	1.260133872743946837e+00	3.700882959585030552e+00	-6.285274204066051799e-03	6.917329229524231238e+00
4.028492462311556999e+00	1.960355325243885671e+00	1.223787432656281204e+00	3.596951113873143591e+00	-5.779254488720513006e-03	6.775314617284590391e+00
4.154070351758793578e+00	1.958046245794002438e+00	1.187490909001594153e+00	3.493892860136853962e+00	-5.463877770053543297e-03	6.633966137162397025e+00
4.279648241206029269e+00	1.955670820642007923e+00	1.151306941734040246e+00	3.391863655731719884e+00	-5.136966311496082155e-03	6.493704451796271648e+00
