# q (inverse Angstrom) 1s2 2s2 2p6 3s2 3p6 3d5 4s2 total
1.265778894472361582e+00	1.994639526460588730e+00	1.985362178360342567e+00	5.964316228123276886e+00	1.886059848675353257e+00	5.607186977078476353e+00	4.448553142761198842e+00	8.197930187952977565e-01	2.270591092025453506e+01
1.391356783919597717e+00	1.994498662075511852e+00	1.982739469807728749e+00	5.957954346544573454e+00	1.863300841220330462e+00	5.529766201345487353e+00	4.346139489919596421e+00	6.785844287634611449e-01	2.235298343967669155e+01
1.516934673366834074e+00	1.994344501147861326e+00	1.979873045817242661e+00	5.951000694205156094e+00	1.838696875746210768e+00	5.446316897804470258e+00	4.238067065338967154e+00	5.493676977371675374e-01	2.199766677779707535e+01
1.642512562814070209e+00	1.994177048585071388e+00	1.976764031201650562e+00	5.943457839936894693e+00	1.812325809230552087e+00	5.357159946924068272e+00	4.125165710213700265e+00	4.334681355777739720e-01	2.164251852166971091e+01
1.768090452261306345e+00	1.993996309716699722e+00	1.973413644184636828e+00	5.935328565704628190e+00	1.784270141034066004e+00	5.262632583759902616e+00	4.008250044097980691e+00	3.314289910860268029e-01	2.128932027958394357e+01
1.893668341708542480e+00	1.993802290294060420e+00	1.969823195489193379e+00	5.926615864477938977e+00	1.754616554722465915e+00	5.163086029846727598e+00	3.888108990226438522e+00	2.431720856803099295e-01	2.093922501073713249e+01
2.019246231155778393e+00	1.993594996489818971e+00	1.965994087358967413e+00	5.917322937947208317e+00	1.723455444860905850e+00	5.058883094332323083e+00	3.765497071901543702e+00	1.681618866532423595e-01	2.059290951954400839e+01
2.144824120603014528e+00	1.993374434897551506e+00	1.961927812513774461e+00	5.907453194086952131e+00	1.690880432729121363e+00	4.950395769915431288e+00	3.641127479909850084e+00	1.055563842485007231e-01	2.025071550830118383e+01
2.270402010050250663e+00	1.993140612531266065e+00	1.957625953040571298e+00	5.897010244569623083e+00	1.656987874890470724e+00	4.838002847940339635e+00	3.515666845192820134e+00	5.433390876672657827e-02	1.991276828693181855e+01
2.395979899497486798e+00	1.992893536824896561e+00	1.953090179221253608e+00	5.885997902033265561e+00	1.621876368488938791e+00	4.722087575460282238e+00	3.389731602488418982e+00	1.339051701237681941e-02	1.957906768152943044e+01
2.521557788944722933e+00	1.992633215631759436e+00	1.948322248298712589e+00	5.874420177206574500e+00	1.585646257047521601e+00	4.603035375264971307e+00	3.263885798122335480e+00	-1.839264300134499375e-02	1.924955042857052945e+01
2.647135678391959068e+00	1.992359657223981673e+00	1.943324003182657522e+00	5.862281275895051103e+00	1.548399140402411112e+00	4.481231647831680931e+00	3.138640176221738631e+00	-4.210877962004064279e-02	1.892412712113748086e+01
2.772713567839195203e+00	1.992072870291898390e+00	1.938097371096786370e+00	5.849585595832186513e+00	1.510237392233768405e+00	4.357059671962813852e+00	3.014452369496978701e+00	-5.880585987975144729e-02	1.860269941103468128e+01
2.898291457286431339e+00	1.991772863943418681e+00	1.932644362168930430e+00	5.836337723399652511e+00	1.471263688449632845e+00	4.230898618573259995e+00	2.891728020517621456e+00	-6.948073774649811407e-02	1.828516453930601671e+01
3.023869346733667918e+00	1.991459647703357483e+00	1.926967067965885905e+00	5.822542430220735810e+00	1.431580549448980166e+00	4.103121689743207234e+00	2.770822664577623051e+00	-7.507973732690942370e-02	1.797141431233287889e+01
3.149447236180904053e+00	1.991133231512744350e+00	1.921067659974680097e+00	5.808204669631289896e+00	1.391289899037578603e+00	3.974094392807674847e+00	2.652044213839699793e+00	-7.649961332421012505e-02	1.766133445347945852e+01
3.275025125628140188e+00	1.990793625728096483e+00	1.914948388032093662e+00	5.793329573032694135e+00	1.350492642500656038e+00	3.844172956958916920e+00	2.535655893130968508e+00	-7.458493621373592231e-02	1.735480814316969145e+01
3.400603015075376323e+00	1.990440841120660220e+00	1.908611578704298317e+00	5.777922446131368517e+00	1.309288266053961536e+00	3.713702897632464417e+00	2.421879489745653480e+00	-7.012051244127259775e-02	1.705172500694713378e+01
3.526180904522612458e+00	1.990074888875629666e+00	1.902059633618529588e+00	5.761988765069537166e+00	1.267774459604025017e+00	3.583017731865542732e+00	2.310898792515713840e+00	-6.381987500072419661e-02	1.675199439654825184e+01
3.651758793969848593e+00	1.989695780591329788e+00	1.895295027748747918e+00	5.745534172452030575e+00	1.226046764453499582e+00	3.452437845885116374e+00	2.202863109076808712e+00	-5.631265494783469633e-02	1.645556004525969840e+01
3.777336683417084728e+00	1.989303528278368205e+00	1.888320307657291863e+00	5.728564473274017743e+00	1.184198247292357564e+00	3.322269514421914760e+00	2.097890764574019240e+00	-4.813442908397080888e-02	1.616241240641399912e+01
3.902914572864320863e+00	1.988898144358764108e+00	1.881138089694565751e+00	5.711085630754624276e+00	1.142319201524142569e+00	3.192804069670176936e+00	1.996072499836690106e+00	-3.972231158882913449e-02	1.587259532425013475e+01
4.028492462311556999e+00	1.988479641665041653e+00	1.873751058158830141e+00	5.693103762081498154e+00	1.100496876691704928e+00	3.064317216427797863e+00	1.897474702000929714e+00	-3.141822641829346979e-02	1.558620503060750906e+01
4.154070351758793578e+00	1.988048033439297146e+00	1.866161963418204728e+00	5.674625134071436428e+00	1.058815236491914114e+00	2.937068488759782436e+00	1.802142415268650488e+00	-2.347979845387539177e-02	1.530338147299540985e+01
4.279648241206029269e+00	1.987603333332234934e+00	1.858373619997014892e+00	5.655656158752242924e+00	1.017354745606228850e+00	2.811300842526063271e+00	1.710102093535830203e+00	-1.609666354107787065e-02	1.502429413020853843e+01
4.405226130653265848e+00	1.987145555402175523e+00	1.850388904628641029e+00	5.636203388871040332e+00	9.761921853259564186e-01	2.687240377295418980e+00	1.621364069643749239e+00	-9.408343980380644289e-03	1.474912613718660204e+01
4.530804020100501539e+00	1.986674714114035956e+00	1.842210754277049611e+00	5.616273513334315126e+00	9.354004977192593717e-01	2.565096180519450542e+00	1.535924727801917911e+00	-3.519218215993410396e-03	1.447806116955003475e+01
4.656381909547738118e+00	1.986190824338277316e+00	1.833842164129194208e+00	5.595873352584970206e+00	8.950486578728802378e-01	2.445060286350991152e+00	1.453768376285560882e+00	1.493172159203527390e-03	1.421127683372107775e+01
4.781959798994973809e+00	1.985693901349828261e+00	1.825286185560506258e+00	5.575009853921716108e+00	8.552015735461516721e-01	2.327307741144795994e+00	1.374868826971750613e+00	5.578272749613368345e-03	1.394894635524436310e+01
4.907537688442210388e+00	1.985183960826975014e+00	1.816545924075686269e+00	5.553690086766133405e+00	8.159200113987816749e-01	2.211996767458718427e+00	1.299190696872512429e+00	8.720190417433109839e-03	1.369124763781623955e+01
5.033115577889446079e+00	1.984661018850228942e+00	1.807624537227021877e+00	5.531921237882730047e+00	7.772605487975321470e-01	2.099269018264530384e+00	1.226690454735093416e+00	1.094924146650630252e-02	1.343837605722364259e+01
5.158693467336682659e+00	1.984125091901159932e+00	1.798525232512463656e+00	5.509710606557336021e+00	7.392755500702267168e-01	1.989249913062957953e+00	1.157317243035516530e+00	1.235190021977558041e-02	1.319055553735943498e+01
5.284271356783918350e+00	1.983576196861204677e+00	1.789251265255681567e+00	5.487065599739141319e+00	7.020131659583973560e-01	1.882049047662306185e+00	1.091013512086614012e+00	1.307346679844183061e-02	1.294804225436178768e+01
5.409849246231154929e+00	1.983014351010448317e+00	1.779805936470333583e+00	5.463993727151682300e+00	6.655173549218063034e-01	1.777760669510055402e+00	1.027715508080043527e+00	1.330948644106843236e-02	1.271111703358543643e+01
5.535427135678390620e+00	1.982439572026373664e+00	1.770192590710752079e+00	5.440502596378039790e+00	6.298279248685095810e-01	1.676464210649808217e+00	9.673536601010512825e-01	1.328527395334523457e-02	1.248006582868787895e+01
5.661005025125627199e+00	1.981851877982588439e+00	1.760414613911265080e+00	5.416599907925469637e+00	5.949805938222310076e-01	1.578224870600855034e+00	9.098529119165741363e-01	1.322687079435745823e-02	1.225515164695334214e+01
5.786582914572862890e+00	1.981251287347519874e+00	1.750475431216337752e+00	5.392293450274650901e+00	5.610070679937567695e-01	1.483094241715612105e+00	8.551330422437684042e-01	1.333002298310415751e-02	1.203658454377475095e+01
5.912160804020099469e+00	1.980637818983085774e+00	1.740378504803712367e+00	5.367591094918688022e+00	5.279351356937878048e-01	1.391110969853604828e+00	8.031090121883150967e-01	1.373501311107441780e-02	1.182449754955226773e+01
6.037738693467336049e+00	1.980011492143335827e+00	1.730127331702701721e+00	5.342500791396912696e+00	4.957887755102234340e-01	1.302301443513969259e+00	7.536913709335856248e-01	1.451373548271715601e-02	1.161893494068344523e+01
6.163316582914571740e+00	1.979372326473068489e+00	1.719725441609769812e+00	5.317030562328508125e+00	4.645882771720241666e-01	1.216680504887057479e+00	7.067867412694095464e-01	1.567161869145630368e-02	1.141985547243129417e+01
6.288894472361808319e+00	1.978720342006417665e+00	1.709176394703506574e+00	5.291188498450853928e+00	4.343503735335512705e-01	1.134252176616553864e+00	6.622983961249951923e-01	1.716222461621848272e-02	1.122714840605209652e+01
6.414472361809044010e+00	1.978055559165416755e+00	1.698483779461074761e+00	5.264982753667460713e+00	4.050883821364654747e-01	1.055010398404265137e+00	6.201269269236457937e-01	1.890843081216920032e-02	1.104065623057049805e+01
6.540050251256280589e+00	1.977377998758532263e+00	1.687651210478175345e+00	5.238421540110207886e+00	3.768123548397440126e-01	9.789397679387626949e-01	5.801709951800360088e-01	2.082257482652117783e-02	1.086019644213197921e+01
6.665628140703516280e+00	1.976687681979174771e+00	1.676682326294551606e+00	5.211513123220583132e+00	3.495292340511185203e-01	9.060162809853192778e-01	5.423281509102452214e-01	2.281933949528466149e-02	1.068557613693627850e+01
6.791206030150752859e+00	1.975984630404181708e+00	1.665580787226996762e+00	5.184265816854462194e+00	3.232430141441001714e-01	8.362080658368891140e-01	5.064956953912225224e-01	2.481878264526928349e-02	1.051659679250312251e+01
6.916783919597988550e+00	1.975268865992273470e+00	1.654350273211818934e+00	5.156687978414865370e+00	2.979549067028046117e-01	7.694761076934238941e-01	4.725715615850099027e-01	2.674117313272641322e-02	1.035305086673292152e+01
7.042361809045225129e+00	1.974540411082487124e+00	1.642994481658647254e+00	5.128788004017067692e+00	2.736635083009570368e-01	7.057749589082296104e-01	4.404551829735161017e-01	2.849846370130550491e-02	1.019471501064220931e+01
7.167939698492460820e+00	1.973799288392581452e+00	1.631517125317445860e+00	5.100574323690257650e+00	2.503649695908894968e-01	6.450534314140348169e-01	4.100483204585073094e-01	2.998819842119786888e-02	1.004134565728491246e+01
7.293517587939697400e+00	1.973045521017417592e+00	1.619921930160533652e+00	5.072055396619864709e+00	2.280531645520764428e-01	5.872552680159985883e-01	3.812558172922567712e-01	3.109430644826600629e-02	9.892681404106413723e+00
7.419095477386933091e+00	1.972279132427316117e+00	1.608212633281384196e+00	5.043239706434527569e+00	2.067198588260331094e-01	5.323197896120646089e-01	3.539862537779063789e-01	3.169636034168408362e-02	9.748453734700914808e+00
7.544673366834169670e+00	1.971500146466387049e+00	1.596392980811910389e+00	5.014135756541564071e+00	1.863548761443641899e-01	4.801825157702825364e-01	3.281524768727231423e-01	3.168570282990192111e-02	9.608404455437133507e+00
7.670251256281405361e+00	1.970708587350836316e+00	1.584466725859900560e+00	4.984752065514658881e+00	1.669462619387300506e-01	4.307757564555135810e-01	3.036719849948032457e-01	3.098449692227121452e-02	9.472305879036712284e+00
7.795829145728641940e+00	1.969904479667247799e+00	1.572437626468219607e+00	4.955097162537350108e+00	1.484804433047475780e-01	3.840291730514909796e-01	2.804671552971994553e-01	2.956287476776424741e-02	9.339978915094018674e+00
7.921407035175877631e+00	1.969087848370841831e+00	1.560309443597327483e+00	4.925179582905771625e+00	1.309423845757792249e-01	3.398703071660696962e-01	2.584653092239068695e-01	2.744999903617675874e-02	9.211304874875871462e+00
8.046984924623114210e+00	1.968258718783707062e+00	1.548085939132623601e+00	4.895007863593952457e+00	1.143157378465352175e-01	2.982250760351167762e-01	2.375986218136137695e-01	2.473657906342538459e-02	9.086228536268974310e+00
8.172562814070349901e+00	1.967417116593010995e+00	1.535770873918061330e+00	4.864590538884828064e+00	9.858298786992873708e-02	2.590182336520451822e-01	2.178038902344287264e-01	2.156853825666806349e-02	8.964752179408970179e+00
8.298140703517587369e+00	1.966563067849189217e+00	1.523368005817422155e+00	4.833936136070006384e+00	8.372559083311277572e-02	2.221737970437525078e-01	1.990221865231771026e-01	1.813345336746716510e-02	8.846922237504125874e+00
8.423718592964823060e+00	1.965696598964102870e+00	1.510881087804585965e+00	4.803053171221140616e+00	6.972410659967523405e-02	1.876154373889106497e-01	1.811984275470650274e-01	1.464261166869292377e-02	8.732811441194172630e+00
8.549296482412058751e+00	1.964817736709182583e+00	1.498313866084064028e+00	4.771950145035633639e+00	5.655832408408249801e-02	1.552668359306722534e-01	1.642809009929215303e-01	1.131186614003665096e-02	8.622499674976593198e+00
8.674874371859294442e+00	1.963926508213545308e+00	1.485670078243016778e+00	4.740635538759271128e+00	4.420737950129758481e-02	1.250520048733498868e-01	1.482207891271356270e-01	8.343995465973206085e-03	8.516056294183588449e+00
8.800452261306531909e+00	1.963022940962086516e+00	1.472953451435904171e+00	4.709117810188189424e+00	3.264986730862652620e-02	9.689557367221902917e-02	1.329717318449080976e-01	5.914284096485162429e-03	8.413525659508417576e+00
8.926030150753767600e+00	1.962107062793553958e+00	1.460167700602867047e+00	4.677405389752466114e+00	2.186394372797008726e-02	7.072304132877187122e-02	1.184894671180711373e-01	4.159904884628692207e-03	8.314916510208329115e+00
9.051608040201003291e+00	1.961178901898596560e+00	1.447316526722868479e+00	4.645506676683462288e+00	1.182742280442275126e-02	4.646099549212125146e-02	1.047315805914239006e-01	3.172754443112675744e-03	8.220194858636007851e+00
9.177185929648238982e+00	1.960238486817792225e+00	1.434403615102572749e+00	4.613430035266890883e+00	2.517865021301591340e-03	2.403729934281278666e-02	9.165738720318272748e-02	2.994876932695917943e-03	8.129279565687250297e+00
9.302763819095476450e+00	1.959285846439655421e+00	1.421432633701866344e+00	4.581183791183438103e+00	-6.087341448094997325e-03	3.381247399861031424e-03	7.922795688829567529e-02	3.615578344622803753e-03	8.042039712509645000e+00
9.428341708542712141e+00	1.958321009998619688e+00	1.408407231496878964e+00	4.548776227938640560e+00	-1.401090671562652684e-02	-1.557630845280404304e-02	6.740628432485583355e-02	4.969707801690203229e-03	7.958293246392254439e+00
9.553919597989947832e+00	1.957344007073002379e+00	1.395331036881284792e+00	4.516215583383510257e+00	-2.127557219230398478e-02	-3.290286127686576495e-02	5.615759002386222498e-02	6.937199530183508871e-03	7.877806983422672715e+00
9.679497487437183523e+00	1.956354867582947632e+00	1.382207656106621885e+00	4.483510046327343623e+00	-2.790405040600282827e-02	-4.866417814312441747e-02	4.544972761203107392e-02	9.344616035426772660e-03	7.800298685115243380e+00
9.805075376884420990e+00	1.955353621788346929e+00	1.369040671762291828e+00	4.450667753243920721e+00	-3.391897134545598241e-02	-6.292425423054612277e-02	3.525366073859520499e-02	1.196989430896601425e-02	7.725442376266118849e+00
9.930653266331656681e+00	1.954340300286741661e+00	1.355833641295847158e+00	4.417696785072222632e+00	-3.934283501570893377e-02	-7.574529011747629936e-02	2.554396352001768455e-02	1.455160344943007104e-02	7.652878168491073829e+00
1.005623115577889237e+01	1.953314934011203707e+00	1.342590095574122122e+00	4.384605164112591602e+00	-4.419796985791084321e-02	-8.718769030450412849e-02	1.629929171467342508e-02	1.680369536456347707e-02	7.582227520614739369e+00
1.018180904522612984e+01	1.952277554228197376e+00	1.329313537485689034e+00	4.351400851019204374e+00	-4.850649665916512143e-02	-9.731008090213867645e-02	7.502768754446395919e-03	1.843600269172629078e-02	7.513114136617959460e+00
1.030738693467336553e+01	1.951228192535420014e+00	1.316007440585076793e+00	4.318091741889487523e+00	-5.229029755625105164e-02	-1.061693443235524476e-01	-8.577679076040463368e-04	1.917973640930509954e-02	7.445189701631882429e+00
1.043296482412060122e+01	1.950166880859625529e+00	1.302675247779123024e+00	4.284685665451071657e+00	-5.557098972037098628e-02	-1.138206687461760652e-01	-8.789708441977085382e-03	1.881613678725617758e-02	7.378162563968552412e+00
1.055854271356783691e+01	1.949093651454426146e+00	1.289320370055781373e+00	4.251190380346671738e+00	-5.836990329867404459e-02	-1.203176100491425704e-01	-1.629583731870189872e-02	1.720541786520581040e-02	7.311826469055566768e+00
1.068412060301507438e+01	1.948008536898077292e+00	1.275946185255642629e+00	4.217613572517202591e+00	-6.070806318210122260e-02	-1.257121638997260316e-01	-2.337474609131633130e-02	1.431238079316787468e-02	7.246085702290947061e+00
1.080969849246231007e+01	1.946911570091243382e+00	1.262556036886378852e+00	4.183962852683282385e+00	-6.260617416798489043e-02	-1.300548456539522557e-01	-3.002149361583232590e-02	1.022469478435037923e-02	7.180972641007485002e+00
1.093527638190954576e+01	1.945802784254744733e+00	1.249153232980265926e+00	4.150245753925164927e+00	-6.408460908967503200e-02	-1.333947757569673154e-01	-3.622849297336874774e-02	5.159974323744006761e-03	7.116653867663908173e+00
1.106085427135678145e+01	1.944682212927285825e+00	1.235741044994882021e+00	4.116469729361050156e+00	-6.516339949405434984e-02	-1.357797683792503762e-01	-4.198658198417852538e-02	-5.414905094366944836e-04	7.053421746916298751e+00
1.118643216080401892e+01	1.943549889963168908e+00	1.222322706757039690e+00	4.082642149923534802e+00	-6.586222846089991034e-02	-1.372564211062037853e-01	-4.728621383086550889e-02	-6.440118538800099039e-03	6.991669764706974100e+00
1.131201005025125461e+01	1.942405849529985185e+00	1.208901413449945172e+00	4.048770302233947405e+00	-6.620042517535293380e-02	-1.378702036108249152e-01	-5.211868838667627762e-02	-1.203630552878469026e-02	6.931851942512238907e+00
1.143758793969849030e+01	1.941250126106292440e+00	1.195480320643538930e+00	4.014861386574113844e+00	-6.619696088593408911e-02	-1.376655433807949247e-01	-5.647733560279356163e-02	-1.682285560935921701e-02	6.874429137845063487e+00
1.156316582914572599e+01	1.940082754479274918e+00	1.182062543367926377e+00	3.980922514955061331e+00	-6.587044590519794407e-02	-1.366859067400256755e-01	-6.035856143848768174e-02	-2.034516796471693909e-02	6.819807730753835173e+00
1.168874371859296346e+01	1.938903769742386762e+00	1.168651155229748939e+00	3.946960709282036017e+00	-6.523912733784090201e-02	-1.349738735971544867e-01	-6.376267516112350819e-02	-2.226135769549964991e-02	6.768278600462553918e+00
1.181432160804019915e+01	1.937713207292974804e+00	1.155249187571320002e+00	3.912982899615109478e+00	-6.432088725140433505e-02	-1.325712045654720284e-01	-6.669443416063723651e-02	-2.239297776388543548e-02	6.719965790738005929e+00
1.193989949748743484e+01	1.936511102829893805e+00	1.141859628672285520e+00	3.878995922524575590e+00	-6.313324103716040636e-02	-1.295188993254747511e-01	-6.916326730171533377e-02	-2.075704578263529859e-02	6.674794200579769132e+00
1.206547738693467231e+01	1.935297492351097048e+00	1.128485422993550591e+00	3.845006519540233647e+00	-6.169333574284381616e-02	-1.258572453374686151e-01	-7.118316776682379055e-02	-1.757210674295967695e-02	6.632483579294785159e+00
1.219105527638190800e+01	1.934072412151216502e+00	1.115129470463151362e+00	3.811021335693574041e+00	-6.001794819406475190e-02	-1.216258562520346753e-01	-7.277227798116002455e-02	-1.323505830882405060e-02	6.592572077571857925e+00
1.231663316582914369e+01	1.932835898819125875e+00	1.101794625803730776e+00	3.777046918151801158e+00	-5.812348275700512934e-02	-1.168636996055297250e-01	-7.395221880363363198e-02	-8.270783287355554583e-03	6.554467258321134082e+00
1.244221105527637938e+01	1.931587989235489689e+00	1.088483697901228675e+00	3.743089714942553492e+00	-5.602596863083265238e-02	-1.116091136212847140e-01	-7.474723907964184177e-02	-3.262069793840918601e-03	6.517517010953671530e+00
1.256778894472361685e+01	1.930328720570295031e+00	1.075199449214366387e+00	3.709156073768104189e+00	-5.374105659366559817e-02	-1.058998131605517756e-01	-7.518327690368055427e-02	1.228581260173641169e-03	6.481088678155041194e+00
1.269336683417085254e+01	1.929058130280373318e+00	1.061944595224472154e+00	3.675252240907751489e+00	-5.128401516038942620e-02	-9.977288507701186082e-02	-7.528702867333784965e-02	4.732032138271472996e-03	6.444643069640129340e+00
1.281894472361808823e+01	1.927776256106903174e+00	1.048721803925157348e+00	3.641384360207060578e+00	-4.866972614370779909e-02	-9.326477342211275667e-02	-7.508511578087198601e-02	6.928564959210588466e-03	6.407791369851639551e+00
1.294452261306532392e+01	1.926483136072901559e+00	1.035533695351331440e+00	3.607558472152536222e+00	-4.591267964105714278e-02	-8.641125512381640783e-02	-7.460342260725062735e-02	7.678877045715447672e-03	6.370326823250361592e+00
1.307010050251256139e+01	1.925178808480703330e+00	1.022382841147005506e+00	3.573780513030261563e+00	-4.302696849903196730e-02	-7.924740691744619481e-02	-7.386665567629861762e-02	7.027228746369721182e-03	6.332228360311562554e+00
1.319567839195979708e+01	1.923863311909422391e+00	1.009271764171312702e+00	3.540056314166986962e+00	-4.002628233338789698e-02	-7.180756444391794835e-02	-7.289814563078847454e-02	5.179189191785543017e-03	6.293638587031413323e+00
1.332125628140703277e+01	1.922536685212405061e+00	9.962029381421476648e-01	3.506391601252090151e+00	-3.692390120619141319e-02	-6.412527454792302239e-02	-7.171988475321668111e-02	2.460424914007066765e-03	6.254822589013319778e+00
1.344683417085426846e+01	1.921198967514667455e+00	9.831787873167997516e-01	3.472791993738801875e+00	-3.373268908199116012e-02	-5.623324190721517429e-02	-7.035276658237332725e-02	-7.349190893102292444e-04	6.216116131909379838e+00
1.357241206030150593e+01	1.919850198210321768e+00	9.702016862089393179e-01	3.439263004323036998e+00	-3.046508720176450968e-02	-4.816327120482413043e-02	-6.881697366864808485e-02	-3.997530219783940186e-03	6.177872026447277065e+00
1.369798994974874162e+01	1.918490416959989231e+00	9.572739593412855630e-01	3.405810038498138681e+00	-2.713310752666639111e-02	-3.994620611959378426e-02	-6.713244660451324342e-02	-6.950564741111663579e-03	6.140412089807528062e+00
1.382356783919597731e+01	1.917119663688202635e+00	9.443978810332752660e-01	3.372438394183806754e+00	-2.374832641314105278e-02	-3.161186645755956204e-02	-6.531936297765317256e-02	-9.286472196311927260e-03	6.103989910860618373e+00
1.394914572864321300e+01	1.915737978580796863e+00	9.315756752230298643e-01	3.339153261427465047e+00	-2.032187868667151287e-02	-2.318898477772329131e-02	-6.339855853433551403e-02	-1.079035985264665577e-02	6.068767133379914469e+00
1.407472361809045047e+01	1.914345402082287873e+00	9.188095153228964529e-01	3.305959722176263327e+00	-1.686445228331605317e-02	-1.470514388080149289e-02	-6.139183338962374281e-02	-1.134953435456570806e-02	6.034803675673140688e+00
1.420030150753768616e+01	1.912941974893239250e+00	9.061015241078383964e-01	3.272862750117937480e+00	-1.338628362622678106e-02	-6.186716528140866200e-03	-5.932210170411059136e-02	-1.095066139030602057e-02	6.002060485870229556e+00
1.432587939698492185e+01	1.911527737967621432e+00	8.934537736359212667e-01	3.239867210588673885e+00	-9.897153898652821108e-03	2.341191260428075651e-03	-5.721336165869728846e-02	-9.667191639072701334e-03	5.970412206256222376e+00
1.445145728643215932e+01	1.910102732510157386e+00	8.808682852001381569e-01	3.206977860546164294e+00	-6.406386365625762330e-03	1.085479201743614654e-02	-5.509048157929340161e-02	-7.640312092497323834e-03	5.939666490236478857e+00
1.457703517587939501e+01	1.908666999973659850e+00	8.683470293108117577e-01	3.174199348605982962e+00	-2.922844883781744799e-03	1.933166249041754978e-02	-5.297881572139505335e-02	-5.056765231386308942e-03	5.909586614544308780e+00
1.470261306532663070e+01	1.907220582056358138e+00	8.558919257077850506e-01	3.141536215139424826e+00	5.450662771622037531e-04	2.775078197496828533e-02	-5.090367798477897499e-02	-2.126540070919885964e-03	5.879914353099999325e+00
1.482819095477386639e+01	1.905763520699215841e+00	8.435048434016290120e-01	3.108992892430949784e+00	3.989401196614656038e-03	3.609256223326156449e-02	-4.888971268788248198e-02	9.372006960232182396e-04	5.850390707969810755e+00
1.495376884422110386e+01	1.904295858083237425e+00	8.311876007430653024e-01	3.076573704893350136e+00	7.402669565784753859e-03	4.433886803086221906e-02	-4.696020803191132409e-02	3.934408824771110265e-03	5.820772902109159652e+00
1.507934673366833955e+01	1.902817636626769726e+00	8.189419655198194592e-01	3.044282869338772901e+00	1.077783239126511861e-02	5.247302746375268750e-02	-4.513640005784174541e-02	6.689967930678169736e-03	5.790846899213216936e+00
1.520492462311557524e+01	1.901328898982792115e+00	8.067696550800957933e-01	3.012124495303734495e+00	1.410829610542446710e-02	6.047983140715251782e-02	-4.343681316364112616e-02	9.061134136794223720e-03	5.760435497852352427e+00
1.533050251256281094e+01	1.899829688036195563e+00	7.946723364818819579e-01	2.980102585426264827e+00	1.738790507631649690e-02	6.834552159647312719e-02	-4.187667828482195820e-02	1.094127330664709449e-02	5.729402631638957466e+00
1.545608040201004840e+01	1.898320046901061264e+00	7.826516266672756128e-01	2.948221035873313856e+00	2.061093253748857990e-02	7.605776704637680352e-02	-4.046746246713586737e-02	1.226086627617053483e-02	5.697654812834549887e+00
1.558165829145728409e+01	1.896800018917923936e+00	7.707090926610340453e-01	2.916483636816602498e+00	2.377206998611351360e-02	8.360562872336424478e-02	-3.921653462524562345e-02	1.298675168909830917e-02	5.665140664168891504e+00
1.570723618090451978e+01	1.895269647651031786e+00	7.588462517925462780e-01	2.884894072955061173e+00	2.686641512574427376e-02	9.097951260683538599e-02	-3.812698258822741493e-02	1.312032668905190914e-02	5.631849244232043361e+00
1.583281407035175548e+01	1.893728976885597826e+00	7.470645719404276353e-01	2.853455924082054285e+00	2.988945845718347580e-02	9.817111149881671550e-02	-3.719758679115501426e-02	1.269503694529407374e-02	5.597807493018218672e+00
