# q (inverse Angstrom) 1s2 2s2 2p6 3s2 3p6 3d10 4s2 4p1 total
1.000000000000000021e-02	1.994813612975938399e+00	1.997105353335165034e+00	5.993333707623311746e+00	1.998365965100846964e+00	5.995115670041664124e+00	9.991195704737325656e+00	1.998284144644899563e+00	9.989962756926935583e-01	3.096721043415184482e+01
1.355778894472361717e-01	1.994808671804744860e+00	1.997016158157236987e+00	5.993123311685099708e+00	1.997579977674958984e+00	5.992533699902248046e+00	9.984968256801559860e+00	1.987023909942401856e+00	9.881618180408481278e-01	3.093521580400909343e+01
2.611557788944723346e-01	1.994795175041681246e+00	1.996773095120352837e+00	5.992549959827205619e+00	1.995439505562520477e+00	5.985503190805396834e+00	9.968026465579011841e+00	1.956674692475289801e+00	9.592966003750921233e-01	3.084905868478655222e+01
3.867336683417085252e-01	1.994773133776920560e+00	1.996376225747226174e+00	5.991613786620979099e+00	1.991948792307523419e+00	5.974040698401403837e+00	9.940451855161118289e+00	1.908154528053423338e+00	9.141578320631364996e-01	3.071151685213173010e+01
5.123115577889446604e-01	1.994742548670453974e+00	1.995825646708825563e+00	5.990315000595517247e+00	1.987114749263054314e+00	5.958173169554994431e+00	9.902376454706583786e+00	1.842901533105468115e+00	8.553775883389835855e-01	3.052682669094387791e+01
6.378894472361807955e-01	1.994703420390013582e+00	1.995121492033760546e+00	5.988653890821336923e+00	1.980946931289574442e+00	5.937937820785688992e+00	9.853981241391990054e+00	1.762792026905205311e+00	7.861691702209996357e-01	3.030030599383857393e+01
7.634673366834170416e-01	1.994655749747761497e+00	1.994263933075992812e+00	5.986630826864924870e+00	1.973457502261621865e+00	5.913381968199605154e+00	9.795494026898772688e+00	1.670038105166911535e+00	7.100001202415923141e-01	3.003792223245718063e+01
8.890452261306531767e-01	1.994599537721102100e+00	1.993253178440351325e+00	5.984246258632193616e+00	1.964661191277433439e+00	5.884562812172610791e+00	9.727186837418351217e+00	1.567073663874214429e+00	6.302830002371938578e-01	2.974586647977345422e+01
1.014623115577889312e+00	1.994534785458000892e+00	1.992089473887572959e+00	5.981500716165215614e+00	1.954575239831105815e+00	5.851547178450587694e+00	9.649372844600769383e+00	1.456438141493922256e+00	5.501228720040280962e-01	2.943018125189120582e+01
1.140201005025125447e+00	1.994461494278752633e+00	1.990773102221536472e+00	5.978394809400029430e+00	1.943219340251616689e+00	5.814411217634427587e+00	9.562402912923424481e+00	1.340666463269412301e+00	4.721427401896763354e-01	2.909647208016887276e+01
1.265778894472361582e+00	1.994379665676654589e+00	1.989304383159287370e+00	5.974929227887299632e+00	1.930615565760535057e+00	5.773240065311445512e+00	9.466661834784327212e+00	1.222192068060234948e+00	3.983907991786893033e-01	2.874971360981847113e+01
1.391356783919597717e+00	1.994289301318274754e+00	1.987683673184124311e+00	5.971104740476484984e+00	1.916788292545346772e+00	5.728127465364318383e+00	9.362564328116180334e+00	1.103267798880811057e+00	3.303202342622464371e-01	2.839414583414778193e+01
1.516934673366834074e+00	1.994190403043543114e+00	1.985911365381885396e+00	5.966922194963913739e+00	1.901764114287199270e+00	5.679175359229558850e+00	9.250550872486481779e+00	9.859071823464838902e-01	2.688250827438484203e-01	2.803324657448291291e+01
1.642512562814070209e+00	1.994082972865756087e+00	1.983987889260600657e+00	5.962382517705106189e+00	1.885571749620180482e+00	5.626493444087434348e+00	9.131083458610696368e+00	8.718465065872121889e-01	2.143136285073158065e-01	2.766976216724430060e+01
1.768090452261306345e+00	1.993967012971535446e+00	1.981913710553635077e+00	5.957486713191672223e+00	1.868241943033665864e+00	5.570198703142381191e+00	9.004641323162038802e+00	7.625263487381892524e-01	1.668022379302907254e-01	2.730577799272341011e+01
1.893668341708542480e+00	1.993842525720757042e+00	1.979689331006495356e+00	5.952235863593132947e+00	1.849807359759580994e+00	5.510414911296050988e+00	8.871716735982106528e+00	6.590899251571420425e-01	1.260156343088916220e-01	2.694281228682416085e+01
2.019246231155778393e+00	1.993709513646458653e+00	1.977315288147446282e+00	5.946631128264028732e+00	1.830302475212464142e+00	5.447272119623580267e+00	8.732810900597577586e+00	5.623948757985047786e-01	9.148309278576841064e-02	2.658191939407582893e+01
2.144824120603014528e+00	1.993567979454734740e+00	1.974792155042123465e+00	5.940673743216717817e+00	1.809763459571800848e+00	5.380906122137063541e+00	8.588430021671358716e+00	4.730348151367240184e-01	6.262331026219718211e-02	2.622379160649272123e+01
2.270402010050250663e+00	1.993417926024616538e+00	1.972120540032325176e+00	5.934365020560262494e+00	1.788228058113191743e+00	5.311457908359103364e+00	8.439081585009345687e+00	3.913671056861953712e-01	3.881357565285985939e-02	2.586885171943790240e+01
2.395979899497486798e+00	1.993259356407943939e+00	1.969301086459174011e+00	5.927706347905862927e+00	1.765735467907423084e+00	5.239073105234298922e+00	8.285270887341921409e+00	3.175437319623510279e-01	1.944128528554200930e-02	2.551733126850451683e+01
2.521557788944722933e+00	1.993092273829223160e+00	1.966334472370866226e+00	5.920699187739291602e+00	1.742326211514484857e+00	5.163901411878863534e+00	8.127497844611744071e+00	2.515427613088052627e-01	3.937777676623771712e-03	2.516933194092989723e+01
2.647135678391959068e+00	1.992916681685481750e+00	1.963221410215223228e+00	5.913345076760818664e+00	1.718042008303021007e+00	5.086096030609946972e+00	7.966254099198970096e+00	1.931985679786236143e-01	-8.204094522252545346e-03	2.482486978022983237e+01
2.772713567839195203e+00	1.992732583546107383e+00	1.959962646517273033e+00	5.905645625193154835e+00	1.692925644024737108e+00	5.005813097608487361e+00	7.802020438630981936e+00	1.422296771012997452e-01	-1.742617738349401882e-02	2.448390353523854657e+01
2.898291457286431339e+00	1.992539983152684435e+00	1.956558961542107289e+00	5.897602516057927069e+00	1.667020839268027688e+00	4.923211116454984548e+00	7.635264531038319369e+00	9.826368398026157081e-02	-2.411170737813179976e-02	2.414634992411617986e+01
3.023869346733667918e+00	1.992338884418815903e+00	1.953011168943259213e+00	5.889217504421272231e+00	1.640372117405720198e+00	4.838450397638776046e+00	7.466438976068112687e+00	6.085917218555025182e-02	-2.859852643550653273e-02	2.381208969464600145e+01
3.149447236180904053e+00	1.992129291429943772e+00	1.949320115396869557e+00	5.880492416609109263e+00	1.613024672638526669e+00	4.751692506981155084e+00	7.295979664241816209e+00	2.952486554346436462e-02	-3.119453549331062045e-02	2.348096899734757770e+01
3.275025125628140188e+00	1.991911208443155390e+00	1.945486680221903519e+00	5.871429149392695557e+00	1.585024238718817591e+00	4.663099725733616197e+00	7.124304432896938266e+00	3.736402448323370394e-03	-3.219134707096159287e-02	2.315280049078448599e+01
3.400603015075376323e+00	1.991684639886984298e+00	1.941511774986707239e+00	5.862029669145109700e+00	1.556416958918937166e+00	4.572834524917769095e+00	6.951812002898515530e+00	-1.704886442671876834e-02	-3.187305913050525463e-02	2.282736764719680167e+01
3.526180904522612458e+00	1.991449590361203947e+00	1.937396343102182783e+00	5.852296010969274320e+00	1.527249257784705216e+00	4.481059056265801033e+00	6.778881177231422583e+00	-3.337872720803439219e-02	-3.051859989883213761e-02	2.250443410860772175e+01
3.651758793969848593e+00	1.991206064636609430e+00	1.933141359401887804e+00	5.842230277798210913e+00	1.497567715188383053e+00	4.387934661902916034e+00	6.605870280351975765e+00	-4.579446696942017503e-02	-2.839778450155259343e-02	2.218375810780900892e+01
3.777336683417084728e+00	1.990954067654796322e+00	1.928747829709363648e+00	5.831834639468177706e+00	1.467418943166433953e+00	4.293621404688604315e+00	6.433116815730363314e+00	-5.482065707306578439e-02	-2.576265484909339570e-02	2.186511038849558020e+01
