# q (inverse Angstrom) 1s2 2s2 2p6 3s2 3p6 total
3.400603015075376323e+00	1.986930659880370875e+00	1.810327126788821017e+00	5.506060558227668267e+00	6.116304719849026128e-01	1.268358722882076295e+00	1.118330753976383996e+01
3.526180904522612458e+00	1.986210738332304437e+00	1.796965864102598953e+00	5.471365225606768412e+00	5.566372465506861378e-01	1.125467098347501693e+00	1.093664617293985941e+01
3.651758793969848593e+00	1.985465151070400891e+00	1.783231306320103515e+00	5.435702066246377306e+00	5.041111366108630421e-01	9.922184412319222657e-01	1.070072810147966713e+01
3.777336683417084728e+00	1.984693944465845572e+00	1.769134202642352438e+00	5.399098870159857455e+00	4.541394875095843275e-01	8.684456372868043506e-01	1.047551214206444392e+01
3.902914572864320863e+00	1.983897166444871241e+00	1.754685495212563007e+00	5.361583883476629175e+00	4.067849142868950052e-01	7.539282757505362254e-01	1.026087973517149443e+01
4.028492462311556999e+00	1.983074866481909559e+00	1.739896303398597910e+00	5.323185765368768863e+00	3.620870389378170184e-01	6.484036497289281664e-01	1.005664762391602096e+01
4.154070351758793578e+00	1.982227095592531407e+00	1.724777908019194728e+00	5.283933545009990240e+00	3.200642770013625293e-01	5.515761884465760767e-01	9.862579014069655869e+00
4.279648241206029269e+00	1.981353906326175585e+00	1.709341735548288277e+00	5.243856578667559276e+00	2.807156385329875325e-01	4.631253317601287112e-01	9.678393190835139492e+00
4.405226130653265848e+00	1.980455352758668131e+00	1.693599342331136404e+00	5.202984507024770444e+00	2.440225152471044989e-01	3.827119193613400805e-01	9.503773636723018114e+00
4.530804020100501539e+00	1.979531490484535583e+00	1.677562398845212632e+00	5.161347212828467867e+00	2.099504319829354759e-01	3.099832200490178491e-01	9.338374754190169824e+00
4.656381909547738118e+00	1.978582376609113957e+00	1.661242674038024392e+00	5.118974778952682492e+00	1.784507464333325855e-01	2.445767695470661418e-01	9.181827345580218847e+00
4.781959798994973809e+00	1.977608069740451002e+00	1.644652019773114704e+00	5.075897446965740301e+00	1.494622861226680977e-01	1.861232175365133967e-01	9.033743040138487501e+00
4.907537688442210388e+00	1.976608629981013721e+00	1.627802355414526669e+00	5.032145576284399624e+00	1.229129158221709817e-01	1.342484046156145749e-01	8.893717882117726958e+00
5.033115577889446079e+00	1.975584118919191612e+00	1.610705652578960922e+00	4.987749603994442893e+00	9.872103189958500447e-02	8.857489668352000467e-02	8.761335304075700492e+00
5.158693467336682659e+00	1.974534599620607622e+00	1.593373920083746675e+00	4.942740005412997739e+00	7.679698251713787394e-02	4.872319717237900971e-02	8.636168704806868490e+00
5.284271356783918350e+00	1.973460136619231253e+00	1.575819189117567687e+00	4.897147255463484505e+00	5.704441416764097217e-02	1.431283697920259119e-02	8.517783832347127770e+00
5.409849246231154929e+00	1.972360795908302045e+00	1.558053498659661695e+00	4.851001790929639235e+00	3.936154586440757802e-02	-1.503649059546907640e-02	8.405741140766542330e+00
5.535427135678390620e+00	1.971236644931062765e+00	1.540088881171943758e+00	4.804333973650551926e+00	2.364237250117179334e-02	-3.970362440178028945e-02	8.299598247852950195e+00
5.661005025125627199e+00	1.970087752571304973e+00	1.521937348587180994e+00	4.757174054714019995e+00	9.777798621516804040e-03	-6.006438145162624337e-02	8.198912573042397511e+00
5.786582914572862890e+00	1.968914189143729843e+00	1.503610878615021296e+00	4.709552139700948992e+00	-2.343296755199801053e-03	-7.648972544820295538e-02	8.103244185256297527e+00
5.912160804020099469e+00	1.967716026384126904e+00	1.485121401386279461e+00	4.661498155028843016e+00	-1.283306434955520416e-02	-8.934367572138798841e-02	8.012158842728306141e+00
6.037738693467336049e+00	1.966493337439369604e+00	1.466480786454522622e+00	4.613041815437822102e+00	-2.180375872098058374e-02	-9.898101567164009629e-02	7.925231164939091855e+00
6.163316582914571740e+00	1.965246196857241001e+00	1.447700830172562680e+00	4.564212592657999501e+00	-2.936688369818485356e-02	-1.057448929110455377e-01	7.842047843078574054e+00
6.288894472361808319e+00	1.963974680576074938e+00	1.428793243460062978e+00	4.515039685292467020e+00	-3.563241095219324417e-02	-1.099644265786135638e-01	7.762210771797798614e+00
6.414472361809044010e+00	1.962678865914231796e+00	1.409769639977038969e+00	4.465551989945701905e+00	-4.070807356943979133e-02	-1.119524498518444516e-01	7.685339972415688337e+00
6.540050251256280589e+00	1.961358831559401050e+00	1.390641524716620392e+00	4.415778073622720790e+00	-4.469873617828410556e-02	-1.120035170754707932e-01	7.611076176644987257e+00
6.665628140703516280e+00	1.960014657557739515e+00	1.371420283029020748e+00	4.365746147420059842e+00	-4.770584253387154944e-02	-1.103922952075334224e-01	7.539082950265415306e+00
6.791206030150752859e+00	1.958646425302841942e+00	1.352117170087273168e+00	4.315484041525410319e+00	-4.982694051757240172e-02	-1.073724389110448790e-01	7.469048257486908149e+00
6.916783919597988550e+00	1.957254217524551310e+00	1.332743300803895581e+00	4.265019181538663773e+00	-5.115528333580243031e-02	-1.031760186395247053e-01	7.400685397891782813e+00
7.042361809045225129e+00	1.955838118277613447e+00	1.313309640206293372e+00	4.214378566123174075e+00	-5.177950441215019989e-02	-9.801353327142775518e-02	7.333733286923503236e+00
7.167939698492460820e+00	1.954398212930168466e+00	1.293826994277369247e+00	4.163588745992228723e+00	-5.178336217574987244e-02	-9.207449590377626836e-02	7.267956095120240434e+00
7.293517587939697400e+00	1.952934588152097195e+00	1.274306001266488853e+00	4.112675804232032384e+00	-5.124554978179914760e-02	-8.552853680825210636e-02	7.203142307060566907e+00
7.419095477386933091e+00	1.951447331903210181e+00	1.254757123474688152e+00	4.061665337959050603e+00	-5.023956387372921495e-02	-7.852692536242171506e-02	7.139103304100798297e+00
7.544673366834169670e+00	1.949936533421293694e+00	1.235190639516746902e+00	4.010582441306159929e+00	-4.883362590840789608e-02	-7.120437725003139762e-02	7.075671611085761370e+00
7.670251256281405361e+00	1.948402283210009633e+00	1.215616637061558647e+00	3.959451689728910040e+00	-4.709064938402050815e-02	-6.368098829887755552e-02	7.012698972317580548e+00
7.795829145728641940e+00	1.946844673026652428e+00	1.196045006051054793e+00	3.908297125620162404e+00	-4.506824656544917290e-02	-5.606412507628416586e-02	6.950054433056135572e+00
7.921407035175877631e+00	1.945263795869769607e+00	1.176485432396808140e+00	3.857142245218572629e+00	-4.281876898216357280e-02	-4.845010663674668983e-02	6.887622597866240426e+00
8.046984924623114210e+00	1.943659745966645591e+00	1.156947392152370302e+00	3.806009986793655653e+00	-4.038937702348908976e-02	-4.092553198801029274e-02	6.825302215901171365e+00
8.172562814070349901e+00	1.942032618760650475e+00	1.137440146158356979e+00	3.754922720087744192e+00	-3.782213528005318876e-02	-3.356814276080404696e-02	6.763005206965894800e+00
8.298140703517587369e+00	1.940382510898464474e+00	1.117972735156295361e+00	3.703902236992772767e+00	-3.515413174974071214e-02	-2.644715766477968161e-02	6.700656193633012236e+00
8.423718592964823060e+00	1.938709520217169580e+00	1.098553975366321378e+00	3.652969743437712857e+00	-3.241762049130222229e-02	-1.962307081748883297e-02	6.638192547712412406e+00
8.549296482412058751e+00	1.937013745731222203e+00	1.079192454522906797e+00	3.602145852460457043e+00	-2.964018861064309646e-02	-1.314696525174231974e-02	6.575564898852200635e+00
8.674874371859294442e+00	1.935295287619301474e+00	1.059896528361957913e+00	3.551450578436181171e+00	-2.684494945323545254e-02	-7.059450542267011776e-03	6.512737994421938126e+00
8.800452261306531909e+00	1.933554247211044297e+00	1.040674317551835149e+00	3.500903332432503401e+00	-2.405076442403273826e-02	-1.389383991278566070e-03	6.449691748780071343e+00
8.926030150753767600e+00	1.931790726973660943e+00	1.021533705060085451e+00	3.450522918660314353e+00	-2.127249587464724589e-02	3.847427244679591744e-03	6.386422282064094347e+00
9.051608040201003291e+00	1.930004830498446067e+00	1.002482333946995707e+00	3.400327531987764385e+00	-1.852129294674749460e-02	8.649325148825775730e-03	6.322942728635284837e+00
9.177185929648238982e+00	1.928196662487173585e+00	9.835276055764240466e-01	3.350334756483733578e+00	-1.580491115751087375e-02	1.302948358055456765e-02	6.259283596970375285e+00
9.302763819095476450e+00	1.926366328738392308e+00	9.646766782337645729e-01	3.300561564956032701e+00	-1.312806493258466926e-02	1.701598112117752581e-02	6.195492488116783214e+00
9.428341708542712141e+00	1.924513936133620984e+00	9.459364661403594221e-01	3.251024319448708066e+00	-1.049281036321621750e-02	2.065111722317826762e-02	6.131633028582650802e+00
9.553919597989947832e+00	1.922639592623435867e+00	9.273136388531615371e-01	3.201738772661993249e+00	-7.898953359283070533e-03	2.398989209242683232e-02	6.067782942871734697e+00
9.679497487437183523e+00	1.920743407213474807e+00	9.088146210380111389e-01	3.152720070257867935e+00	-5.344476289002471174e-03	2.709765298572411329e-02	6.004031275206076934e+00
9.805075376884420990e+00	1.918825489950339636e+00	8.904455926044632097e-01	3.103982754013611789e+00	-2.825974347491995876e-03	3.004699897112992832e-02	5.940474861192052813e+00
9.930653266331656681e+00	1.916885951907413510e+00	8.722124891897594656e-01	3.055540765785350388e+00	-3.390914752817344568e-04	3.291412287342222742e-02	5.877214238280664027e+00
1.005623115577889237e+01	1.914924905170592551e+00	8.541210029792045688e-01	3.007407452243296309e+00	2.121055184842512552e-03	3.577484244876678182e-02	5.814349258026702216e+00
1.018180904522612984e+01	1.912942462823932432e+00	8.361765838499419790e-01	2.959595570340207260e+00	4.559473440523860097e-03	3.870062264766897103e-02	5.751974713102273817e+00
1.030738693467336553e+01	1.910938738935218373e+00	8.183844408248851510e-01	2.912117293474478785e+00	6.980927357509999522e-03	4.175490902206462768e-02	5.690176309614157546e+00
1.043296482412060122e+01	1.908913848541456959e+00	8.007495438233704910e-01	2.864984218309310382e+00	9.389610956948266779e-03	4.499007429429766058e-02	5.629027295925383534e+00
1.055854271356783691e+01	1.906867907634294479e+00	7.832766256949422745e-01	2.818207372209488248e+00	1.178887161863600118e-02	4.844522580597789702e-02	5.568586002963338721e+00
1.068412060301507438e+01	1.904801033145366640e+00	7.659701845225669326e-01	2.771797221257489063e+00	1.418098814292415542e-02	5.214503604580559420e-02	5.508894463114152984e+00
1.080969849246231007e+01	1.902713342931581231e+00	7.488344861814950626e-01	2.725763678810915636e+00	1.656700582134417246e-02	5.609965151369798037e-02	5.449978165259033780e+00
1.093527638190954576e+01	1.900604955760336834e+00	7.318735671399404508e-01	2.680116114563559915e+00	1.894662825280451698e-02	6.030562021031453390e-02	5.391846885926955935e+00
1.106085427135678145e+01	1.898475991294681142e+00	7.150912374877428368e-01	2.634863364072854264e+00	2.131816324374000496e-02	6.474767017303278971e-02	5.334496426272052005e+00
1.118643216080401892e+01	1.896326570078413321e+00	6.984910841792005831e-01	2.590013738716923530e+00	2.367851814443190650e-02	6.940108526915207687e-02	5.277910996388120779e+00
1.131201005025125461e+01	1.894156813521129523e+00	6.820764744763102572e-01	2.545575036044986472e+00	2.602323854800568312e-02	7.423437156744829013e-02	5.222065934157880562e+00
1.143758793969849030e+01	1.891966843883222227e+00	6.658505595787316267e-01	2.501554550485468376e+00	2.834658349654374868e-02	7.921189489648586268e-02	5.166930432340451240e+00
1.156316582914572599e+01	1.889756784260827382e+00	6.498162784269169157e-01	2.457959084376823533e+00	3.064163021078562463e-02	8.429619859248323188e-02	5.112469975867837135e+00
1.168874371859296346e+01	1.887526758570728935e+00	6.339763616649669586e-01	2.414794959286786113e+00	3.290040182479497810e-02	8.944977484339215745e-02	5.058648256190669379e+00
1.181432160804019915e+01	1.885276891535223598e+00	6.183333357499495309e-01	2.372068027586493155e+00	3.511401254131502059e-02	9.463615325792075483e-02	5.005428420670900991e+00
1.193989949748743484e+01	1.883007308666944768e+00	6.028895271945935441e-01	2.329783684246726772e+00	3.727282585835561129e-02	9.982027281850150424e-02	4.952773618785122345e+00
1.206547738693467231e+01	1.880718136253652917e+00	5.876470669304911798e-01	2.287946878824352215e+00	3.936662285992655053e-02	1.049682036423211645e-01	4.900646908510744026e+00
1.219105527638190800e+01	1.878409501342993781e+00	5.726078947791590767e-01	2.246562127607886872e+00	4.138477882052892659e-02	1.100463696355888227e-01	4.849010672186157223e+00
1.231663316582914369e+01	1.876081531727227691e+00	5.577737640185638224e-01	2.205633525892024327e+00	4.331644737324664984e-02	1.150204820027866115e-01	4.797825751013848894e+00
1.244221105527637938e+01	1.873734355927932249e+00	5.431462460329893327e-01	2.165164760351890649e+00	4.515075210580082182e-02	1.198544208866928612e-01	4.747050535305305630e+00
1.256778894472361685e+01	1.871368103180685249e+00	5.287267350343993755e-01	2.125159121488722214e+00	4.687698560335613190e-02	1.245092972099645368e-01	4.696640242517128527e+00
1.269336683417085254e+01	1.868982903419723396e+00	5.145164528437579099e-01	2.085619516119663341e+00	4.848481563785114745e-02	1.289428925509877588e-01	4.646546580571984109e+00
1.281894472361808823e+01	1.866578887262589248e+00	5.005164537210765596e-01	2.046548479885347049e+00	4.996449745764294792e-02	1.331096185357955319e-01	4.596717936862450671e+00
1.294452261306532392e+01	1.864156185994760628e+00	4.867276292332990417e-01	2.007948189749968027e+00	5.130709005649836119e-02	1.369610677361673690e-01	4.547100162770694176e+00
1.307010050251256139e+01	1.861714931554271590e+00	4.731507131494606666e-01	1.969820476469547055e+00	5.250467303382361228e-02	1.404471549778199824e-01	4.497637949184922768e+00
1.319567839195979708e+01	1.859255256516326726e+00	4.597862863529214583e-01	1.932166837005152571e+00	5.355055935605772949e-02	1.435177800755808308e-01	4.448276719306039517e+00
1.332125628140703277e+01	1.856777294077907481e+00	4.466347817608306570e-01	1.894988446858880682e+00	5.443949815276787063e-02	1.461248873650476954e-01	4.398964908215434733e+00
1.344683417085426846e+01	1.854281178042379796e+00	4.336964892413506245e-01	1.858286172311457873e+00	5.516786077594988680e-02	1.482247586921439098e-01	4.349656459063282021e+00
1.357241206030150593e+01	1.851767042804101537e+00	4.209715605195472055e-01	1.822060582541386031e+00	5.573380283382753375e-02	1.497803569402127721e-01	4.300313345639075635e+00
1.369798994974874162e+01	1.849235023333035688e+00	4.084600140632403953e-01	1.786311961606626530e+00	5.613739485758131864e-02	1.507635365720955412e-01	4.250907930432579640e+00
1.382356783919597731e+01	1.846685255159368211e+00	3.961617399404940842e-01	1.751040320270862205e+00	5.638071470188659590e-02	1.511569539866603196e-01	4.201424984059271672e+00
1.394914572864321300e+01	1.844117874358136566e+00	3.840765046408273209e-01	1.716245407657476019e+00	5.646789570265241254e-02	1.509555403249018823e-01	4.151863222683994437e+00
1.407472361809045047e+01	1.841533017533872663e+00	3.722039558526212266e-01	1.681926722715410438e+00	5.640512596061957734e-02	1.501674385208054130e-01	4.102236260583329575e+00
1.420030150753768616e+01	1.838930821805258464e+00	3.605436271896043654e-01	1.648083525482161305e+00	5.620059579599601812e-02	1.488143504303151843e-01	4.052572920703335413e+00
1.432587939698492185e+01	1.836311424789802027e+00	3.490949428596930582e-01	1.614714848130183178e+00	5.586439231201712624e-02	1.469312845086179764e-01	4.002916892600313581e+00
1.445145728643215932e+01	1.833674964588533296e+00	3.378572222698812966e-01	1.581819505784048063e+00	5.540834198751165562e-02	1.445657359446438639e-01	3.953325770574618314e+00
1.457703517587939501e+01	1.831021579770724106e+00	3.268296845612672086e-01	1.549396107096724595e+00	5.484580416387439816e-02	1.417763663062389101e-01	3.903869541898829176e+00
1.470261306532663070e+01	1.828351409358633939e+00	3.160114530687151979e-01	1.517443064574360401e+00	5.419142008515916153e-02	1.386312763467484332e-01	3.854628623433616674e+00
1.482819095477386639e+01	1.825664592812286102e+00	3.054015597000499516e-01	1.485958604639975755e+00	5.346082369619915842e-02	1.352059823459804966e-01	3.805691563194491867e+00
1.495376884422110386e+01	1.822961270014273438e+00	2.949989492300850724e-01	1.454940777427461640e+00	5.267032163377577403e-02	1.315812128326389607e-01	3.757152531138234774e+00
1.507934673366833955e+01	1.820241581254601115e+00	2.848024835051801151e-01	1.424387466298264293e+00	5.183655072020724314e-02	1.278406393136299890e-01	3.709108721091882721e+00
1.520492462311557524e+01	1.817505667215562726e+00	2.748109455544147650e-01	1.394296397074096694e+00	5.097612177705914543e-02	1.240686430963652831e-01	3.661657774717498537e+00
1.533050251256281094e+01	1.814753668956658572e+00	2.650230436038633064e-01	1.364665146979978871e+00	5.010525873561554044e-02	1.203482024603542283e-01	3.614895320736470463e+00
1.545608040201004840e+01	1.811985727899555254e+00	2.554374149908290592e-01	1.335491153292832189e+00	4.923944186908107978e-02	1.167589627420059367e-01	3.568912700794303561e+00
1.558165829145728409e+01	1.809201985813088109e+00	2.460526299752816282e-01	1.306771721691765142e+00	4.839306356393994341e-02	1.133755288780100567e-01	3.523794929922084762e+00
1.570723618090451978e+01	1.806402584798312283e+00	2.368671954461083751e-01	1.278504034307084591e+00	4.757910444811274536e-02	1.102659979585509514e-01	3.479618916958168828e+00
1.583281407035175548e+01	1.803587667273601092e+00	2.278795585201604246e-01	1.250685157465938779e+00	4.680883696701407248e-02	1.074907302918200053e-01	3.436451950518534471e+00
1.595839195979899294e+01	1.800757375959799234e+00	2.190881100324257869e-01	1.223312049133347346e+00	4.609156270616479589e-02	1.051013427114732002e-01	3.394350440543210556e+00
1.608396984924623041e+01	1.797911853865424181e+00	2.104911879160170640e-01	1.196381566048207112e+00	4.543438895150989087e-02	1.031398980788831854e-01	3.353358894860041683e+00
1.620954773869346610e+01	1.795051244271930413e+00	2.020870804709941071e-01	1.169890470554657780e+00	4.484204919303899639e-02	1.016382602876906016e-01	3.313509104778312064e+00
1.633512562814070179e+01	1.792175690719026937e+00	1.938740295213814691e-01	1.143835437129988808e+00	4.431677153472011327e-02	1.006175842769579110e-01	3.274819513182075426e+00
1.646070351758793748e+01	1.789285336990058095e+00	1.858502334600561634e-01	1.118213058611015720e+00	4.385819827875935689e-02	1.000879150128790723e-01	3.237294742352768484e+00
1.658628140703517673e+01	1.786380327097446319e+00	1.780138501814937657e-01	1.093019852121587476e+00	4.346335929425074879e-02	1.000478773341216682e-01	3.200925266028900484e+00
1.671185929648241242e+01	1.783460805268199945e+00	1.703629999026644304e-01	1.068252264704599996e+00	4.312670113634067826e-02	1.004844490704342036e-01	3.165687220082239239e+00
1.683743718592964811e+01	1.780526915929488307e+00	1.628957678726535296e-01	1.043906678662558152e+00	4.284017322028334240e-02	1.013728219155616006e-01	3.131542357600544779e+00
1.696301507537688380e+01	1.777578803694287224e+00	1.556102069718682812e-01	1.019979416611395573e+00	4.259337163905314166e-02	1.026763670124776623e-01	3.098438165929081389e+00
1.708859296482411949e+01	1.774616613347092642e+00	1.485043402019489422e-01	9.964667462528697950e-01	4.237374040778863621e-02	1.043467338279810835e-01	3.066308174037681411e+00
1.721417085427135518e+01	1.771640489829712006e+00	1.415761630677641048e-01	9.733648848714544499e-01	4.216682899263155676e-02	1.063241203505130850e-01	3.035072487112074668e+00
1.733974874371859087e+01	1.768650578227125569e+00	1.348236458531049675e-01	9.506700035622085432e-01	4.195660391415369228e-02	1.085377587251155074e-01	3.004638590281707877e+00
1.746532663316582656e+01	1.765647023753430744e+00	1.282447357919259956e-01	9.283782311966394252e-01	4.172581099794345216e-02	1.109066621819580212e-01	2.974902463921897944e+00
1.759090452261306581e+01	1.762629971737860402e+00	1.218373591371907233e-01	9.064856581340670072e-01	4.145638348365262432e-02	1.133406759640985251e-01	2.945750048456869052e+00
1.771648241206030150e+01	1.759599567610886428e+00	1.155994231295861402e-01	8.849883396864833829e-01	4.112988972198779875e-02	1.157418668567529313e-01	2.917059087005696494e+00
1.784206030150753719e+01	1.756555956890402115e+00	1.095288178685511760e-01	8.638822993453053600e-01	4.072801262647024467e-02	1.180062733023063970e-01	2.888701360033035126e+00
1.796763819095477288e+01	1.753499285167992028e+00	1.036234180882449618e-01	8.431635317788537254e-01	4.023305145853605519e-02	1.200260217979192828e-01	2.860545308291545741e+00
1.809321608040200857e+01	1.750429698095287367e+00	9.788108484123354824e-02	8.228280056097220241e-01	3.962843497934349229e-02	1.216917964156392917e-01	2.832459019941226064e+00
1.821879396984924426e+01	1.747347341370408147e+00	9.229966709282164117e-02	8.028716659815494650e-01	3.889923357852181907e-02	1.228956280427405956e-01	2.804313536066041390e+00
1.834437185929647995e+01	1.744252360724498407e+00	8.687700322908487038e-02	7.832904369249866772e-01	3.803265677468944256e-02	1.235339494403411564e-01	2.775986407093600672e+00
1.846994974874371920e+01	1.741144901908347586e+00	8.161092248177463648e-02	7.640802235329067216e-01	3.701852156292674556e-02	1.235108424506330821e-01	2.747365411936589119e+00
1.859552763819095489e+01	1.738025110679110252e+00	7.649924627336752991e-02	7.452369139551241473e-01	3.584967654640194845e-02	1.227413854827522494e-01	2.718352332936756266e+00
1.872110552763819058e+01	1.734893132787116432e+00	7.153978948561612317e-02	7.267563812230524167e-01	3.452236671207341984e-02	1.211549934903967674e-01	2.688866663698255444e+00
1.884668341708542627e+01	1.731749113962779196e+00	6.673036165503484773e-02	7.086344849148851210e-01	3.303652416139570003e-02	1.186986296730331292e-01	2.658849114367127786e+00
1.897226130653266196e+01	1.728593199903601496e+00	6.206876809880358670e-02	6.908670726719614574e-01	3.139597113780701054e-02	1.153397587225929999e-01	2.628264770534766370e+00
1.909783919597989765e+01	1.725425536261278037e+00	5.755281097462176115e-02	6.734499815770490505e-01	2.960852333481270651e-02	1.110689062369577540e-01	2.597105758384719465e+00
1.922341708542713334e+01	1.722246268628901289e+00	5.318029027806867731e-02	6.563790394052890775e-01	2.768598372892572962e-02	1.059016885565885052e-01	2.565393270597773334e+00
1.934899497487436903e+01	1.719055542528267200e+00	4.894900478104307479e-02	6.396500657585253435e-01	2.564402004043829508e-02	9.988018232882228675e-02	2.533178815437096443e+00
1.947457286432160828e+01	1.715853503397283042e+00	4.485675291485279742e-02	6.232588730936797772e-01	2.350192233183025226e-02	9.307351404939677442e-02	2.500544565787042650e+00
1.960015075376884397e+01	1.712640296577482513e+00	4.090133360151520375e-02	6.072012676557412281e-01	2.128224112684132946e-02	8.557756702544434824e-02	2.467602705987024692e+00
1.972572864321607966e+01	1.709416067301642528e+00	3.708054703679786179e-02	5.914730503257799032e-01	1.901031065911584772e-02	7.751372684499240051e-02	2.434493702168328610e+00
1.985130653266331535e+01	1.706180960681511927e+00	3.339219542849513472e-02	5.760700173942520097e-01	1.671366629327953462e-02	6.902661654565001026e-02	2.401383456343188616e+00
1.997688442211055104e+01	1.702935121695640319e+00	2.983408369337966007e-02	5.609879612696183626e-01	1.442136963081063449e-02	6.028080906435314551e-02	2.368459345353801648e+00
2.010246231155778673e+01	1.699678695177324617e+00	2.640402011620707201e-02	5.462226711320764538e-01	1.216325912270502761e-02	5.145654676989647874e-02	2.335925192318209831e+00
2.022804020100502242e+01	1.696411825802659257e+00	2.309981697407474319e-02	5.317699335419086015e-01	9.969147949593765851e-03	4.274454511297777481e-02	2.303995269381214239e+00
2.035361809045226167e+01	1.693134658078699450e+00	1.991929112935082735e-02	5.176255330116491526e-01	7.867994280341950725e-03	3.434000835159468912e-02	2.272887484851636497e+00
2.047919597989949736e+01	1.689847336331739225e+00	1.686026459429287513e-02	5.037852525509231016e-01	5.887071570215459716e-03	2.643603794094586193e-02	2.242815962988116585e+00
2.060477386934673305e+01	1.686550004695697602e+00	1.392056507036684883e-02	4.902448741924322340e-01	4.051168115839180218e-03	1.921666575123581050e-02	2.213983277825571250e+00
